Date,Close,High,Low,Open,Volume,News_Sentiment,News_Count,Has_News,News_Sentiment_Lag1,News_Sentiment_MA3,News_Sentiment_MA5,News_Count_MA3,News_Sentiment_Change,Daily_Return,Daily_Return_Pct,Price_Change,High_Low_Range,High_Low_Range_Pct,Open_Close_Change,Open_Close_Change_Pct,SMA_5,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,Close_vs_SMA20,Close_vs_SMA50,Close_vs_SMA200,RSI_14,MACD,MACD_Signal,MACD_Histogram,Volatility_5,Volatility_10,Volatility_20,Volatility_20_Pct,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,Volume_Change,Momentum_5,Momentum_10,Momentum_20,Momentum_60,Rolling_High_20,Rolling_Low_20,Price_Position_20,Rolling_High_50,Rolling_Low_50,Price_Position_50,News_Sentiment_Lag2,News_Sentiment_Lag3,News_Sentiment_MA5_Trading,News_Sentiment_MA10,News_Count_MA5,News_Count_MA10,News_Sentiment_Abs,News_Positive,News_Negative,News_Neutral,News_Return_Interaction,News_Momentum_Interaction,News_Volume_Interaction,Target_Return_1D,Target_Return_5D,Target_Return_10D,Target_Direction_1D,Target_Direction_5D
2019-01-17,1894.300048828125,1898.0,1871.300048828125,1878.0,2625816,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.012913415554256957,1.2913415554256957,24.1500244140625,26.699951171875,1.4094890188274265,16.300048828125,0.8679472219448882,1857.6100341796875,1873.1850219726562,1890.6750183105469,1920.90400390625,1974.813994140625,1885.3404949951173,1873.22754126469,1876.932179468618,1892.8117499235182,1920.0781667600172,1852.0497612583247,0.0019173207888563252,-0.013849705671925585,0.004752220544136197,49.675505754702634,-20.115336090702158,-19.354363396985615,-0.7609726937165426,0.021888060598328016,0.015673491453042053,0.014347627181814173,1.4347627181814173,5104396.2,3184695.35,0.8245108908140931,0.1129734495269743,0.00304466381686197,-0.002973711144477864,-0.0376691834606242,-0.004571703190685783,1974.9000244140625,1808.0,0.517076310390603,2029.699951171875,1784.5,0.4477980044586539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.003352148773825947,0.0038272711888938105,0.06324231836024308,1,1
2019-01-18,1900.6500244140625,1904.199951171875,1876.0,1881.0,1683728,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.003352148773825947,0.3352148773825947,6.3499755859375,28.199951171875,1.4837003556490396,19.6500244140625,1.0446583952186337,1869.230029296875,1875.5650268554687,1888.0050170898437,1920.2630053710936,1973.643994140625,1887.720870361328,1882.3683689811476,1881.244514913244,1893.5582522559512,1919.3162788248817,1852.533345966342,0.0066975496408954,-0.010213695156430358,0.0068490814800705735,51.39193505331514,-16.99013896472752,-18.881518510533997,1.8913795458064762,0.01685562298154333,0.015114751424563403,0.014330861158338525,1.4330861158338526,3599169.4,3171867.9,0.5308316906892623,-0.3587791376090328,0.031532373095042754,0.012680847770315307,-0.02732786933788489,0.030916930678378307,1950.0,1808.0,0.652464960662412,2029.699951171875,1784.5,0.47369513680141867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0042353545652331626,0.010601648991257262,0.0680293189682164,1,1
2019-01-21,1908.699951171875,1932.0,1895.449951171875,1902.0,2409803,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0042353545652331626,0.42353545652331626,8.0499267578125,36.550048828125,1.9149185185279933,6.699951171875,0.352258210929285,1888.32001953125,1876.64501953125,1888.6500122070313,1919.59400390625,1972.3799938964844,1889.990245361328,1891.1455630447235,1886.2364124148132,1895.0003188193725,1918.899952250254,1853.0922176599295,0.010616016114819401,-0.005675185852949277,0.009899366336131525,51.08733799716714,-13.705843481192687,-17.846383504665738,4.140540023473051,0.011885135352908735,0.014766371988772188,0.012692862159498004,1.2692862159498004,3358056.0,3105860.25,0.7758890632635516,0.43123057881082927,0.052640259849372706,0.005690461361971266,0.00680446355707387,0.03256691975757375,1944.949951171875,1808.0,0.7353047614123972,2029.699951171875,1784.5,0.5065251872126841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,-0.0035625959720057,0.024257374135572496,0.0741604508038145,0,1
2019-01-22,1901.9000244140625,1918.25,1890.0,1907.0999755859373,2457093,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0035625959720057,-0.35625959720057,-6.7999267578125,28.25,1.4853567294476093,-5.199951171874773,-0.2726627464969234,1895.1400146484375,1877.4800170898438,1887.8200134277345,1919.4480053710938,1970.968994140625,1892.2216204833985,1894.73038350117,1889.084341869222,1895.6574336379144,1918.2332884135408,1853.5778674783785,0.007458343955556871,-0.009142201772555281,0.005114836352092566,45.84627209620044,-11.518929855329588,-16.58089277479851,5.061962919468922,0.005999669356848978,0.014800075474128972,0.012420758226226696,1.2420758226226696,2307144.0,3135509.1,0.7836344662498348,0.01962401075938569,0.01825675912543856,0.004409693628697697,-0.00865258044614936,0.02638965159960205,1944.949951171875,1808.0,0.685652120432055,2029.699951171875,1784.5,0.4787930170988083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,-0.013828302482002286,0.04251010807513178,0.07500395529886505,0,1
2019-01-23,1875.5999755859373,1906.0999755859373,1870.0,1901.0,2578169,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.013828302482002286,-1.3828302482002286,-26.300048828125227,36.09997558593727,1.9247161471443102,-25.400024414062727,-1.3361401585514323,1896.2300048828124,1876.34501953125,1887.1400146484375,1918.6630053710937,1969.2159948730468,1894.3223706054687,1888.3535808627591,1886.6326389086246,1893.747199537726,1916.5613937928506,1853.796992932185,-0.006115094255287711,-0.022444290458827877,-0.00988342602613477,45.32720022750834,-11.77227572613765,-15.619169365066337,3.8468936389286874,0.00997385363261047,0.015459237834771366,0.012333405968522579,1.233340596852258,2350921.8,3142086.85,0.820527605721656,0.04927611612584459,0.0029141785956889876,-0.0060149849649636655,-0.0071988015760331425,0.042521261207335126,1944.949951171875,1808.0,0.4936108045858148,2029.699951171875,1784.5,0.3715334165057805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,0.01383561184686033,0.05640864267716439,0.10620605450794884,1,1
2019-01-24,1901.550048828125,1905.25,1875.0,1884.800048828125,1962927,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.01383561184686033,1.383561184686033,25.950073242187727,30.25,1.5908074582965763,16.75,0.8886884319858925,1897.6800048828125,1877.64501953125,1886.77001953125,1917.9950073242187,1967.5394958496095,1896.4352459716797,1892.7524035178812,1889.3448952576246,1894.4903280415735,1915.9727135981557,1854.2721477172195,0.007833508665007809,-0.008574036133199299,0.002697061693674974,54.68869553127646,-9.76651777966049,-14.44863904798517,4.68212126832468,0.010262328806257454,0.016116280535904092,0.012510339006039026,1.2510339006039026,2218344.0,2991823.15,0.6560972696531211,-0.23863524850388007,0.0038272711888938105,0.0068835877598618644,-0.0038764255391857683,0.01632819285308651,1944.949951171875,1808.0,0.683096620536343,2029.699951171875,1784.5,0.47736571018351376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.010123320189159957,0.05918851666679714,0.09536948744913976,1,1
2019-01-25,1920.800048828125,1935.0,1901.0,1902.0,2327080,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.010123320189159957,1.0123320189159957,19.25,34.0,1.7700957484222946,18.800048828125,0.9884357953798634,1901.710009765625,1885.47001953125,1888.00751953125,1918.7980078125,1966.0274963378906,1898.66349609375,1902.101618621296,1895.0640140886244,1896.9960157355308,1916.1620208620761,1854.9341168825022,0.01736885523899645,0.001043382892557556,0.011659018451620371,54.37691230496647,-6.548143117552627,-12.868539861898661,6.320396744346034,0.011095217388856892,0.013632294937417532,0.012608023022855807,1.2608023022855808,2347014.4,2996220.65,0.7766717714865226,0.18551530444076625,0.010601648991257262,0.042468317237714936,0.013053452895558815,0.013721764476457565,1944.949951171875,1808.0,0.8236589196483803,2029.699951171875,1784.5,0.5558730667633139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.01780505534281951,0.056825228846876685,0.0731985890990603,1,1
2019-01-28,1955.0,1962.0,1925.5,1933.0,2769033,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.01780505534281951,1.780505534281951,34.199951171875,36.5,1.8670076726342713,22.0,1.1381272633212622,1910.97001953125,1899.64501953125,1891.1050170898438,1920.4410083007813,1964.7534973144532,1901.1287463378906,1919.7344124141973,1905.9614660725108,1902.5202047130992,1917.6850788674851,1855.929797311532,0.03378711511668556,0.01799534146055168,0.028336457362964317,60.54210155975136,-1.223800560964719,-10.539592001711874,9.315791440747155,0.013191193174198175,0.01218613411510755,0.013154809152607343,1.3154809152607343,2418860.4,3040685.3,0.9106608303069049,0.1899174072227856,0.024257374135572496,0.078174548462705,0.03272494100735712,0.008693844838472575,1962.0,1808.0,0.9545454545454546,2029.699951171875,1784.5,0.695350872563945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.014194373401534621,0.048721227621483454,0.05672629275895136,1,1
2019-01-29,1982.75,1989.050048828125,1936.6500244140625,1962.0,2557626,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014194373401534621,1.4194373401534621,27.75,52.4000244140625,2.642795330428067,20.75,1.0575942915392456,1927.1400146484375,1911.1400146484375,1895.1025146484376,1922.3640087890626,1963.7969982910156,1903.69849609375,1940.7396082761315,1919.9230176956905,1910.1611375975658,1920.2366444020936,1857.1916898755965,0.046249469183898995,0.03141236047639895,0.04152522264867987,65.32309963214905,5.175314553865746,-7.396610690596351,12.571925244462097,0.012734201839349778,0.009717712115488936,0.013432412704306873,1.3432412704306873,2438967.0,3113822.45,0.821378238826687,-0.07634686910556865,0.04251010807513178,0.061542964004094314,0.04201700079896131,0.02427999483404375,1989.050048828125,1808.0,0.9652027222919681,2029.699951171875,1784.5,0.8085238151659947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,-0.0006808602122998497,0.031168855795296935,0.03472454805510017,0,1
2019-01-30,1981.4000244140625,1989.5,1954.6500244140625,1979.5999755859373,2429575,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0006808602122998497,-0.06808602122998497,-1.3499755859375,34.8499755859375,1.758856119740046,1.8000488281252274,0.09092992777959774,1948.3000244140626,1922.2650146484375,1898.0075134277345,1923.9430102539063,1963.0819995117188,1906.070121459961,1954.2930803221086,1931.100655280849,1916.9457934848513,1922.6352083241316,1858.42759370185,0.04393687084816862,0.02986419756402944,0.0395210554459572,64.86313155808001,10.022197978244094,-3.9128489568282623,13.935046935072357,0.00710192149474861,0.009842113476212333,0.013288600416425553,1.3288600416425553,2409248.2,3130278.05,0.7761530960484485,-0.05006635059230713,0.05640864267716439,0.059487206131954906,0.03020848235372231,0.03551181111404156,1989.5,1808.0,0.9553720353391874,2029.699951171875,1784.5,0.8030182040127886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,0.016503457539597477,0.04713839873989234,0.03189661370402175,1,1
2019-01-31,2014.0999755859373,2019.75,1985.0,1987.0,4094319,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.016503457539597477,1.6503457539597477,32.69995117187477,34.75,1.7253363994451474,27.099975585937273,1.3638638946118407,1970.810009765625,1934.2450073242187,1903.7150146484375,1926.660009765625,1962.2340002441406,1908.2924963378907,1974.2287120767182,1946.1914407908648,1926.198572732574,1926.2220619422417,1859.9765726260696,0.05798397348769386,0.04538422211345379,0.05544615380037202,78.68248934512245,16.31394379762719,0.13250959406282803,16.18143420356436,0.007454476749045298,0.010188234053058968,0.013276389415522321,1.327638941552232,2835526.6,3204410.6,1.2777135988752502,0.6851996748402498,0.05918851666679714,0.06324231836024308,0.060080542828854666,0.06518232625082132,2019.75,1808.0,0.9733174762027734,2029.699951171875,1784.5,0.9363785534565511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.007869507858628833,0.03415914184587465,0.007745382937805578,1,1
2019-02-01,2029.949951171875,2034.75,1998.0999755859373,2009.5,3064163,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.007869507858628833,0.7869507858628833,15.849975585937727,36.65002441406273,1.8054644348696844,20.449951171875,1.0176636562266732,1992.639990234375,1947.175,1911.3700134277344,1931.0190087890626,1961.7409997558593,1910.5589959716797,1992.8024584417706,1961.4202608601393,1936.0796563934598,1930.2898223041882,1861.6678500245353,0.062039237254479344,0.051232505704256,0.062490064662711446,87.93768597994381,22.321845910294087,4.57037685730908,17.75146905298501,0.00763131176549205,0.01014811222650916,0.012819945997335516,1.2819945997335516,2982943.2,3143575.65,0.9747381139054185,-0.25160618896573517,0.056825228846876685,0.0680293189682164,0.08157283617628575,0.050318208959974964,2034.75,1808.0,0.9788310966786108,2034.75,1784.5,0.9808189857017982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.010000270605886596,0.015492968757047088,-0.029384912819803488,1,1
2019-02-04,2050.25,2055.449951171875,2023.0,2029.949951171875,1590764,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.010000270605886596,1.0000270605886596,20.300048828125,32.449951171875,1.5827314313803194,20.300048828125,1.000027060588658,2011.689990234375,1961.3300048828125,1918.9875122070312,1935.7730078125,1961.4904992675781,1912.8411212158203,2011.9516389611804,1977.571122521932,1946.9530224512257,1934.9941429981418,1863.5442893277739,0.06840194996475178,0.05913761155129623,0.07183496698191082,86.2940237720355,28.393888829182288,9.335079251683721,19.058809577498565,0.006663601393369159,0.010159472129097697,0.012786813039638543,1.2786813039638543,2747289.4,3130292.7,0.5081837874138735,-0.48084876685737676,0.048721227621483454,0.0741604508038145,0.08027291934567127,0.05565995120204503,2055.449951171875,1808.0,0.9789858468460024,2055.449951171875,1784.5,0.9808084439602779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,-0.0027801249466528066,0.007633167830142673,-0.07094254416382151,0,1
2019-02-05,2044.550048828125,2055.0,2028.0,2050.0,1111404,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0027801249466528066,-0.27801249466528066,-5.699951171875,27.0,1.3205839600490872,-5.449951171875,-0.26585127667682923,2024.05,1975.5950073242188,1926.5375122070313,1939.7420092773436,1961.137498779297,1915.1473712158204,2022.8177755834954,1989.749109123058,1956.2479773442637,1939.29045303069,1865.3453416611108,0.06125628796394372,0.05403194808871922,0.0675680000177501,84.23638426245655,32.37291337210263,13.942646075767504,18.430267296335124,0.00792745059546492,0.010069764413668613,0.012799805012727648,1.2799805012727647,2458045.0,3101275.1,0.35837001367598764,-0.3013394821607731,0.031168855795296935,0.07500395529886505,0.07974439339137107,0.07089362095005902,2055.449951171875,1808.0,0.9559510830689997,2055.449951171875,1808.0,0.9559510830689997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,0.014795431404253767,0.003448215333327731,-0.06348587499852232,1,1
2019-02-06,2074.800048828125,2086.85009765625,2041.050048828125,2049.89990234375,1789812,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.014795431404253767,1.4795431404253767,30.25,45.800048828125,2.2074439825656205,24.900146484375,1.2147006034736356,2042.7300048828124,1995.5150146484375,1935.9300170898437,1943.4330102539063,1961.0779992675782,1917.6236212158203,2040.145199998372,2005.212916342161,1967.5386508189174,1944.604554826668,1867.4294681005836,0.07173298131253501,0.067595352081138,0.08196416954472587,84.60508726536078,37.534566066731486,18.6610300739603,18.873535992771185,0.007591988996663025,0.006993677311160464,0.012895409710610171,1.289540971061017,2330092.4,3070046.9,0.5829917451749679,0.6104062969001371,0.04713839873989234,0.10620605450794884,0.09955224172193189,0.0835313864174887,2086.85009765625,1808.0,0.9567866429690851,2086.85009765625,1808.0,0.9567866429690851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0039039200525370354,-0.014555654777068772,-0.07740509633540793,1,0
2019-02-07,2082.89990234375,2097.949951171875,2067.0,2074.75,1339945,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0039039200525370354,0.39039200525370354,8.099853515625,30.949951171875,1.48590679451514,8.14990234375,0.39281370496445356,2056.489990234375,2013.65,1945.647509765625,1945.4130078125,1961.4444982910156,1920.0602459716797,2054.3967674468313,2019.3378228879042,1978.5254366784252,1950.0279017881223,1869.5734525209136,0.07054329825378212,0.07067234257153746,0.08480965986026259,84.70769343785838,41.79699377383531,23.288222813935306,18.508770959900005,0.0066232482896636385,0.0071188283092381574,0.012863742840267936,1.2863742840267935,1779217.6,2984371.1,0.4489873930222686,-0.25134874500785553,0.03415914184587465,0.09536948744913976,0.10290955944547098,0.07646190077540305,2097.949951171875,1808.0,0.9480943219086673,2097.949951171875,1808.0,0.9480943219086673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,-0.010322147490528732,-0.025541290348140344,-0.07549564803990083,0,0
2019-02-08,2061.39990234375,2089.5,2051.0,2075.0,1684474,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.010322147490528732,-1.0322147490528732,-21.5,38.5,1.8676628419467107,-13.60009765625,-0.6554263930722891,2062.77998046875,2027.7099853515624,1956.5900024414063,1947.4300048828125,1961.6189978027344,1921.8611206054688,2056.7311457458045,2026.9854736980578,1986.4182429322657,1954.3954312216763,1871.4821734146733,0.053567635412407964,0.058523231733710365,0.07260606931593498,77.66305910242853,42.94508392870216,27.219595036888677,15.725488891813484,0.009997139026651286,0.009389552074442063,0.011487845997357055,1.1487845997357056,1503279.8,2608101.7,0.6458620842891211,0.25712174753441364,0.015492968757047088,0.0731985890990603,0.1187755272399873,0.096110321209818,2097.949951171875,1808.0,0.8739435937809176,2097.949951171875,1808.0,0.8739435937809176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,0.002182982542535017,-0.04419319774491459,-0.036989367197986955,1,0
2019-02-11,2065.89990234375,2096.0,2048.89990234375,2060.0,1778730,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.002182982542535017,0.2182982542535017,4.5,47.10009765625,2.2798828540925555,5.89990234375,0.2864030263956311,2065.9099609375,2038.7999755859375,1969.2224975585937,1949.3830029296876,1961.6239978027343,1923.6689953613281,2059.7873979451197,2034.0608243609108,1993.9879247809786,1958.7681555794047,1873.4166781801368,0.04909420083561671,0.05977116823064097,0.07393730799082003,79.95980641786068,43.71415645540742,30.518507320592427,13.195649134814992,0.009234185764709716,0.008689391490919704,0.010354710487025945,1.0354710487025944,1540873.0,2516269.7,0.7068916340724525,0.055955746422919006,0.007633167830142673,0.05672629275895136,0.13933539354405067,0.10307815856815505,2097.949951171875,1808.0,0.8894635136216094,2097.949951171875,1808.0,0.8894635136216094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,-0.006921828434803157,-0.07798047394883856,-0.01316615153571421,0,0
2019-02-12,2051.60009765625,2070.0,2018.0,2070.0,2422903,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.006921828434803157,-0.6921828434803157,-14.2998046875,52.0,2.5346070152465314,-18.39990234375,-0.8888841711956521,2067.319970703125,2045.6849853515625,1978.4125,1950.7670043945313,1961.3984997558593,1925.46287109375,2057.05829784883,2037.2497831418814,1999.4747983881473,1962.4086238961438,1875.189647528158,0.03699309302597416,0.05168894749325263,0.06551007991696478,83.62636629641258,42.67781397042836,32.95036865055962,9.727445319868743,0.009883340816719696,0.008922419435589126,0.009175514867803273,0.9175514867803273,1803172.8,2251832.2,1.0759696037742066,0.36215333412041173,0.003448215333327731,0.03472454805510017,0.098404563670208,0.08745898664557505,2097.949951171875,1847.0,0.8153024007409346,2097.949951171875,1808.0,0.8401453308465985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,0.0,0.0,-0.003412030482114803,-0.06670408029936614,0.003168258769058241,0,0
2019-02-14,2044.5999755859373,2075.0,2033.050048828125,2060.050048828125,1724085,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.003412030482114803,-0.3412030482114803,-7.000122070312727,41.949951171875,2.0517436991484397,-15.450073242187727,-0.7499853341415962,2061.2799560546873,2052.0049804687496,1987.1349975585938,1951.4420043945313,1961.1369995117188,1927.0102459716798,2052.905523761199,2038.5861817680732,2003.7724343117463,1965.6318141584886,1876.8753224342056,0.02891850734748535,0.047738016800714426,0.06102184970737601,79.46449898295532,40.82109357948889,34.524513636345475,6.2965799431434135,0.0059928006200444806,0.0091030598562359,0.00932706649272027,0.932706649272027,1790027.4,2220072.45,0.7765895207609103,-0.28842178163962817,-0.014555654777068772,0.03189661370402175,0.09328126027029926,0.0747194554718773,2097.949951171875,1870.0,0.7659575037780478,2097.949951171875,1808.0,0.8160028123118627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.007287501023173104,-0.06377776874260821,-0.029908062772297517,0,0
2019-02-15,2029.699951171875,2052.0,2010.949951171875,2049.0,1930065,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.007287501023173104,-0.7287501023173104,-14.900024414062273,41.050048828125,2.022468828677076,-19.300048828125,-0.9419252722364568,2050.6399658203127,2053.564978027344,1993.9049926757812,1951.9010034179687,1960.655,1928.3106207275391,2045.1703328980914,2036.9705034778551,2006.2417216317585,1968.144290119798,1878.3959655062222,0.01795218860857443,0.03985803973545419,0.052579355916259146,72.83977736473166,37.71259453270795,35.16212981561797,2.55046471708998,0.004776309902785656,0.008308876561734293,0.009462010087055307,0.9462010087055307,1908051.4,2185284.9,0.8832097819373574,0.1194720677924812,-0.025541290348140344,0.007745382937805578,0.0714775372716232,0.08063354248469312,2097.949951171875,1870.0,0.7005921710045058,2097.949951171875,1808.0,0.7646145490828411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.02926536127147983,-0.0512636987046966,-0.01689901344186806,0,0
2019-02-18,1970.300048828125,2041.949951171875,1962.6500244140625,2037.5999755859373,2942184,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.02926536127147983,-2.926536127147983,-59.39990234375,79.2999267578125,4.024763984804127,-67.29992675781227,-3.3029018239195524,2032.4199951171875,2047.5999877929687,1997.3874938964843,1951.4530053710937,1959.3265014648437,1929.53224609375,2020.213571541436,2024.8486026324495,2002.8187051742698,1968.2288296769873,1879.3104339969873,-0.013561437202912191,0.009657954050216699,0.021128334505374314,52.902137993375966,30.108933901310365,34.151490632756456,-4.042556731446091,0.01198126939213697,0.012191055668495012,0.011968015961568632,1.1968015961568632,2159593.4,2248207.7,1.308679798579108,0.5243963286210569,-0.04419319774491459,-0.029384912819803488,0.036645370541341205,0.08736205785216611,2097.949951171875,1870.0,0.4400090823116625,2097.949951171875,1808.0,0.5597519439895254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,-0.03324366765303455,0.007536910733352498,0.009034119837940002,0,1
2019-02-19,1904.800048828125,1971.0,1892.0,1970.0,4408554,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.03324366765303455,-3.3243667653034548,-65.5,79.0,4.147416945343032,-65.199951171875,-3.309642191465736,2000.2000244140625,2033.0549926757812,1997.1924987792968,1949.6450073242188,1956.3900024414063,1930.22599609375,1981.742397303666,2003.021592849845,1993.4835950460654,1965.7414265064438,1879.5640620052573,-0.046261164112945015,-0.023001601998120187,-0.013172523485374302,37.066525267189924,18.583456951909966,31.037883896587157,-12.454426944677191,0.014054254671731532,0.014544925705030144,0.014287522411475895,1.4287522411475895,2685558.2,2348145.25,1.8774622225775854,0.49839506978489445,-0.07798047394883856,-0.07094254416382151,-0.0020432244163655078,0.05089514634900305,2097.949951171875,1870.0,0.1526653050339355,2097.949951171875,1808.0,0.33385088853056705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,0.005223619758932818,0.0702960410076261,0.049768964892737744,1,1
2019-02-20,1914.75,1933.800048828125,1881.300048828125,1915.0,4645778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.005223619758932818,0.5223619758932818,9.949951171875,52.5,2.7418723070896984,-0.25,-0.013054830287206266,1972.8300048828125,2020.0749877929688,1997.8349975585938,1948.4240063476564,1953.7055029296876,1931.05037109375,1959.411598202444,1986.9722123316915,1985.9851574226307,1963.7417627218774,1879.914170841026,-0.04158751731755919,-0.01728268910563193,-0.008441194148921924,39.24824751379126,10.135475880456397,26.857402293361005,-16.721926412904608,0.016802144240623446,0.015029451085704306,0.014307426073716089,1.430742607371609,3130133.2,2457579.5,1.8903876761667324,0.053809934050938146,-0.06670408029936614,-0.06348587499852232,0.006756388569844063,0.03718651498940284,2097.949951171875,1870.0,0.19631502340730206,2097.949951171875,1808.0,0.36816698733196646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,-0.0,0.0,-0.00028726926654920604,0.07486622152043343,0.05146888566555696,0,1
2019-02-21,1914.199951171875,1940.0,1897.050048828125,1914.75,4683919,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-0.00028726926654920604,-0.028726926654920604,-0.550048828125,42.949951171875,2.243754689554819,-0.550048828125,-0.028726926654915785,1946.75,2004.0149780273437,1999.7649963378906,1946.7080053710938,1951.4260034179688,1931.9167456054688,1944.3410491922546,1973.7408921208157,1979.148471113035,1961.7989465826618,1880.255322884119,-0.04278755019850246,-0.016698988296923303,-0.009170578635903539,32.01941350816335,3.3573047540771768,22.157382785504243,-18.800078031427066,0.01732563585962265,0.013322013935920212,0.013911873117503366,1.3911873117503366,3722100.0,2562867.0,1.8276090799873734,0.008209819754624537,-0.06377776874260821,-0.07740509633540793,0.020580068291949694,0.012670255877198722,2097.949951171875,1875.0,0.17582399532196016,2097.949951171875,1808.0,0.3662699398384184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,-0.0,-0.0,0.0,0.0059816495320552665,0.03617699392250273,0.05668164390745911,1,1
2019-02-22,1925.6500244140625,1930.0,1905.0999755859373,1917.199951171875,2271955,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0059816495320552665,0.5981649532055267,11.4500732421875,24.900024414062727,1.2930711239514727,8.4500732421875,0.4407507540891836,1925.9400146484375,1988.289990234375,2000.9699951171874,1944.8850048828126,1948.794002685547,1932.8431207275391,1938.1107075995242,1964.997097992315,1974.053380951228,1960.3813417917363,1880.7070114565563,-0.03764172920479688,-0.009890034845483883,-0.003721510678408861,30.92538211744389,-1.0780919068613457,17.510287847031126,-18.58837975389247,0.019315957230510973,0.013541700425906036,0.013642041185007697,1.3642041185007696,3790478.0,2578318.4,0.8811770493512361,-0.5149457110594782,-0.0512636987046966,-0.07549564803990083,0.012673858151033057,-0.02936135857813904,2097.949951171875,1881.300048828125,0.20470803405011054,2097.949951171875,1808.0,0.4057597662581517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,-0.0,0.0,0.030898657204392332,0.036221535126157445,0.04629606796862751,1,1
