Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Percent,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,Future_Close_5D,Future_Return_5D,Target,Volatility_20,Volume_SMA_20,Volume_Ratio,NIFTY_Close,NIFTY_Return,NIFTY_Momentum_20,NIFTY_Volatility_20
2019-01-18,1554.057861328125,1556.960442820906,1533.9028808053886,1537.991108099646,1683728,0.0033520618585138,0.3352061858513888,1540.748846435547,1566.8689575195312,50.54109356241403,-13.361023493451285,-15.222493747047713,1.861470253596428,1570.5338134765625,0.0106018910610941,0,0.0144518468070789,3171867.9,0.5308316906892623,10906.9501953125,0.0001604738994844,-0.0055026862080679,0.0072315242369982
2019-01-21,1560.6396484375,1579.690825124216,1549.8058474887962,1555.161464485641,2409803,0.0042352265466809,0.4235226546680959,1541.4419982910156,1566.3898657226562,51.98770850098629,-10.527434715256277,-14.283481940689429,3.75604722543315,1598.4967041015625,0.0242573970884083,1,0.0128141104241937,3105860.25,0.7758890632635516,10961.849609375,0.0050334340103701,0.0009267432345203,0.0073200246232106
2019-01-22,1555.0799560546875,1568.448439670701,1545.3499548951518,1559.3316726202504,2457093,-0.0035624446606741,-0.3562444660674124,1540.9311157226562,1566.337265625,50.6403089511893,-8.63092398549611,-13.152970349650763,4.522046364154654,1621.1866455078125,0.0425101546680859,1,0.012551702746553,3135509.1,0.7836344662498348,10922.75,-0.003566880660501,0.0156918355960573,0.006036501702131
2019-01-23,1533.5760498046875,1558.5142403185953,1528.9972544592663,1554.3442677684843,2578169,-0.0138281675911742,-1.3828167591174223,1540.5403381347655,1565.7623876953126,45.70606277610519,-8.76210697231636,-12.274797674183883,3.512690701867525,1620.0828857421875,0.0564085725963947,1,0.0124645904510463,3142086.85,0.820527605721656,10831.5,-0.0083541232748163,0.0157546771697847,0.0060315879807625
2019-01-24,1554.7938232421875,1557.8190716346105,1533.0852955333391,1541.0982612687565,1962927,0.013835488263006,1.3835488263006068,1540.4047241210938,1565.283876953125,50.80003309644372,-7.072446679542281,-11.234327475255563,4.161880795713284,1646.820068359375,0.0591887128322174,1,0.0126381358592722,2991823.15,0.6560972696531211,10849.7998046875,0.0016894986555417,0.0111791124460585,0.0059008386838081
2019-01-25,1570.5338134765625,1582.144341849233,1554.34438958935,1555.1620352440525,2327080,0.0101235224883724,1.012352248837245,1541.5823608398437,1566.0062353515625,54.2306274374593,-4.412429318307204,-9.869947843865893,5.457518525558688,1659.779296875,0.0568249359756745,1,0.0127272713021372,2996220.65,0.7766717714865226,10780.5498046875,-0.0063826062458849,6.957457592804417e-05,0.0060139827588728
2019-01-28,1598.4967041015625,1604.2202217121562,1574.376165599774,1580.508505896839,2769033,0.017804704607474,1.7804704607474076,1544.2805297851562,1567.4151220703125,59.61775549239745,-0.0474280957635073,-7.905443894245415,7.858015798481908,1676.3775634765625,0.0487213137037858,1,0.0132607707893192,3040685.3,0.9106608303069048,10661.5498046875,-0.0110383980553809,-0.0182644940379682,0.0062303640460986
2019-01-29,1621.1866455078125,1626.3378521784484,1583.4932072134443,1604.2205010648486,2557626,0.014194550009412,1.4194550009412057,1547.7154663085937,1569.0534423828126,63.38384841459506,5.183008963944758,-5.287753322607381,10.47076228655214,1671.717041015625,0.0311687711268955,1,0.0135323950717395,3113822.45,0.821378238826687,10652.2001953125,-0.0008769465552643,-0.0193646623635481,0.0062245441838617
2019-01-30,1620.0828857421875,1626.705794624803,1598.2108676440655,1618.611083852608,2429575,-0.0006808344792892,-0.0680834479289238,1550.2589050292968,1570.4110546875,63.075679814668746,9.133814895929165,-2.4034396789000727,11.537254574829236,1696.4510498046875,0.0471384302214354,1,0.0133945364446817,3130278.05,0.7761530960484485,10651.7998046875,-3.758759858607519e-05,-0.0130368492297892,0.0060905824956617
2019-01-31,1646.820068359375,1651.4397862008846,1623.026600128113,1624.661891412877,4094319,0.0165035893240355,1.6503589324035506,1555.091766357422,1572.698298339844,67.23180030109918,14.257967274827251,0.9288417118453922,13.32912556298186,1703.0740966796875,0.034159183144006,1,0.0133701938723714,3204410.6,1.2777135988752502,10830.9501953125,0.0168187906184795,0.0148703596066901,0.0067283391538023
2019-02-01,1659.779296875,1663.704034854038,1633.73730995163,1643.0584877941712,3064163,0.0078692437410818,0.7869243741081888,1561.514959716797,1576.32578125,69.05016957401327,19.14391722791902,4.5718568150601175,14.5720604128589,1685.494140625,0.0154929295710672,0,0.0129081897903163,3143575.65,0.9747381139054184,10893.650390625,0.0057889838086075,0.0155025040952021,0.0067513211144838
2019-02-04,1676.3775634765625,1680.6292798407644,1654.0967252350133,1659.7793211193143,1590764,0.0100002853589109,1.0000285358910954,1567.909326171875,1580.2762573242187,71.2506890363315,24.07785464396534,8.473056380841163,15.604798263124176,1689.173828125,0.0076332831739287,0,0.0128758208777242,3130292.7,0.5081837874138735,10912.25,0.0017073807867935,0.0130386934272006,0.0067094963757765
2019-02-05,1671.717041015625,1680.261396025089,1658.1849689240296,1676.173168784152,1111404,-0.0027801150304542,-0.2780115030454277,1574.2481201171877,1583.5860595703125,69.75109223448867,27.29730405117516,12.237905914907962,15.059398136267198,1677.4814453125,0.0034481937764856,0,0.0128889402040395,3101275.1,0.3583700136759876,10934.349609375,0.0020252110586724,0.0122382316455003,0.0066984731817666
2019-02-06,1696.4510498046875,1706.3037187383595,1668.8555121222748,1676.0915555644751,1789812,0.0147955713689655,1.4795571368965588,1582.0928466796877,1586.6701025390626,72.99904130204378,31.48166763200629,16.08665825832763,15.39500937367866,1671.7581787109375,-0.0145556048296193,0,0.0129758553006561,3070046.9,0.5829917451749679,11062.4501953125,0.0117154280331102,0.0190969076638987,0.0070889359136652
2019-02-07,1703.0740966796875,1715.3797040130514,1690.0736102948606,1696.4103642763723,1339945,0.0039040601117035,0.3904060111703522,1590.2034545898437,1588.3584350585938,73.8099715212989,34.9295839473923,19.855243396140565,15.074340551251735,1659.5750732421875,-0.0255414743975648,-1,0.0129430346610218,2984371.1,0.4489873930222686,11069.400390625,0.0006282690714798,0.0228987201702901,0.0070253004392923
2019-02-08,1685.494140625,1708.4700561165791,1676.990708348937,1696.6141978664282,1684474,-0.0103224845524697,-1.0322484552469755,1599.3116394042968,1590.0761987304688,67.97426478834421,35.830495290441604,23.05029377500077,12.78020151544083,1611.007080078125,-0.0441930106735668,-1,0.0115696397309976,2608101.7,0.6458620842891211,10943.599609375,-0.0113647331210952,0.0137702732641646,0.0075304800477524
2019-02-11,1689.173828125,1713.7850385361442,1675.2738540529033,1684.3497993246451,1778730,0.0021831505736564,0.2183150573656478,1609.7990844726562,1591.741904296875,68.53503319106431,36.421549102911285,25.72454484058288,10.697004262328406,1557.451171875,-0.0779805216353686,-1,0.0104355033591192,2516269.7,0.7068916340724525,10888.7998046875,-0.0050074752954736,0.0140813776647517,0.0075179279505131
2019-02-12,1677.4814453125,1692.5260413877602,1650.0084789954108,1692.5260413877602,2422903,-0.0069219535715152,-0.692195357151526,1617.4765563964845,1592.9428564453126,64.66066100865746,35.53683936863081,27.687003746192467,7.849835622438341,1565.5865478515625,-0.0667041044022352,-1,0.0092894026346282,2251832.2,1.0759696037742066,10831.400390625,-0.0052714178873772,-0.0050886775780194,0.0069511376410761
2019-02-14,1671.7581787109375,1696.6146249860367,1662.3144318893364,1684.390863154215,1724085,-0.0034118211069072,-0.3411821106907298,1624.772003173828,1593.5651025390623,62.78954095784572,33.982155610096925,28.94603411897336,5.036121491123566,1565.1370849609375,-0.063777820923965,-1,0.009441941452204,2220072.45,0.7765895207609103,10746.0498046875,-0.0078799216038005,-0.013245732678352,0.0071556629214113
2019-02-15,1659.5750732421875,1677.8086082757145,1644.2442197308962,1675.3556717139077,1930065,-0.0072876003383122,-0.7287600338312217,1630.3074584960937,1594.010595703125,58.883356217603136,31.40496584040397,29.43782046325948,1.9671453771444936,1574.4990234375,-0.0512637549071406,-1,0.0094620152936409,2185284.9,0.8832097819373574,10724.400390625,-0.0020146392819672,-0.016579228390985,0.0071456139654328
2019-02-18,1611.007080078125,1669.5913043597725,1604.7520716081435,1666.034566150645,2942184,-0.0292653185427633,-2.926531854276337,1633.1549194335937,1593.7139916992187,46.47167448351321,25.153538892765937,28.58096414916077,-3.4274252563948338,1623.1492919921875,0.0075370319995575,0,0.0119680147213437,2248207.7,1.308679798579108,10640.9501953125,-0.0077813390280961,-0.0243881190650635,0.0073075975584491
2019-02-19,1557.451171875,1611.5792634792267,1546.9852696614394,1610.7616179878623,4408554,-0.0332437447764213,-3.3243744776421336,1632.9954956054687,1592.305478515625,37.16809126204775,15.696781069805638,26.004127533289747,-10.307346463484109,1666.9339599609375,0.0702961287409944,1,0.0142875336402083,2348145.25,1.8774622225775848,10604.349609375,-0.0034395975233135,-0.0326131093510215,0.00717101581319
2019-02-20,1565.5865478515625,1581.1627328267436,1538.23634882768,1565.790959203939,4645778,0.0052235191211602,0.5223519121160258,1633.5208251953125,1591.3762329101562,39.16060682657301,8.757735490747109,22.55484912478122,-13.797113634034112,1682.79638671875,0.0748664064775168,1,0.0143074374636063,2457579.5,1.8903876761667324,10735.4501953125,0.0123629068039776,-0.0171476784406399,0.0078017372785292
2019-02-21,1565.1370849609375,1586.232380251265,1551.1145435094925,1565.586829941294,4683919,-0.0002870891368106,-0.0287089136810636,1635.098876953125,1590.0431127929687,39.0868583370972,3.185503476098802,18.680979995044737,-15.495476518945935,1621.759033203125,0.0361769897258557,1,0.0139118917110055,2562867.0,1.8276090799873728,10789.849609375,0.0050672690080806,-0.0038453021857545,0.0076975197420992
2019-02-22,1574.4990234375,1578.055761279372,1557.696369060404,1567.5898593115587,2271955,0.0059815453652714,0.5981545365271401,1636.0841369628906,1588.6230834960938,41.55575053900367,-0.4696860982285216,14.850846776390084,-15.320532874618609,1631.5296630859375,0.0362214512676712,1,0.0136420642301525,2578318.4,0.8811770493512361,10791.650390625,0.0001668958618696,-0.0053594918901063,0.0076857381555479
2019-02-25,1623.1492919921875,1627.1148534569022,1578.4649369841957,1580.100228294203,2934880,0.0308988877290457,3.08988877290457,1638.714910888672,1588.7341357421874,52.36146867943828,0.5528470384781485,11.991246828807698,-11.43839979032955,1625.56103515625,0.0014858418606107,0,0.0151080432153288,2608708.4,1.125031835677763,10880.099609375,0.0081960789636807,0.0092342047939164,0.0077635093915597
2019-02-26,1666.9339599609375,1672.2078336986876,1612.6014525301734,1622.208787841229,6453309,0.026975132962052,2.6975132962052006,1642.1367736816403,1589.6042041015626,59.60090832779363,4.840470763735993,10.561091615793355,-5.720620852057364,1634.964111328125,-0.0191788333555588,0,0.0157463619102914,2792922.2,2.310593900539012,10835.2998046875,-0.0041175914096317,0.0162968802081295,0.0073667984028528
2019-02-27,1682.79638671875,1696.5735944673547,1653.2793025082626,1667.996922411897,4732082,0.0095159299281324,0.9515929928132438,1645.2172607421876,1590.7172778320312,61.86209134419341,9.409936833849317,10.330860659404548,-0.9209238255552332,1646.1656494140625,-0.0217677774885843,-1,0.0155930537987304,2901645.0,1.6308273410427534,10806.650390625,-0.0026440813432874,0.0144993703160465,0.0073989305164203
2019-02-28,1621.759033203125,1693.6301971297414,1616.975826677089,1684.3498402491025,8454295,-0.0362713837499024,-3.6271383749902464,1645.3010681152343,1590.7148510742188,50.21519922295597,8.013690462077875,9.867426619939213,-1.8537361578613376,1653.8516845703125,0.0197887914974652,0,0.0177891968349559,3202881.0,2.639590730970024,10792.5,-0.0013094150466157,0.0132090536709656,0.0074114739579999
2019-03-01,1631.5296630859375,1639.3790390214504,1619.2240598016094,1631.243507155885,4148548,0.0060247112442559,0.6024711244255965,1644.5365478515623,1591.2244067382812,51.78022740852647,7.60786460063423,9.415514216078217,-1.807649615443987,1647.3922119140625,0.0097225010289558,0,0.017434610312322,3205592.45,1.294159524240207,10863.5,0.0065786425758629,0.0030052584584487,0.0065405918757417
2019-03-05,1625.56103515625,1641.0145554159376,1616.1581116947236,1639.3792643791503,2449622,-0.003658301816222,-0.3658301816222065,1642.825634765625,1591.8495703125,50.731080914590684,6.727080690860021,8.877827511034578,-2.150746820174557,1645.4703369140625,0.0122476494743852,0,0.0173398855408226,3174865.4,0.7715671977778964,10987.4501953125,0.0114097846285727,0.008610502570215,0.0069053135766229
2019-03-06,1634.964111328125,1647.555873449542,1623.0674278104602,1626.5424215882074,2635047,0.0057845112970311,0.578451129703117,1640.7549621582032,1593.6133203125,52.36845159977628,6.7104488813474745,8.444351785097158,-1.7339029037496836,1635.69970703125,0.000449915504584,0,0.0172256863728306,3227079.55,0.8165423130024794,11053.0,0.0059658795737218,0.0128983481866709,0.0070109281602133
2019-03-07,1646.1656494140625,1654.9553381350763,1635.4544140081723,1639.3791521518826,2539884,0.0068512440171168,0.6851244017116898,1639.477392578125,1595.2306811523438,54.31618163527692,7.51451589919634,8.258384607916994,-0.7438687087206546,1624.98876953125,-0.0128643675017458,0,0.0173109020745265,3298503.55,0.7700109948343091,11058.2001953125,0.0004704781790012,0.0113267446498428,0.0070036599901951
2019-03-08,1653.8516845703125,1662.2734740184617,1643.508547770047,1655.7323093395892,2031071,0.0046690532990927,0.4669053299092729,1637.3474243164062,1597.4798828125,55.65609700086574,8.671978436764903,8.341103373686577,0.3308750630783255,1667.9559326171875,0.008528121462439,0,0.0169810313849743,3310566.5,0.6135116150060722,11035.400390625,-0.0020618006804727,-0.0024451910932862,0.0065117126280124
2019-03-11,1647.3922119140625,1662.2733202578916,1638.2754445241362,1658.9209936321106,3111689,-0.0039057145912865,-0.3905714591286524,1634.563330078125,1599.2776049804688,54.21687162763045,8.964710772119133,8.465824853373089,0.4988859187460441,1653.933349609375,0.0039706013225062,0,0.0169488721145141,3399153.7,0.9154305084821552,11168.0498046875,0.0120203535320015,0.0089119022332997,0.007054604410866
2019-03-12,1645.4703369140625,1655.568336787062,1637.7436283171348,1646.7786493160638,2658550,-0.0011666165386122,-0.1166616538612275,1632.5621398925782,1601.2473901367186,53.77133884385431,8.938585555976488,8.560376993893769,0.3782085620827189,1653.933349609375,0.0051432180243273,0,0.0168218728420563,3447857.5,0.7710730504378444,11301.2001953125,0.0119224388280498,0.0326766876258115,0.0069194210229698
2019-03-13,1635.69970703125,1648.2914668024853,1617.7932518860068,1645.9202750581887,1833163,-0.0059378948763892,-0.5937894876389294,1629.8884338378907,1603.0707177734375,51.45626127129822,8.03682939249552,8.455667473614119,-0.418838081118599,1647.5966796875,0.0072733232176478,0,0.01683733341697,3450579.15,0.5312624114128783,11341.7001953125,0.0035836901656514,0.0415932332992321,0.0067501697556468
2019-03-14,1624.98876953125,1641.6687585439242,1619.755818102338,1639.3383889018894,1905495,-0.0065482297599968,-0.6548229759996804,1627.2638000488282,1604.5207348632812,48.96734186779548,6.384303715779424,8.04139472204718,-1.6570910062677555,1639.910888671875,0.0091829060116701,0,0.0168311725226688,3424708.75,0.5563962190945434,11343.25,0.0001366465927339,0.0472560879402099,0.006546212136194
2019-03-15,1667.9559326171875,1691.6676526121369,1627.9322244808443,1634.3916440277242,5184318,0.0264415138686355,2.644151386863558,1627.073687744141,1606.4955712890626,57.788023912126754,8.4444142298712,8.121998623611985,0.3224156062592147,1622.4132080078125,-0.0273045130982051,-1,0.017935824775958,3597720.4,1.441000807066608,11426.849609375,0.007369987382364,0.0633534942663796,0.0061716078511401
2019-03-18,1653.933349609375,1688.110971274051,1644.2850928302823,1670.449748708238,2349915,-0.0084070464534453,-0.8407046453445366,1626.7916015625,1608.5709814453126,54.47857458273988,8.84361767784003,8.266322434457594,0.5772952433824354,1621.1048583984375,-0.0198487388979071,0,0.0179616227613833,3618712.9,0.6493786782587809,11462.2001953125,0.0030936423551506,0.068796368823796,0.0060536282367
2019-03-19,1653.933349609375,1659.8203572578184,1631.2845094788747,1659.8203572578184,2373993,0.0,0.0,1628.9379150390623,1611.02333984375,54.47857458273988,9.05560194416512,8.4241783363991,0.6314236077660187,1609.0443115234375,-0.02714077813144,-1,0.016593353322175,3590303.35,0.6612235147205597,11532.400390625,0.0061244956567072,0.0837754316062109,0.0054792291248354
2019-03-20,1647.5966796875,1671.9216344196216,1635.2910744283283,1658.185149470325,3091165,-0.0038312728402094,-0.3831272840209454,1633.4451904296875,1613.00546875,52.89111368570201,8.612999401857905,8.461942549490862,0.1510568523670432,1635.536376953125,-0.0073199362945198,0,0.0145323699501187,3524433.9,0.8770670943779085,11521.0498046875,-0.0009842344657688,0.0864456783376956,0.0053281301763526
2019-03-22,1639.910888671875,1648.3735005205326,1621.636529796309,1647.5558549349569,3148149,-0.0046648497841612,-0.4664849784161262,1637.1614074707031,1614.90486328125,50.95179596105852,7.554965654908074,8.280547170574305,-0.7255815156662315,1661.1695556640625,0.0129633062009877,0,0.0146177497264339,3449552.45,0.9126253465141544,11456.900390625,-0.0055680181190085,0.0672026027960628,0.0053848416674774
2019-03-25,1622.4132080078125,1641.668800936112,1616.648766865895,1641.668800936112,2429205,-0.0106698972394978,-1.066989723949785,1640.025213623047,1616.5619970703126,46.749205345616026,5.24409898361273,7.6732575331819906,-2.4291585495692605,1700.1304931640625,0.0479022759261682,1,0.014900701259174,3336816.75,0.7280007210464884,11354.25,-0.0089597000170305,0.0523084575835615,0.0060151612204954
2019-03-26,1621.1048583984375,1631.1618380869872,1600.990799211097,1622.208659853124,2316539,-0.000806421941659,-0.080642194165903,1642.3555053710938,1618.16685546875,46.440755277874345,3.269459326623973,6.792497891870387,-3.523038565246414,1700.1304931640625,0.048748009332165,1,0.0148802308725483,3339045.95,0.6937727227144028,11483.25,0.0113613845036,0.0640865469452023,0.0062941717052403
2019-03-27,1609.0443115234375,1633.6554167079948,1603.4025386208098,1630.384835293164,2266166,-0.0074397080562174,-0.7439708056217409,1641.6502563476563,1620.2811328125,43.585897328711226,0.7230232711301596,5.578602967722342,-4.855579696592183,1647.1468505859375,0.0236802298045009,1,0.0132865069469676,3305610.25,0.6855514802448353,11445.0498046875,-0.0033266013813597,0.0519250940336706,0.0063332299245995
2019-03-28,1635.536376953125,1647.228648027092,1613.0511251067528,1618.938132938796,4054489,0.0164644722584457,1.6464472258445717,1640.0803771972655,1623.4033618164062,50.748029648143984,0.833039862827718,4.629490346743418,-3.7964504839157,1674.783447265625,0.0239964520909123,1,0.0123215395598766,3185669.25,1.2727275438277217,11570.0,0.0109174007492152,0.0678061713617428,0.0063917755204038
2019-04-01,1661.1695556640625,1667.9559536551717,1642.0366303613166,1643.467510034232,2095740,0.0156726435878424,1.5672643587842483,1638.9990356445312,1626.1481127929687,56.502323598556,2.954553843374015,4.294503046069537,-1.3399492026955224,1693.1392822265625,0.0192453121076614,0,0.012666945483731,3053852.15,0.6862611210565646,11669.150390625,0.008569610252809,0.0798119647461008,0.0063340234500225
2019-04-02,1700.1304931640625,1705.6086786219212,1665.544045231473,1665.6257898273627,3719663,0.0234539197802869,2.345391978028699,1642.9176086425782,1629.6337377929688,63.48539736159588,7.691033556413004,4.973809148138231,2.717224408274773,1710.10546875,0.0058671823286773,0,0.0106937712477528,2817120.55,1.3203776458909435,11713.2001953125,0.00377489390512,0.0853092606265926,0.0062163231226015
2019-04-03,1700.1304931640625,1708.552282555951,1682.7964468049488,1704.791033042524,2939886,0.0,0.0,1646.3476501464845,1632.6590283203125,63.48539736159588,11.314303604447332,6.241908039400052,5.07239556504728,1668.201171875,-0.0187805120944803,0,0.0106716082069935,2756687.45,1.066456046731014,11643.9501953125,-0.0059121332210912,0.071841505528835,0.0065735006635252
2019-04-04,1647.1468505859375,1700.457296965243,1641.341587530284,1699.1899065231974,4397518,-0.031164456370357,-3.116445637035703,1647.4269409179688,1634.5208081054689,50.65866359125486,9.797494648903694,6.953025361300781,2.844469287602913,1651.235107421875,0.0024820232843738,0,0.0129780114661992,2854082.25,1.5407818047289985,11598.0,-0.00394627205903,0.0555679246626277,0.0064967934938151
2019-04-05,1674.783447265625,1679.7709654295577,1650.6629031477837,1658.7166919844026,3152103,0.0167784655447427,1.6778465544742716,1649.4179077148438,1636.8036840820312,55.68779549642079,10.70208799836564,7.702837888713753,2.9992501096518884,1647.1468505859375,-0.0165015941164268,0,0.0134279637609237,2879935.05,1.0945048916988598,11665.9501953125,0.0058587855934213,0.055455550105175,0.0064940275598308
2019-04-08,1693.1392822265625,1696.6142753205927,1662.0278335429757,1683.5319483783614,2194294,0.010960124421403,1.096012442140304,1651.7665893554688,1639.5648706054687,58.69884943779334,12.753136995559087,8.71289771008282,4.040239285476268,1727.929931640625,0.0205480138458018,1,0.0135484280830581,2862655.55,0.7665239361403435,11604.5,-0.0052674830839918,0.0494022349965297,0.0067215077446083
2019-04-09,1710.10546875,1715.4201642063113,1682.4280902562516,1692.526091471432,2690970,0.0100205498162715,1.002054981627154,1654.579278564453,1643.095458984375,61.31539398890376,15.568177305821564,10.08395362923057,5.484223676590995,1743.0565185546875,0.0192684313376139,0,0.0136667434454501,2895650.5,0.9293145011803048,11671.9501953125,0.0058124171926838,0.0576825291475853,0.0066746758091102
2019-04-10,1668.201171875,1705.19962943037,1664.726178623943,1703.1555157532778,3313062,-0.0245039254249213,-2.4503925424921302,1655.6197265625,1645.3636059570313,52.47315646556018,14.25348517932298,10.917859939249052,3.3356252400739272,1757.978759765625,0.0538170032513034,1,0.014841972704959,2905719.15,1.1401865868557874,11584.2998046875,-0.0075094897732,0.0372715028388652,0.0066878123456452
2019-04-11,1651.235107421875,1680.2615230264685,1646.4519011504906,1672.085067926583,3422442,-0.0101702748680219,-1.0170274868021911,1655.9079650878907,1646.9776318359377,49.36892859400037,11.707604608975544,11.075808873194353,0.6317957357811927,1767.2998046875,0.070289625471227,1,0.0150378657469529,2943913.75,1.1625483253373168,11596.7001953125,0.0010704480058416,0.0261476652827163,0.0062539717193372
2019-04-12,1647.1468505859375,1667.1791652244856,1641.0145093700553,1666.3615197290349,3198471,-0.0024758780972872,-0.247587809728722,1656.480322265625,1647.950634765625,48.62248787322082,9.253420088497478,10.711331116254977,-1.4579110277574987,1762.0672607421875,0.0697693773420198,1,0.0149823186487674,3012179.15,1.0618462052630568,11643.4501953125,0.0040313191867198,0.0266053585268206,0.0062633310430109
2019-04-15,1727.929931640625,1733.2446263343068,1668.8141338160465,1692.5258486032417,9189201,0.0490442494705014,4.9044249470501455,1661.6273803710938,1650.0855004882812,61.1289575387147,13.669408253870188,11.30294654377802,2.366461710092169,1785.2879638671875,0.0331946516905941,1,0.0183850872586228,3376364.45,2.721625919263544,11690.349609375,0.0040279653604204,0.0305996614175831,0.0062846365642712
2019-04-16,1743.0565185546875,1762.802575285417,1729.7697806910292,1733.408262828062,5771952,0.0087541668426913,0.8754166842691369,1665.382409667969,1652.5449731445312,62.94774329850976,18.1801306073055,12.678383356483517,5.501747250821985,1794.731689453125,0.0296462968058464,1,0.0176195136229611,3405746.15,1.6947687072919395,11787.150390625,0.0082804008848778,0.0315310688043357,0.0063323027386481
2019-04-18,1757.978759765625,1762.0260650954594,1728.6660885328963,1757.8559931674574,3413728,0.0085609623394833,0.8560962339483336,1670.5846801757812,1654.7681469726565,64.70234676012271,22.69736957788018,14.682180600762848,8.015188977117333,1830.34033203125,0.0411618012240786,1,0.0174822301795847,3458936.8,0.986929856596397,11752.7998046875,-0.0029142400664389,0.0253528645830005,0.0063984974769908
2019-04-22,1767.2998046875,1779.1965864927863,1754.3402434414472,1756.3025127695337,2007135,0.0053021373950603,0.5302137395060358,1676.2530029296877,1656.9185571289063,65.79204599440466,26.72141657619636,17.09002779584955,9.63138878034681,1848.16552734375,0.0457566522905541,1,0.0174713622829599,3440593.9,0.5833687608409699,11594.4501953125,-0.0134733520528311,0.0053804761008768,0.0070805567750889
2019-04-23,1762.0672607421875,1770.6116176801288,1744.8967024548251,1768.5675035983,2163524,-0.002960756251675,-0.2960756251675023,1681.976531982422,1658.6323510742188,64.58663148505678,29.152231470109427,19.502468530701528,9.6497629394079,1811.4114990234373,0.0280036065481779,1,0.0174533056161694,3394211.85,0.6374157228871851,11575.9501953125,-0.0015955909670886,0.0047652246588381,0.0070876732418241
2019-04-24,1785.2879638671875,1794.731808982054,1762.9254800059157,1764.4789265527436,3003071,0.0131781025857204,1.3178102585720497,1689.2453857421874,1660.90376953125,67.4378062801828,32.57686069360125,22.11734696328148,10.459513730319774,1743.220458984375,-0.0235634282727634,-1,0.0174695893847929,3386957.95,0.8866573026098538,11726.150390625,0.0129751936366588,0.023501120793572,0.0074865707185652
2019-04-25,1794.731689453125,1802.9081436191984,1772.6961853996495,1778.378781120978,4211526,0.0052897492040897,0.5289749204089755,1697.861309814453,1662.8693823242188,68.54691107645984,35.64207411266693,24.82229239315857,10.819781719508368,1764.3563232421875,-0.0169247394412438,0,0.0171057104652216,3476074.0,1.2115754727891292,11641.7998046875,-0.0071933740509534,0.0253253015115484,0.0073700641270549
2019-04-26,1830.34033203125,1834.755537781941,1793.219107409098,1801.2729952478437,2716958,0.0198406496009302,1.984064960093024,1708.3230834960937,1665.41470703125,72.36862494520554,40.47799259124213,27.95343243277528,12.524560158466848,1759.5321044921875,-0.0386858259635692,-1,0.0173456261485647,3496094.95,0.7771407924718978,11754.650390625,0.0096935686775907,0.0236344580693619,0.0072585485370316
2019-04-30,1848.16552734375,1853.561869160774,1823.4317450592632,1830.3408112609063,3488395,0.0097387327375986,0.973873273759862,1720.2791442871094,1668.668134765625,74.06728478233532,45.22748284763316,31.408242515746856,13.8192403318863,1760.2681884765625,-0.0475592351262588,-1,0.0170559923206565,3557206.4,0.9806557752735404,11748.150390625,-0.0005529726349993,0.0264831163786949,0.007193846962259
2019-05-02,1811.4114990234373,1847.387895823271,1807.8957835779995,1843.7903359914696,2457699,-0.0198867621847361,-1.9886762184736173,1729.072900390625,1671.1128881835937,65.17091058760167,45.50123525831191,34.22684106425987,11.274394194052036,1776.3759765625,-0.0193415590437763,0,0.0179193595280661,3477366.9,0.7067701139042878,11724.75,-0.0019918361484096,0.0133751080380293,0.0068599599790197
2019-05-03,1743.220458984375,1787.4142445970822,1737.4969396537508,1786.555676773386,3780886,-0.0376452507206812,-3.7645250720681256,1733.1754455566406,1672.4276684570314,52.55759754195186,39.75743996147344,35.33296084370259,4.424479117770851,1746.3271484375,0.0017821552271908,0,0.0201213451481164,3561624.2,1.0615623063208073,11712.25,-0.0010661208128105,0.0036934659278731,0.0066110570320158
2019-05-06,1764.3563232421875,1770.2024083916897,1724.005440228119,1725.2319084094524,2891422,0.0121246077332792,1.212460773327928,1736.386737060547,1674.2796313476565,55.43653180484489,36.49029105190698,35.564426885343465,0.925864166563514,1740.56298828125,-0.0134855610782831,0,0.0196576573063956,3520212.15,0.8213772002349348,11598.25,-0.0097333987918631,-0.0098137309527503,0.0069104125476317
2019-05-07,1759.5321044921875,1786.0239371198295,1748.780146561119,1766.1551125542162,2201698,-0.0027342655712169,-0.273426557121692,1739.3568176269532,1676.2787719726562,54.62178507010277,33.129877264618244,35.07751696119842,-1.947639696580176,1710.8006591796875,-0.0276956840901543,-1,0.0196820790483661,3483302.75,0.632071961014586,11497.900390625,-0.0086521336731834,-0.0125429774464592,0.007049731827943
2019-05-08,1760.2681884765625,1772.6554379108184,1741.911887368231,1758.7554644585657,1824895,0.0004183407523488,0.0418340752348811,1745.0128845214845,1679.263994140625,54.73110805984303,30.17824493128387,34.09766255521551,-3.919417623931636,1713.2943115234375,-0.0266856364618955,-1,0.0180921661114778,3354671.6,0.5439861833271549,11359.4501953125,-0.0120413458639272,-0.0205681845738489,0.0074713054008017
