Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Percent,SMA_20,SMA_50,RSI_14,MACD,MACD_Signal,MACD_Histogram,Future_Close_5D,Future_Return_5D,Target,Volatility_20,Volume_SMA_20,Volume_Ratio,Price_vs_SMA20,Price_vs_SMA50,High_Low_Range,Open_Close_Change,Return_Lag_1,Return_Lag_2,Return_Lag_5,RSI_Lag_1,Volatility_Lag_1,Volume_Ratio_Lag_1
2019-04-05,1674.783447265625,1679.7709654295577,1650.6629031477837,1658.7166919844026,3152103,0.0167784655447427,1.6778465544742716,1649.4179077148438,1636.8036840820312,55.68779549642079,10.70208799836564,7.702837888713753,2.9992501096518884,1647.1468505859375,-0.01650159411642682,0,0.0134279637609237,2879935.05,1.0945048916988598,0.0153784795424729,0.0232036154078514,0.0173801946331019,0.0096862564649307,-0.031164456370357,0.0,0.0164644722584457,50.65866359125486,0.0129780114661992,1.5407818047289985
2019-04-08,1693.1392822265625,1696.6142753205927,1662.0278335429757,1683.5319483783614,2194294,0.010960124421403,1.096012442140304,1651.7665893554688,1639.5648706054687,58.69884943779334,12.753136995559087,8.71289771008282,4.040239285476268,1727.929931640625,0.02054801384580185,1,0.0135484280830581,2862655.55,0.7665239361403435,0.0250475419091977,0.0326759938454337,0.0204274049634794,0.0057066537153958,0.0167784655447427,-0.031164456370357,0.0156726435878424,55.68779549642079,0.0134279637609237,1.0945048916988598
2019-04-09,1710.10546875,1715.4201642063113,1682.4280902562516,1692.526091471432,2690970,0.0100205498162715,1.002054981627154,1654.579278564453,1643.095458984375,61.31539398890376,15.568177305821564,10.08395362923057,5.484223676590995,1743.0565185546875,0.01926843133761391,0,0.0136667434454501,2895650.5,0.9293145011803048,0.0335590992253467,0.0407827855644158,0.0192924205863017,0.0103864734299516,0.010960124421403,0.0167784655447427,0.0234539197802869,58.69884943779334,0.0135484280830581,0.7665239361403435
2019-04-10,1668.201171875,1705.19962943037,1664.726178623943,1703.1555157532778,3313062,-0.0245039254249213,-2.4503925424921302,1655.6197265625,1645.3636059570313,52.47315646556018,14.25348517932298,10.917859939249052,3.3356252400739272,1757.978759765625,0.05381700325130345,1,0.014841972704959,2905719.15,1.1401865868557874,0.0075992361715948,0.0138799508116536,0.024261732630805,-0.020523283725396,0.0100205498162715,0.010960124421403,0.0,61.31539398890376,0.0136667434454501,0.9293145011803048
2019-04-11,1651.235107421875,1680.2615230264685,1646.4519011504906,1672.085067926583,3422442,-0.0101702748680219,-1.0170274868021911,1655.9079650878907,1646.9776318359377,49.36892859400037,11.707604608975544,11.075808873194353,0.6317957357811927,1767.2998046875,0.07028962547122708,1,0.0150378657469529,2943913.75,1.1625483253373168,-0.002821930786333,0.0025850233200745,0.0204753531002413,-0.0124694376528117,-0.0245039254249213,0.0100205498162715,-0.031164456370357,52.47315646556018,0.014841972704959,1.1401865868557874
2019-04-12,1647.1468505859375,1667.1791652244856,1641.0145093700553,1666.3615197290349,3198471,-0.0024758780972872,-0.247587809728722,1656.480322265625,1647.950634765625,48.62248787322082,9.253420088497478,10.711331116254977,-1.4579110277574987,1762.0672607421875,0.06976937734201982,1,0.0149823186487674,3012179.15,1.0618462052630568,-0.0056345201052082,-0.0004877477290463,0.0158848349466368,-0.01153091265947,-0.0101702748680219,-0.0245039254249213,0.0167784655447427,49.36892859400037,0.0150378657469529,1.1625483253373168
2019-04-15,1727.929931640625,1733.2446263343068,1668.8141338160465,1692.5258486032417,9189201,0.0490442494705014,4.9044249470501455,1661.6273803710938,1650.0855004882812,61.1289575387147,13.669408253870188,11.30294654377802,2.366461710092169,1785.2879638671875,0.0331946516905941,1,0.0183850872586228,3376364.45,2.721625919263544,0.0399021778605523,0.0471759985342024,0.0372876766230244,0.0209178979846012,-0.0024758780972872,-0.0101702748680219,0.010960124421403,48.62248787322082,0.0149823186487674,1.0618462052630568
2019-04-16,1743.0565185546875,1762.802575285417,1729.7697806910292,1733.408262828062,5771952,0.0087541668426913,0.8754166842691369,1665.382409667969,1652.5449731445312,62.94774329850976,18.1801306073055,12.678383356483517,5.501747250821985,1794.731689453125,0.029646296805846406,1,0.0176195136229611,3405746.15,1.6947687072919395,0.0466404042914112,0.0547710028356609,0.0189510748749433,0.0055660607679833,0.0490442494705014,-0.0024758780972872,0.0100205498162715,61.1289575387147,0.0183850872586228,2.721625919263544
2019-04-18,1757.978759765625,1762.0260650954594,1728.6660885328963,1757.8559931674574,3413728,0.0085609623394833,0.8560962339483336,1670.5846801757812,1654.7681469726565,64.70234676012271,22.69736957788018,14.682180600762848,8.015188977117333,1830.34033203125,0.04116180122407864,1,0.0174822301795847,3458936.8,0.986929856596397,0.0523134688273616,0.0623716458295313,0.0189763251559482,6.983882561754176e-05,0.0087541668426913,0.0490442494705014,-0.0245039254249213,62.94774329850976,0.0176195136229611,1.6947687072919395
2019-04-22,1767.2998046875,1779.1965864927863,1754.3402434414472,1756.3025127695337,2007135,0.0053021373950603,0.5302137395060358,1676.2530029296877,1656.9185571289063,65.79204599440466,26.72141657619636,17.09002779584955,9.63138878034681,1848.16552734375,0.045756652290554145,1,0.0174713622829599,3440593.9,0.5833687608409699,0.0543156680994363,0.0666183905561788,0.0140645876751705,0.006261616001804,0.0085609623394833,0.0087541668426913,-0.0101702748680219,64.70234676012271,0.0174822301795847,0.986929856596397
2019-04-23,1762.0672607421875,1770.6116176801288,1744.8967024548251,1768.5675035983,2163524,-0.002960756251675,-0.2960756251675023,1681.976531982422,1658.6323510742188,64.58663148505678,29.152231470109427,19.502468530701528,9.6497629394079,1811.4114990234373,0.028003606548177906,1,0.0174533056161694,3394211.85,0.6374157228871851,0.0476170310565322,0.0623615652986502,0.0145936059299305,-0.003675428188569,0.0053021373950603,0.0085609623394833,-0.0024758780972872,65.79204599440466,0.0174713622829599,0.5833687608409699
2019-04-24,1785.2879638671875,1794.731808982054,1762.9254800059157,1764.4789265527436,3003071,0.0131781025857204,1.3178102585720497,1689.2453857421874,1660.90376953125,67.4378062801828,32.57686069360125,22.11734696328148,10.459513730319774,1743.220458984375,-0.023563428272763476,-1,0.0174695893847929,3386957.95,0.8866573026098538,0.0568553147669559,0.0748894647707627,0.0178157975743259,0.011793304528209,-0.002960756251675,0.0053021373950603,0.0490442494705014,64.58663148505678,0.0174533056161694,0.6374157228871851
2019-04-25,1794.731689453125,1802.9081436191984,1772.6961853996495,1778.378781120978,4211526,0.0052897492040897,0.5289749204089755,1697.861309814453,1662.8693823242188,68.54691107645984,35.64207411266693,24.82229239315857,10.819781719508368,1764.3563232421875,-0.01692473944124384,0,0.0171057104652216,3476074.0,1.2115754727891292,0.0570543536617005,0.0792980546340929,0.0168336907388952,0.0091954022988506,0.0131781025857204,-0.002960756251675,0.0087541668426913,67.4378062801828,0.0174695893847929,0.8866573026098538
2019-04-26,1830.34033203125,1834.755537781941,1793.219107409098,1801.2729952478437,2716958,0.0198406496009302,1.984064960093024,1708.3230834960937,1665.41470703125,72.36862494520554,40.47799259124213,27.95343243277528,12.524560158466848,1759.5321044921875,-0.03868582596356929,-1,0.0173456261485647,3496094.95,0.7771407924718978,0.0714251593939989,0.0990297637601596,0.022693282580266,0.0161371079564798,0.0052897492040897,0.0131781025857204,0.0085609623394833,68.54691107645984,0.0171057104652216,1.2115754727891292
2019-04-30,1848.16552734375,1853.561869160774,1823.4317450592632,1830.3408112609063,3488395,0.0097387327375986,0.973873273759862,1720.2791442871094,1668.668134765625,74.06728478233532,45.22748284763316,31.408242515746856,13.8192403318863,1760.2681884765625,-0.047559235126258814,-1,0.0170559923206565,3557206.4,0.9806557752735404,0.0743404833345446,0.1075692576842648,0.0163027194565277,0.0097384683623834,0.0198406496009302,0.0052897492040897,0.0053021373950603,72.36862494520554,0.0173456261485647,0.7771407924718978
2019-05-02,1811.4114990234373,1847.387895823271,1807.8957835779995,1843.7903359914696,2457699,-0.0198867621847361,-1.9886762184736173,1729.072900390625,1671.1128881835937,65.17091058760167,45.50123525831191,34.22684106425987,11.274394194052036,1776.3759765625,-0.019341559043776324,0,0.0179193595280661,3477366.9,0.7067701139042878,0.0476200850838681,0.0839551964633222,0.0218018447307872,-0.0175610189162973,0.0097387327375986,0.0198406496009302,-0.002960756251675,74.06728478233532,0.0170559923206565,0.9806557752735404
2019-05-03,1743.220458984375,1787.4142445970822,1737.4969396537508,1786.555676773386,3780886,-0.0376452507206812,-3.7645250720681256,1733.1754455566406,1672.4276684570314,52.55759754195186,39.75743996147344,35.33296084370259,4.424479117770851,1746.3271484375,0.0017821552271908292,0,0.0201213451481164,3561624.2,1.0615623063208073,0.005795727982119,0.042329358609964,0.0286351073302649,-0.0242562929061784,-0.0198867621847361,0.0097387327375986,0.0131781025857204,65.17091058760167,0.0179193595280661,0.7067701139042878
2019-05-06,1764.3563232421875,1770.2024083916897,1724.005440228119,1725.2319084094524,2891422,0.0121246077332792,1.212460773327928,1736.386737060547,1674.2796313476565,55.43653180484489,36.49029105190698,35.564426885343465,0.925864166563514,1740.56298828125,-0.013485561078283137,0,0.0196576573063956,3520212.15,0.8213772002349348,0.0161079243377479,0.0538002674153221,0.0261834684723316,0.0226777714010663,-0.0376452507206812,-0.0198867621847361,0.0052897492040897,52.55759754195186,0.0201213451481164,1.0615623063208073
2019-05-07,1759.5321044921875,1786.0239371198295,1748.780146561119,1766.1551125542162,2201698,-0.0027342655712169,-0.273426557121692,1739.3568176269532,1676.2787719726562,54.62178507010277,33.129877264618244,35.07751696119842,-1.947639696580176,1710.8006591796875,-0.027695684090154327,-1,0.0196820790483661,3483302.75,0.632071961014586,0.0115992800676516,0.0496655651264725,0.0211668718425909,-0.0037499583218659,0.0121246077332792,-0.0376452507206812,0.0198406496009302,55.43653180484489,0.0196576573063956,0.8213772002349348
2019-05-08,1760.2681884765625,1772.6554379108184,1741.911887368231,1758.7554644585657,1824895,0.0004183407523488,0.0418340752348811,1745.0128845214845,1679.263994140625,54.73110805984303,30.17824493128387,34.09766255521551,-3.919417623931636,1713.2943115234375,-0.02668563646189559,-1,0.0180921661114778,3354671.6,0.5439861833271549,0.0087422299803026,0.0482379153120542,0.017465265090767,0.0008601104864015,-0.0027342655712169,0.0121246077332792,0.0097387327375986,54.62178507010277,0.0196820790483661,0.632071961014586
2019-05-09,1776.3759765625,1785.8198231047108,1746.5728345619186,1753.8498005060253,2264162,0.0091507579307434,0.9150757930743492,1750.092510986328,1683.642490234375,57.16317004250515,28.80675260938688,33.03948056604978,-4.232727956662906,1724.2100830078125,-0.029366470974030334,-1,0.0178762234850847,3310274.55,0.6839801248509735,0.0150183292661247,0.0550790841084176,0.0220938523491743,0.0128438456075174,0.0004183407523488,-0.0027342655712169,-0.0198867621847361,54.73110805984303,0.0180921661114778,0.5439861833271549
2019-05-10,1746.3271484375,1792.2787816562354,1738.1916163371957,1778.3788093532444,2039633,-0.0169158041548996,-1.6915804154899683,1752.751904296875,1687.2573022460938,51.594465132327706,25.00688199269393,31.432960851378617,-6.426078858684683,1713.335205078125,-0.018892189466844234,0,0.0183125528143127,3302541.5,0.617594964363052,-0.0036655249631306,0.0350093883800484,0.0309719546921282,-0.0180229660560343,0.0091507579307434,0.0004183407523488,-0.0376452507206812,57.16317004250515,0.0178762234850847,0.6839801248509735
2019-05-13,1740.56298828125,1771.8379309949355,1734.7576249489418,1744.037981916104,1701744,-0.0033007332912434,-0.3300733291243474,1754.2747802734375,1690.7658203125,50.576621881385215,21.284977628203023,29.4033642067435,-8.118386578540477,1752.99072265625,0.00714006586298388,0,0.0182363409179041,3253080.2,0.5231177516004677,-0.0078162167901941,0.0294524335484533,0.0213036277891955,-0.0019924988279418,-0.0169158041548996,0.0091507579307434,0.0121246077332792,51.594465132327706,0.0183125528143127,0.617594964363052
2019-05-14,1710.8006591796875,1765.9508087917145,1694.4477490133052,1745.673160261303,2456110,-0.0170992542653982,-1.7099254265398267,1756.404754638672,1693.4918530273435,45.57698007291577,15.75218895130388,26.67312915565558,-10.920940204351702,1725.0272216796875,0.008315733585712692,0,0.0177593724881351,3210232.6,0.7650878631037514,-0.0259644568477419,0.0102207791087995,0.0417950854734264,-0.0199765350556204,-0.0033007332912434,-0.0169158041548996,-0.0027342655712169,50.576621881385215,0.0182363409179041,0.5231177516004677
2019-05-15,1713.2943115234375,1736.6790528172878,1704.382055366119,1714.60262417978,2346876,0.0014575937473308,0.1457593747330898,1759.50771484375,1695.2947534179686,46.05811717504472,11.436794716752956,23.625862267875057,-12.1890675511221,1702.134033203125,-0.00651392947799434,0,0.0175493805167275,3156454.3,0.7435165463982799,-0.0262649620291186,0.0106173620069189,0.0188508169518468,-0.000763041323915,-0.0170992542653982,-0.0033007332912434,0.0004183407523488,45.57698007291577,0.0177593724881351,0.7650878631037514
2019-05-16,1724.2100830078125,1736.6791778582544,1698.2907585542728,1713.7851020672792,1946529,0.0063712179576833,0.6371217957683362,1763.3608764648438,1696.4402758789065,48.21627266578594,8.79622778853036,20.65993537200612,-11.863707583475762,1679.485107421875,-0.02593940032406994,-1,0.0175423326226811,3093857.2,0.6291592902219275,-0.0222023716072913,0.0163694575775847,0.0222643514745109,0.0060830152671755,0.0014575937473308,-0.0170992542653982,0.0091507579307434,46.05811717504472,0.0175493805167275,0.7435165463982799
2019-05-17,1713.335205078125,1745.6731241879988,1708.879077073966,1727.357945028317,1947908,-0.0063071652560555,-0.6307165256055569,1762.6311401367188,1697.0510522460938,46.23176954801315,5.759654003782316,17.67987909836136,-11.920225094579044,1674.5380859375,-0.022644208223606688,-1,0.0137605187108602,2731792.55,0.7130512161327917,-0.0279672439321423,0.0095955586076674,0.0214751013140799,-0.0081180278763601,0.0063712179576833,0.0014575937473308,-0.0169158041548996,48.21627266578594,0.0175423326226811,0.6291592902219275
2019-05-20,1752.99072265625,1759.0821406398652,1676.1729813147213,1737.496383070138,2625116,0.0231452184374607,2.314521843746076,1763.1278503417968,1699.6756860351563,53.71311963178984,6.4783380076760295,15.439570880224297,-8.961232872548266,1680.3836669921875,-0.041418961735315674,-1,0.0146107115147682,2574450.75,1.0196800230107337,-0.0057495136745651,0.0313677703688648,0.047295834629127,0.0089176240808821,-0.0063071652560555,0.0063712179576833,-0.0033007332912434,46.23176954801315,0.0137605187108602,0.7130512161327917
2019-05-21,1725.0272216796875,1756.874467113781,1719.1402152731232,1756.343077501551,1863157,-0.0159518818982625,-1.5951881898262577,1761.4802734375,1701.5456372070312,48.57996833155097,4.736875676326235,13.299031839444684,-8.562156163118448,1695.59228515625,-0.017063462044834443,0,0.0149138881419141,2496922.2,0.74618143889305,-0.0206945557707978,0.0138001496752091,0.0218745834073942,-0.0178301473231592,0.0231452184374607,-0.0063071652560555,-0.0170992542653982,53.71311963178984,0.0146107115147682,1.0196800230107337
2019-05-22,1702.134033203125,1735.003352296557,1696.6149244128662,1725.2325255475412,2595795,-0.0132712041809236,-1.3271204180923646,1758.2219848632812,1703.0770971679688,44.804869473637766,1.4922633653002322,10.937678144615791,-9.44541477931556,1723.2288818359375,0.012393177165440639,0,0.0150885909511985,2526355.2,1.027486158715924,-0.0319003812618789,-0.0005537412054991,0.0225531169313678,-0.013388625592417,-0.0159518818982625,0.0231452184374607,0.0014575937473308,48.57996833155097,0.0149138881419141,0.74618143889305
2019-05-23,1679.485107421875,1729.6068262912893,1676.173602575609,1715.420594245672,2541294,-0.0133061940713496,-1.3306194071349695,1754.0928771972656,1703.9675170898438,41.378954186946245,-2.87356957164684,8.175428601363267,-11.048998173010109,1754.9127197265625,0.04491115281187219,1,0.0153073834438221,2545243.7,0.9984482036042364,-0.0425335344241296,-0.0143678851987634,0.031815241159062,-0.0209484991286344,-0.0132712041809236,-0.0159518818982625,0.0063712179576833,44.804869473637766,0.0150885909511985,1.027486158715924
2019-05-24,1674.5380859375,1692.5262880325315,1661.6601685285568,1692.5262880325315,2274208,-0.0029455584110352,-0.2945558411035276,1748.5553833007812,1704.5349658203124,40.64786557292168,-6.655980913345729,5.209146698421468,-11.865127611767196,1795.99951171875,0.07253428679900642,1,0.0148684197793776,2508800.55,0.9064921482100282,-0.0423305421550659,-0.017598277820236,0.0184326171874998,-0.0106280193236713,-0.0133061940713496,-0.0132712041809236,-0.0063071652560555,41.378954186946245,0.0153073834438221,0.9984482036042364
2019-05-27,1680.3836669921875,1691.6672121136553,1668.07816505074,1680.0976109079936,2329820,0.0034908618106554,0.3490861810655499,1742.8379821777344,1705.06560546875,41.952951851029184,-9.07724281016226,2.3518687967047223,-11.429111606866982,1833.4063720703125,0.09106414688737652,1,0.0148204145825932,2414715.25,0.9648425419933054,-0.035834837101443,-0.0144756532519327,0.0140378935634019,0.0001702615861939,-0.0029455584110352,-0.0133061940713496,0.0231452184374607,40.64786557292168,0.0148684197793776,0.9064921482100282
2019-05-28,1695.59228515625,1715.0113649741938,1672.0849780082128,1684.349659998493,5872979,0.0090506819738882,0.9050681973888252,1736.1005798339845,1706.0296069335936,45.32167146232912,-9.65757540785512,-0.050020044207246,-9.607555363647874,1799.4468994140625,0.06124975630461904,1,0.0141179971526511,2572516.3,2.282970568544114,-0.0233329192722279,-0.0061179019021267,0.0253164556962025,0.0066747572815534,0.0034908618106554,-0.0029455584110352,-0.0159518818982625,41.952951851029184,0.0148204145825932,0.9648425419933054
2019-05-29,1723.2288818359375,1736.4337773367845,1698.331615296979,1700.702707492883,3281320,0.0162990814016004,1.6299081401600413,1729.8537475585938,1707.5847778320312,50.89817344276802,-7.797565310142318,-1.5995290973942604,-6.1980362127480575,1785.4342041015625,0.03609811959474074,1,0.0145177274383349,2562162.55,1.280683772385948,-0.0038297259129601,0.0091615386872727,0.0221109119290127,0.0132452157827523,0.0090506819738882,0.0034908618106554,-0.0132712041809236,45.32167146232912,0.0141179971526511,2.282970568544114
2019-05-30,1754.9127197265625,1763.29358678521,1728.829706376618,1735.861538098415,4971725,0.0183863201369216,1.8386320136921648,1727.02880859375,1709.9690380859374,56.38948125537974,-3.723945654732006,-2.0244124088618096,-1.6995332458701964,1798.333984375,0.024742691850340615,1,0.0147497734721271,2687863.85,1.8496937633206385,0.0161455969895008,0.0262833306566374,0.0196385153638648,0.0109750583269547,0.0162990814016004,0.0090506819738882,-0.0133061940713496,50.89817344276802,0.0145177274383349,1.280683772385948
2019-05-31,1795.99951171875,1802.8676550218847,1759.777771127464,1766.1145246301878,4265370,0.0234124418441672,2.341244184416724,1729.6677612304688,1713.3892529296877,62.28053282022015,2.787653671872249,-1.061999192714998,3.849652864587247,1839.3409423828125,0.024132206262453382,1,0.0130963246847653,2712088.05,1.5727254872864471,0.0383494171395628,0.0482145307307191,0.0239921467757996,0.0169213189019097,0.0183863201369216,0.0162990814016004,-0.0029455584110352,56.38948125537974,0.0147497734721271,1.8496937633206385
2019-06-03,1833.4063720703125,1837.7806553114497,1787.0866390812105,1799.6375761734955,3682419,0.0208278789094795,2.082787890947957,1733.120263671875,1716.69826171875,66.69200702630731,10.841588970939029,1.3187184400158074,9.52287053092322,1856.8975830078125,0.012812877327885275,0,0.0136002596045634,2751637.9,1.3382643842781785,0.0578644832101649,0.0679840557622017,0.0276501800160074,0.0187642202762949,0.0234124418441672,0.0183863201369216,0.0034908618106554,62.28053282022015,0.0130963246847653,1.5727254872864471
2019-06-04,1799.4468994140625,1833.159143088923,1792.7702950622336,1833.159143088923,2408658,-0.0185226107935374,-1.8522610793537453,1735.1160034179688,1719.6085327148437,59.84868227083651,14.319083606222648,3.918791473257176,10.400292132965472,1863.573974609375,0.03563710338782089,1,0.0143287646206448,2761985.9,0.872074690895417,0.0370758473032175,0.0464282219937426,0.0224451458055477,-0.0183902438595998,0.0208278789094795,0.0234124418441672,0.0090506819738882,66.69200702630731,0.0136002596045634,1.3382643842781785
2019-06-06,1785.4342041015625,1812.5523465270628,1773.8120280701407,1812.5523465270628,3735467,-0.0077872235724559,-0.7787223572455981,1736.3743041992188,1722.2385498046874,57.23875177410653,15.762614151886964,6.287556008983134,9.47505814290383,1857.969482421875,0.0406261278929696,1,0.0144696943830309,2857514.5,1.3072434103134034,0.0282542190262191,0.0366939030043438,0.0216979815710522,-0.0149613016570031,-0.0185226107935374,0.0208278789094795,0.0162990814016004,59.84868227083651,0.0143287646206448,0.872074690895417
2019-06-07,1798.333984375,1804.9693350721448,1765.6520699201287,1791.945952575341,2659446,0.0072250101649244,0.7225010164924495,1737.4722045898438,1725.2532958984375,59.010853083135856,17.742996747631423,8.578644156712791,9.164352590918632,1858.2994384765625,0.03334500411079255,1,0.0144175783481326,2877278.7,0.924292109763298,0.0350289228365086,0.0423593965305282,0.0218631608442191,0.0035648574057037,-0.0077872235724559,-0.0185226107935374,0.0183863201369216,57.23875177410653,0.0144696943830309,1.3072434103134034
2019-06-10,1839.3409423828125,1842.926563141273,1801.4248844174936,1810.6565800227447,2080593,0.0228027487463982,2.2802748746398205,1742.1228942871094,1729.241896972656,64.10356814202862,22.36358948568818,11.33563322250787,11.027956263180313,1853.9307861328125,0.007932104056303624,0,0.0145959152385706,2879326.7,0.722597057152285,0.0558043570947304,0.0636689670791024,0.0225633419924938,0.0158419673153632,0.0072250101649244,-0.0077872235724559,0.0234124418441672,59.010853083135856,0.0144175783481326,0.924292109763298
2019-06-11,1856.8975830078125,1866.088024353751,1838.928630104312,1843.874202395045,3048937,0.0095450714005507,0.954507140055072,1747.9396240234375,1733.931584472656,66.0485153491932,27.12938601709243,14.494383781424784,12.635002235667644,1855.2908935546875,-0.0008652547495497931,0,0.0146006467225127,2946686.35,1.0347002150398532,0.0623350815364971,0.0709174454380532,0.0146262209062957,0.0070630526723847,0.0228027487463982,0.0072250101649244,0.0208278789094795,64.10356814202862,0.0145959152385706,0.722597057152285
2019-06-12,1863.573974609375,1868.519546872908,1829.037475463375,1850.468288605352,2404448,0.003595454947358,0.3595454947358023,1755.5782897949218,1738.780966796875,66.78551805979646,31.08669503963233,17.812846033066293,13.27384900656604,1862.7501220703125,-0.0004420820156791905,0,0.0137864153847724,2944103.25,0.8166996181265043,0.0615157327031361,0.0717704013303006,0.0211862109835532,0.0070823618457684,0.0095450714005507,0.0228027487463982,-0.0185226107935374,66.0485153491932,0.0146006467225127,1.0347002150398532
2019-06-13,1857.969482421875,1883.4391035909607,1848.861344977901,1866.1295976060983,3320916,-0.0030073891693377,-0.3007389169337737,1762.8120483398438,1743.7594702148438,65.50013764889385,33.385804497723484,20.92743772599773,12.45836677172575,1877.6279296875,0.010580608267042102,0,0.0138720454671318,2992805.25,1.1096331777685835,0.0539804763483702,0.0654964254863428,0.0186105094514187,-0.0043727483850485,0.003595454947358,0.0095450714005507,-0.0077872235724559,66.78551805979646,0.0137864153847724,0.8166996181265043
2019-06-14,1858.2994384765625,1865.3881750680248,1841.4020605706987,1860.5661599029588,2131408,0.0001775895986502,0.0177589598650218,1769.516516113281,1748.2147314453125,65.54218528901654,34.83295735389265,23.70854165157672,11.124415702315932,1854.4666748046875,-0.0020625113437138243,0,0.0138890341538083,3002049.2,0.7099843666786007,0.0501735482855463,0.0629697857197661,0.0129075616128851,-0.0012182965998449,-0.0030073891693377,0.003595454947358,0.0072250101649244,65.50013764889385,0.0138720454671318,1.1096331777685835
2019-06-17,1853.9307861328125,1864.4813841683945,1847.5427530968689,1859.5358102050827,1489497,-0.0023508871892742,-0.2350887189274231,1776.5462951660156,1752.0699560546875,64.42264714098965,35.22131330946536,26.011095983154448,9.21021732631091,1875.609375,0.01169331079096425,0,0.0137644780143939,2979128.65,0.4999774011102206,0.0435589498440656,0.0581374218113386,0.0091366038032404,-0.0030142060408355,0.0001775895986502,-0.0030073891693377,0.0228027487463982,65.54218528901654,0.0138890341538083,0.7099843666786007
2019-06-18,1855.2908935546875,1862.8328131667267,1839.0940184862689,1849.644616259352,1877447,0.0007336344118391,0.0733634411839156,1781.6613037109375,1755.1731640625,64.6252389595626,35.23269690592451,27.855416167708466,7.377280738216051,1869.2620849609373,0.007530458676203278,0,0.0130194177017132,2941745.2,0.6382085708850651,0.0413263675258537,0.0570415110839868,0.0127951874085766,0.0030526281890595,-0.0023508871892742,0.0001775895986502,0.0095450714005507,64.42264714098965,0.0137644780143939,0.4999774011102206
2019-06-19,1862.7501220703125,1876.020824389216,1848.9437297994336,1858.711317661548,1652817,0.0040205169666591,0.4020516966659171,1788.547448730469,1758.425556640625,65.77625451818807,35.43514163481359,29.371361261129486,6.063780373684104,1858.0516357421875,-0.002522338488912812,0,0.0122382279470019,2931228.2,0.5638650037550812,0.0414876739180241,0.0593283946742639,0.0145360852585466,0.0021729056956761,0.0007336344118391,-0.0023508871892742,0.003595454947358,64.6252389595626,0.0130194177017132,0.6382085708850651
2019-06-20,1877.6279296875,1882.614755956364,1823.2678809875115,1838.104599729725,2199377,0.0079870120210496,0.7987012021049678,1797.3221435546875,1763.0351782226562,68.01191394341754,36.376766555572885,30.77244232001817,5.604324235554717,1856.6920166015625,-0.011150192620655086,0,0.011571672038864,2911407.3,0.7554343220888401,0.0446807971630429,0.0649974276635629,0.031607366949814,0.021502220256446,0.0040205169666591,0.0007336344118391,-0.0030073891693377,65.77625451818807,0.0122382279470019,0.5638650037550812
2019-06-21,1854.4666748046875,1889.6213825172376,1847.996135050664,1883.4394150717071,3871804,-0.0123353804641515,-1.2335380464151502,1806.071221923828,1766.6288427734376,61.298606453993145,34.852335359754306,31.5884209279654,3.2639144317889084,1835.796630859375,-0.010067608223414903,0,0.0114926871970701,2977932.8,1.3001650003653542,0.0267959825135293,0.0497205920703485,0.0224459398662193,-0.0153828894283369,0.0079870120210496,0.0040205169666591,0.0001775895986502,68.01191394341754,0.011571672038864,0.7554343220888401
2019-06-24,1875.609375,1879.3185563612392,1855.2501308866133,1858.011289602844,1382424,0.011400959899988,1.1400959899988017,1816.124786376953,1770.2782446289064,64.72186865576595,34.94739998989576,32.260216740351474,2.687183249544283,1845.97607421875,-0.015799292313331548,0,0.011416138740644,2933343.6,0.4712792596135004,0.0327535800784453,0.0594997598206228,0.0128323230814656,0.0094714631152309,-0.0123353804641515,0.0079870120210496,-0.0023508871892742,61.298606453993145,0.0114926871970701,1.3001650003653542
2019-06-25,1869.2620849609373,1874.743348763841,1855.0023069178524,1871.0754217745048,1386077,-0.0033841215146744,-0.3384121514674487,1825.5687072753904,1773.461376953125,62.92245184157083,34.117283329598195,32.63163005820082,1.485653271397375,1856.3212890625,-0.006922943552192029,0,0.0115898510410396,2886156.45,0.4802501264267915,0.0239341184538368,0.054019055194989,0.0105608742641356,-0.0009691414854072,0.011400959899988,-0.0123353804641515,0.0007336344118391,64.72186865576595,0.011416138740644,0.4712792596135004
2019-06-26,1858.0516357421875,1868.4374189769603,1854.5897750758863,1866.9537069097253,1762224,-0.0059972591906415,-0.5997259190641535,1833.691674804688,1777.258386230469,59.762165682919445,32.18382522981119,32.542069092522894,-0.3582438627117028,1844.410888671875,-0.007341425183194028,0,0.0118266689267471,2680618.7,0.6573945037390062,0.0132846548153162,0.045459484190748,0.0074527766799885,-0.0047682334782006,-0.0033841215146744,0.011400959899988,0.0040205169666591,62.92245184157083,0.0115898510410396,0.4802501264267915
2019-06-27,1856.6920166015625,1866.1297793462163,1847.4190660637328,1858.711418915953,2813464,-0.0007317445406095,-0.0731744540609535,1840.364831542969,1781.3675244140625,59.37268457580006,30.19378074463112,32.07241142294454,-1.878630678313428,1848.531982421875,-0.00439493147313863,0,0.0115538569928495,2657225.9,1.058797447367949,0.0088717110753007,0.042284644328113,0.0100774458634938,-0.001086452847838,-0.0059972591906415,-0.0033841215146744,0.0079870120210496,59.762165682919445,0.0118266689267471,0.6573945037390062
