Strategy,Date,Equity,Position,Probability,Market_Return,Trading_Cost,Running_Max,Drawdown
Fixed_75pct,2025-09-04,85785.92909582773,0.75,0.9535793662071228,-0.015311529893524356,0.0,103913.56616162175,-0.17444918633241058
Fixed_75pct,2025-09-05,85167.50279157331,0.75,0.9670253992080688,-0.009611930701962534,0.0,103913.56616162175,-0.1804005392413518
Fixed_75pct,2025-09-08,85810.70015023302,0.75,0.9691795706748962,0.010069527109556109,0.0,103913.56616162175,-0.17421080499953656
Fixed_75pct,2025-09-09,87089.67395874987,0.75,0.9670253992080688,0.019872794515954917,0.0,103913.56616162175,-0.16190275076023153
Fixed_75pct,2025-09-10,87387.90606111051,0.75,0.9643352627754213,0.0045659006983520545,0.0,103913.56616162175,-0.1590327491485385
Fixed_75pct,2025-09-11,87580.90694485829,0.75,0.9641016721725464,0.0029447382740097616,0.0,103913.56616162175,-0.15717542781046023
Fixed_75pct,2025-09-12,87130.20094865604,0.75,0.9628449082374572,-0.006861556350952314,0.0,103913.56616162175,-0.1615127440324946
Fixed_75pct,2025-09-15,87839.9775655672,0.75,0.9638316035270692,0.010861547571844543,0.0,103913.56616162175,-0.1546822921181873
Fixed_75pct,2025-09-16,88407.53137086485,0.75,0.956531822681427,0.008614965850813006,0.0,103913.56616162175,-0.14922050472832038
Fixed_75pct,2025-09-17,88489.03211157313,0.75,0.937637746334076,0.0012291673864510688,0.0,103913.56616162175,-0.14843619192183344
Fixed_75pct,2025-09-18,88332.34409782353,0.75,0.9417906999588012,-0.0023609406350239004,0.0,103913.56616162175,-0.14994406062018895
Fixed_75pct,2025-09-19,86338.09543951211,0.75,0.942858338356018,-0.030102203651894532,0.0,103913.56616162175,-0.16913547837222398
Fixed_75pct,2025-09-22,86097.93661666488,0.75,0.9547319412231444,-0.0037088119927388696,0.0,103913.56616162175,-0.1714466185988398
Fixed_75pct,2025-09-23,85528.61736637587,0.75,0.9566178917884828,-0.008816614701213976,0.0,103913.56616162175,-0.17692539554124143
Fixed_75pct,2025-09-24,83880.25989226853,0.75,0.9583116769790648,-0.025696778846099666,0.0,103913.56616162175,-0.19278817010470473
Fixed_75pct,2025-09-25,82640.09887321414,0.75,0.9579023718833924,-0.019713196257732046,0.0,103913.56616162175,-0.20472271402292141
Fixed_75pct,2025-09-26,82575.96165262797,0.75,0.9653401374816896,-0.0010348038698027029,0.0,103913.56616162175,-0.20533993103274295
Fixed_75pct,2025-09-29,82411.29597860033,0.75,0.962936282157898,-0.0026588153215876265,0.0,103913.56616162175,-0.20692457180786106
Fixed_75pct,2025-09-30,82963.38767264996,0.75,0.962936282157898,0.00893229805443152,0.0,103913.56616162175,-0.20161158222966746
Fixed_75pct,2025-10-01,82700.76317799838,0.75,0.962936282157898,-0.004220729199854278,0.0,103913.56616162175,-0.20413891821044894
Fixed_75pct,2025-10-03,84549.6250242803,0.75,0.962936282157898,0.029808057793494935,0.0,103913.56616162175,-0.18634661336926672
Fixed_75pct,2025-10-06,84237.70006441738,0.75,0.968123733997345,-0.004919004033009822,0.0,103913.56616162175,-0.18934838658699826
Fixed_75pct,2025-10-07,85374.34389889461,0.75,0.9727320671081544,0.01799105521016564,0.0,103913.56616162175,-0.17841002813715579
Fixed_75pct,2025-10-08,86104.08134076024,0.75,0.9827795028686525,0.011396670374100859,0.0,103913.56616162175,-0.17138748556816508
Fixed_75pct,2025-10-09,85399.60312096956,0.75,0.9763903617858888,-0.010908940417550084,0.0,103913.56616162175,-0.17816694898004493
Fixed_75pct,2025-10-10,84953.32799880455,0.75,0.977544903755188,-0.006967637722825826,0.0,103913.56616162175,-0.18246162520615872
Fixed_75pct,2025-10-13,83959.63714395271,0.75,0.9746813774108888,-0.01559587094482151,0.0,103913.56616162175,-0.1920242924454516
Fixed_75pct,2025-10-14,84161.71544844333,0.75,0.9604268074035645,0.003209134156438198,0.0,103913.56616162175,-0.19007961561493736
Fixed_75pct,2025-10-15,84180.8423232516,0.75,0.9647738337516784,0.00030301782239683384,0.0,103913.56616162175,-0.18989555038154393
Fixed_75pct,2025-10-16,84000.19369544285,0.75,0.9654051661491394,-0.002861278533581646,0.0,103913.56616162175,-0.19163400123528318
Fixed_75pct,2025-10-17,85127.39906794747,0.75,0.9611329436302184,0.017892107512537336,0.0,103913.56616162175,-0.18078647271574977
Fixed_75pct,2025-10-20,84947.41525995913,0.75,0.9703359007835388,-0.00281905019157902,0.0,103913.56616162175,-0.18251852575402583
Fixed_75pct,2025-10-21,86356.51906309692,0.75,0.9728695750236512,0.02211727178632561,0.0,103913.56616162175,-0.1689581807943875
Fixed_75pct,2025-10-23,86145.77003821611,0.75,0.9475018382072448,-0.003253937315789268,0.0,103913.56616162175,-0.17098629928425835
Fixed_75pct,2025-10-24,86603.46763385732,0.75,0.9506400227546692,0.007084079236673091,0.0,103913.56616162175,-0.16658170022613994
Fixed_75pct,2025-10-27,86034.98234256692,0.75,0.9327623844146729,-0.008752309914330403,0.0,103913.56616162175,-0.1720524516620613
Fixed_75pct,2025-10-28,86028.65601768243,0.75,0.9506400227546692,-9.804267538982003e-05,0.0,103913.56616162175,-0.17211333230660242
Fixed_75pct,2025-10-29,85558.08027971652,0.75,0.9506400227546692,-0.007293317672647515,0.0,103913.56616162175,-0.17664186265493054
Fixed_75pct,2025-10-30,86037.97457685333,0.75,0.9624971151351928,0.0074786514699392015,0.0,103913.56616162175,-0.17202365624682403
Fixed_75pct,2025-10-31,85168.59254166039,0.75,0.9663246273994446,-0.013472842109834904,0.0,103913.56616162175,-0.18039005215937265
Fixed_75pct,2025-11-03,84605.37335853947,0.75,0.9699298739433287,-0.008817322071637768,0.0,103913.56616162175,-0.18581012582179435
Fixed_75pct,2025-11-04,85044.6400779892,0.75,0.966317057609558,0.006922597655639295,0.0,103913.56616162175,-0.18158289413612083
Fixed_75pct,2025-11-06,84640.02512387343,0.75,0.963252067565918,-0.006343569741643407,0.0,103913.56616162175,-0.185476658627722
Fixed_75pct,2025-11-07,85348.70431216442,0.75,0.9678396582603456,0.011163815027288582,0.0,103913.56616162175,-0.17865676768885508
Fixed_75pct,2025-11-10,85809.98107521812,0.75,0.9661006927490234,0.0072061513883339146,0.0,103913.56616162175,-0.17421772493349197
Fixed_75pct,2025-11-11,87601.09296850306,0.75,0.9406864643096924,0.027830669126394758,0.0,103913.56616162175,-0.1569811699826289
Fixed_75pct,2025-11-12,87053.5491329393,0.75,0.8606312274932861,-0.008333896560866472,0.0,103913.56616162175,-0.16225039377879946
Fixed_75pct,2025-11-13,87059.85696591064,0.75,0.8599051833152771,9.661230409974131e-05,0.0,103913.56616162175,-0.1621896910890127
Fixed_75pct,2025-11-14,86979.97165342512,0.75,0.8599051833152771,-0.0012234542266983395,0.0,103913.56616162175,-0.16295845801171915
Fixed_75pct,2025-11-17,86662.4425970863,0.75,0.8599051833152771,-0.004867466234702578,0.0,103913.56616162175,-0.16601416159372262
Fixed_75pct,2025-11-18,87938.33206306366,0.75,0.9306931495666504,0.019630025460344758,0.0,103913.56616162175,-0.15373578916261088
Fixed_75pct,2025-11-19,87877.57041665255,0.75,0.8328841328620911,-0.0009212766110919812,0.0,103913.56616162175,-0.15432052173079736
Fixed_75pct,2025-11-20,87999.1268410833,0.75,0.9005966186523438,0.0018443299217978382,0.0,103913.56616162175,-0.15315073775628063
Fixed_75pct,2025-11-21,87802.21085908863,0.75,0.9034711718559264,-0.002983605088874297,0.0,103913.56616162175,-0.15504573558253554
Fixed_75pct,2025-11-24,87341.006064203,0.75,0.91062593460083,-0.0070036929651016155,0.0,103913.56616162175,-0.1594840857606855
Fixed_75pct,2025-11-25,88258.74084236483,0.75,0.9159547090530396,0.014009987130019441,0.0,103913.56616162175,-0.15065237290488354
Fixed_75pct,2025-11-26,87708.331158739,0.75,0.9081119894981384,-0.008315092320187456,0.0,103913.56616162175,-0.1559491758533046
Fixed_75pct,2025-11-27,87727.20404585853,0.75,0.9089021682739258,0.0002869037542982955,0.0,103913.56616162175,-0.15576755484060478
Fixed_75pct,2025-11-28,87641.22234776344,0.75,0.91062593460083,-0.001306804033864517,0.0,103913.56616162175,-0.156594989614245
Fixed_75pct,2025-12-01,87689.4716369634,0.75,0.9055212140083312,0.0007340425415871543,0.0,103913.56616162175,-0.15613066824618693
Fixed_75pct,2025-12-02,88618.6057862093,0.75,0.9086408615112304,0.014127642796808226,0.0,103913.56616162175,-0.14718925488153745
Fixed_75pct,2025-12-03,89646.91500262466,0.75,0.9030855298042296,0.015471682758451344,0.0,103913.56616162175,-0.13729344190543402
Fixed_75pct,2025-12-04,89834.30404183487,0.75,0.8852713108062744,0.0027870680466020037,0.0,103913.56616162175,-0.13549012549418937
Fixed_75pct,2025-12-05,89798.93394438877,0.75,0.8541183471679688,-0.0005249679443851685,0.0,103913.56616162175,-0.13583050547297948
Fixed_75pct,2025-12-08,89212.11356299263,0.75,0.9100547432899476,-0.008713100933686047,0.0,103913.56616162175,-0.1414777024951992
Fixed_75pct,2025-12-09,88813.78109987185,0.75,0.9096060395240784,-0.005953338953825882,0.0,103913.56616162175,-0.14531100817254683
Fixed_75pct,2025-12-10,88870.17287744081,0.75,0.9117956757545472,0.000846592002136104,0.0,103913.56616162175,-0.14476832852395072
Fixed_75pct,2025-12-11,89467.39452460689,0.75,0.911511480808258,0.008960211325940826,0.0,103913.56616162175,-0.13902103614215333
Fixed_75pct,2025-12-12,89669.49730950758,0.75,0.9147669672966005,0.003011939503764882,0.0,103913.56616162175,-0.13707612372728784
Fixed_75pct,2025-12-15,89146.92333235986,0.75,0.9173659682273864,-0.007770371461531034,0.0,103913.56616162175,-0.14210505302353527
Fixed_75pct,2025-12-16,89411.85146384126,0.75,0.915477454662323,0.0039624195141867435,0.0,103913.56616162175,-0.13955554826426886
Fixed_75pct,2025-12-17,90724.77020259418,0.75,0.912119209766388,0.019578593773389885,0.0,103913.56616162175,-0.126920828975443
Fixed_75pct,2025-12-18,90749.65711113079,0.75,0.8625403046607971,0.00036574955925883224,0.0,103913.56616162175,-0.12668133273394266
Fixed_75pct,2025-12-19,91639.3169438082,0.75,0.8110222816467285,0.013071268233927569,0.0,103913.56616162175,-0.1181197958187945
Fixed_75pct,2025-12-22,91331.31890324729,0.75,0.7777234315872192,-0.004481308545032259,0.0,103913.56616162175,-0.12108377878981358
Fixed_75pct,2025-12-23,91228.57116948113,0.0,0.6881771087646484,0.002719033232628343,0.0011250000000000001,103913.56616162175,-0.12207255953867502
Fixed_75pct,2025-12-24,91228.57116948113,0.0,0.6359147429466248,-0.011750527267249122,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2025-12-26,91228.57116948113,0.0,0.5904250741004944,-0.008689024390243882,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2025-12-29,91228.57116948113,0.0,0.6342337727546692,-0.0014454716813393498,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2025-12-30,91228.57116948113,0.0,0.6397947669029236,-0.012504649823109282,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2025-12-31,91228.57116948113,0.0,0.6781485676765442,0.006612173755453421,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2026-01-01,91228.57116948113,0.0,0.6353537440299988,0.007219448947496154,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2026-01-02,91228.57116948113,0.0,0.6343141794204712,-0.010643816419645846,0.0,103913.56616162175,-0.12207255953867502
Fixed_75pct,2026-01-05,91970.5418947369,0.75,0.7173580527305603,0.012344127970645768,0.0011250000000000001,103913.56616162175,-0.11493229140369687
Fixed_75pct,2026-01-06,92813.75216638975,0.75,0.7044039964675903,0.012224352918248194,0.0,103913.56616162175,-0.10681775638387703
Fixed_75pct,2026-01-07,92709.33669520255,0.0,0.6318003535270691,-0.02782503719966356,0.0011250000000000001,103913.56616162175,-0.10782258640794529
Fixed_75pct,2026-01-08,92689.6808473714,0.75,0.8231950402259827,0.0012173122142555837,0.0011250000000000001,103913.56616162175,-0.10801174215109988
Fixed_75pct,2026-01-09,93378.82987441718,0.75,0.8598480820655823,0.009913351313696195,0.0,103913.56616162175,-0.10137979742528902
Fixed_75pct,2026-01-12,93992.7828862393,0.75,0.8318573236465454,0.008766483975690909,0.0,103913.56616162175,-0.09547149272071154
Fixed_75pct,2026-01-13,92364.15946796106,0.75,0.8175870180130005,-0.023102815177478586,0.0,103913.56616162175,-0.11114435891553709
Fixed_75pct,2026-01-14,92364.15946796106,0.75,0.827639102935791,0.0,0.0,103913.56616162175,-0.11114435891553709
Fixed_75pct,2026-01-15,91737.06897727508,0.75,0.8406797647476196,-0.009052436129600605,0.0,103913.56616162175,-0.11717909060505138
Fixed_75pct,2026-01-19,90403.8994945498,0.75,0.869513213634491,-0.019376674338055233,0.0,103913.56616162175,-0.13000869055018016
Fixed_75pct,2026-01-20,90847.57117647305,0.75,0.8401575088500977,0.006543547854371168,0.0,103913.56616162175,-0.1257390682254763
Fixed_75pct,2026-01-21,91454.16776010265,0.75,0.8438032865524292,0.008902774552644654,0.0,103913.56616162175,-0.11990155724364626
Fixed_75pct,2026-01-22,91717.611543893,0.75,0.8300250172615051,0.00384081324001051,0.0,103913.56616162175,-0.11736633693005782
Fixed_75pct,2026-01-23,91619.73108888567,0.75,0.8224173784255981,-0.0014229249011857847,0.0,103913.56616162175,-0.11830827799341315
Fixed_75pct,2026-01-27,92535.78546493415,0.75,0.8477258086204529,0.013331253216038563,0.0,103913.56616162175,-0.109492736289997
Fixed_75pct,2026-01-28,91327.79325379188,0.75,0.9137017726898192,-0.01740576657376902,0.0,103913.56616162175,-0.12111770746328365
Fixed_75pct,2026-01-29,90881.23274466884,0.75,0.8514362573623657,-0.00651952698024183,0.0,103913.56616162175,-0.12541513007727112
Fixed_75pct,2026-01-30,91878.373390138,0.75,0.8841233253479004,0.014629212439941641,0.0,103913.56616162175,-0.11581926418312738
Fixed_75pct,2026-02-02,93089.31974470326,0.75,0.8755874633789062,0.01757317940930858,0.0,103913.56616162175,-0.10416586415755402
Fixed_75pct,2026-02-03,88192.84516975813,0.75,0.8813784718513489,-0.07013299468186285,0.0,103913.56616162175,-0.15128651217120614
Fixed_75pct,2026-02-04,88093.62821894215,0.0,0.5002995729446411,-0.002534126040737772,0.0011250000000000001,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-05,88093.62821894215,0.0,0.4957831799983978,-0.01668056237464488,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-06,88093.62821894215,0.0,0.5736830234527588,0.0022436270385235435,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-09,88093.62821894215,0.0,0.5795756578445435,0.012346566409074944,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-10,88093.62821894215,0.0,0.6162283420562744,-0.02506200039558537,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-11,88093.62821894215,0.0,0.6090642809867859,-0.054883479446016126,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-12,88093.62821894215,0.0,0.575156569480896,-0.021053832380035886,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-13,88093.62821894215,0.0,0.6834486126899719,0.0053488398876564425,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-16,88093.62821894215,0.0,0.6886090040206909,0.003990173759637505,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-17,88093.62821894215,0.0,0.6886090040206909,-0.008279973801645357,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-18,88093.62821894215,0.0,0.6886090040206909,-0.006308212036081562,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-19,88093.62821894215,0.0,0.6999552249908447,0.0030994619406277124,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-20,88093.62821894215,0.0,0.6886090040206909,-0.0036854673977010366,0.0,103913.56616162175,-0.15224131484501358
Fixed_75pct,2026-02-23,85461.61887047847,0.75,0.7108128666877747,-0.038336545149777024,0.0011250000000000001,103913.56616162175,-0.17757014769798285
Fixed_75pct,2026-02-24,85365.47454924918,0.0,0.5692920088768005,0.02160317780281029,0.0011250000000000001,103913.56616162175,-0.17849538128182263
Fixed_75pct,2026-02-25,85717.4805592279,0.75,0.7124689221382141,0.006998023048738977,0.0011250000000000001,103913.56616162175,-0.17510789278555416
Fixed_75pct,2026-02-26,85467.38776601134,0.75,0.7124689221382141,-0.0038901873392286346,0.0,103913.56616162175,-0.17751463140934065
Fixed_75pct,2026-02-27,84886.51390440017,0.75,0.7124689221382141,-0.009061918263707835,0.0,103913.56616162175,-0.18310460279678875
Fixed_75pct,2026-03-02,84260.46284380314,0.75,0.7124689221382141,-0.009833537850344354,0.0,103913.56616162175,-0.18912933165291623
Fixed_75pct,2026-03-04,84165.66982310386,0.0,0.612808108329773,-0.0034778575740717077,0.0011250000000000001,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-05,84165.66982310386,0.0,0.6381790041923523,-0.008220858837624467,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-06,84165.66982310386,0.0,0.551450788974762,-0.011808020863064206,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-09,84165.66982310386,0.0,0.5580520033836365,-0.005657911387208392,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-10,84165.66982310386,0.0,0.5968901515007019,-0.019179576395485398,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-11,84165.66982310386,0.0,0.566049337387085,-0.00912815971902381,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-12,84165.66982310386,0.0,0.566049337387085,-0.013060884220122415,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-13,84165.66982310386,0.0,0.5712043642997742,-0.0005393274541070081,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-16,84165.66982310386,0.0,0.6871795058250427,-0.007263822162825395,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-17,84165.66982310386,0.0,0.6576871871948242,0.020529371852097134,0.0,103913.56616162175,-0.19004156115480675
Fixed_75pct,2026-03-18,81877.87480152481,0.75,0.7019193172454834,-0.03474272661901945,0.0011250000000000001,103913.56616162175,-0.21205788785868218
Fixed_75pct,2026-03-19,81785.76219237309,0.0,0.5775954127311707,0.01468594976920623,0.0011250000000000001,103913.56616162175,-0.21294432273484132
Fixed_75pct,2026-03-20,81785.76219237309,0.0,0.6877574324607849,-0.0028444944994320265,0.0,103913.56616162175,-0.21294432273484132
Fixed_75pct,2026-03-23,82079.72930094523,0.75,0.7112821340560913,0.006292474071964982,0.0011250000000000001,103913.56616162175,-0.2101153647899766
Fixed_75pct,2026-03-24,81987.38960548166,0.0,0.6829464435577393,-0.008921188114378031,0.0011250000000000001,103913.56616162175,-0.21100398500458795
Fixed_75pct,2026-03-25,81987.38960548166,0.0,0.653741180896759,0.005215843776282814,0.0,103913.56616162175,-0.21100398500458795
Fixed_75pct,2026-03-27,81100.08026188478,0.75,0.7112821340560913,-0.012930013328741552,0.0011250000000000001,103913.56616162175,-0.21954290226411888
Fixed_75pct,2026-03-30,81008.84267159016,0.0,0.6110193729400635,0.02089959339908476,0.0011250000000000001,103913.56616162175,-0.2204209164990717
Fixed_75pct,2026-04-01,81989.94296671732,0.75,0.7300910949707031,0.017648036235246467,0.0011250000000000001,103913.56616162175,-0.2109794130326118
Fixed_75pct,2026-04-02,82572.07135186595,0.75,0.7165637016296387,0.009466663252994723,0.0,103913.56616162175,-0.2053773688852364
Fixed_75pct,2026-04-06,84221.74751472857,0.75,0.7161281704902649,0.026638162046064062,0.0,103913.56616162175,-0.1895019040754078
Fixed_75pct,2026-04-07,84126.9980487745,0.0,0.6689889430999756,0.007638358126932587,0.0011250000000000001,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-08,84126.9980487745,0.0,0.6941644549369812,0.01164428313406285,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-09,84126.9980487745,0.0,0.6637793183326721,-0.024990324902230632,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-10,84126.9980487745,0.0,0.6532869338989258,-0.020480905665662075,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-13,84126.9980487745,0.0,0.6508364081382751,0.033284721118271854,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-15,84126.9980487745,0.0,0.6926448345184326,0.008610904865516744,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-16,84126.9980487745,0.0,0.6949173808097839,0.001785128577197037,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-17,84126.9980487745,0.0,0.6459495425224304,-0.0007359683686809504,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-20,84126.9980487745,0.0,0.6459495425224304,0.011978563022936983,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-21,84126.9980487745,0.0,0.6525094509124756,-0.02758092319479022,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-22,84126.9980487745,0.0,0.6565937995910645,-0.00657866896666337,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-23,84126.9980487745,0.0,0.6608477234840393,-0.049528171966852,0.0,103913.56616162175,-0.1904137144333229
Fixed_75pct,2026-04-24,85366.9713695651,0.75,0.7503103017807007,0.02115240409619279,0.0011250000000000001,103913.56616162175,-0.1784809768073039
Fixed_75pct,2026-04-27,85291.10826529321,0.75,0.8387162685394287,-0.0011848939241144718,0.0,103913.56616162175,-0.17921103648164805
Fixed_75pct,2026-04-28,86076.09209737828,0.75,0.8352342247962952,0.012271444594098124,0.0,103913.56616162175,-0.17165683676470112
Fixed_75pct,2026-04-29,86055.22136214646,0.75,0.8270660042762756,-0.0003232912449633307,0.0,103913.56616162175,-0.17185768383407563
Fixed_75pct,2026-04-30,85958.40923811404,0.0,0.4491945803165436,0.0,0.0011250000000000001,103913.56616162175,-0.17278934393976242
Fixed_75pct,2026-05-01,85958.40923811404,0.0,0.4491945803165436,-0.01883659620644984,0.0,103913.56616162175,-0.17278934393976242
Fixed_75pct,2026-05-05,85958.40923811404,0.0,0.5745407938957214,0.0033369807410235097,0.0,103913.56616162175,-0.17278934393976242
Fixed_75pct,2026-05-06,85958.40923811404,0.0,0.5760684609413147,-0.013960746227869802,0.0,103913.56616162175,-0.17278934393976242
Fixed_75pct,2026-05-07,85673.78162243587,0.75,0.935778558254242,-0.0029149663882171994,0.0011250000000000001,103913.56616162175,-0.1755284243716232
Fixed_50pct,2023-02-03,100000.0,0.0,0.4088793396949768,-0.0064181998514950545,0.0,100000.0,0.0
Fixed_50pct,2023-02-06,100000.0,0.0,0.3988363146781921,0.003641699398565734,0.0,100000.0,0.0
Fixed_50pct,2023-02-07,100000.0,0.0,0.4039197564125061,0.013693121239295447,0.0,100000.0,0.0
Fixed_50pct,2023-02-08,100000.0,0.0,0.2952230274677276,0.005894718736497273,0.0,100000.0,0.0
Fixed_50pct,2023-02-09,100000.0,0.0,0.2863130271434784,-0.0009319933736560149,0.0,100000.0,0.0
Fixed_50pct,2023-02-10,100000.0,0.0,0.2909234464168548,-0.01558992684856697,0.0,100000.0,0.0
Fixed_50pct,2023-02-13,100000.0,0.0,0.2294507175683975,0.005082757813250405,0.0,100000.0,0.0
Fixed_50pct,2023-02-14,100000.0,0.0,0.3302276730537414,0.005871204855329992,0.0,100000.0,0.0
Fixed_50pct,2023-02-15,100000.0,0.0,0.3378582596778869,0.010623080261254358,0.0,100000.0,0.0
Fixed_50pct,2023-02-16,100000.0,0.0,0.3549425303936004,-0.015991946629057563,0.0,100000.0,0.0
Fixed_50pct,2023-02-17,100000.0,0.0,0.2489628791809082,-0.003955801351536947,0.0,100000.0,0.0
Fixed_50pct,2023-02-20,100000.0,0.0,0.2929953932762146,-0.010409212949807234,0.0,100000.0,0.0
Fixed_50pct,2023-02-21,100000.0,0.0,0.1825983077287674,-0.014329165798862675,0.0,100000.0,0.0
Fixed_50pct,2023-02-22,100000.0,0.0,0.4928011000156402,0.0036012993559275674,0.0,100000.0,0.0
Fixed_50pct,2023-02-23,100000.0,0.0,0.4355315566062927,-0.003910626710791898,0.0,100000.0,0.0
Fixed_50pct,2023-02-24,100000.0,0.0,0.4860202372074127,-0.020173757738144005,0.0,100000.0,0.0
Fixed_50pct,2023-02-27,100000.0,0.0,0.3203698992729187,-0.00570253746210414,0.0,100000.0,0.0
Fixed_50pct,2023-02-28,100000.0,0.0,0.4484154284000397,0.021990084479573735,0.0,100000.0,0.0
Fixed_50pct,2023-03-01,100000.0,0.0,0.5300629138946533,-0.018976873593822607,0.0,100000.0,0.0
Fixed_50pct,2023-03-02,100000.0,0.0,0.440104991197586,0.006232203247431567,0.0,100000.0,0.0
Fixed_50pct,2023-03-03,100000.0,0.0,0.3472266495227813,0.008886553918982631,0.0,100000.0,0.0
Fixed_50pct,2023-03-06,100000.0,0.0,0.5566051006317139,0.005501372881431932,0.0,100000.0,0.0
Fixed_50pct,2023-03-08,100000.0,0.0,0.5375850796699524,-0.01579453935521924,0.0,100000.0,0.0
Fixed_50pct,2023-03-09,100000.0,0.0,0.3203698992729187,-0.0017531796409910871,0.0,100000.0,0.0
Fixed_50pct,2023-03-10,100000.0,0.0,0.4161155521869659,-0.014725322374099403,0.0,100000.0,0.0
Fixed_50pct,2023-03-13,100000.0,0.0,0.452767014503479,-0.020414692788376154,0.0,100000.0,0.0
Fixed_50pct,2023-03-14,100000.0,0.0,0.4399172663688659,-0.004992316854660395,0.0,100000.0,0.0
Fixed_50pct,2023-03-15,100000.0,0.0,0.4191609621047973,-0.00434521328209303,0.0,100000.0,0.0
Fixed_50pct,2023-03-16,100000.0,0.0,0.4191609621047973,-0.0017896236018445366,0.0,100000.0,0.0
Fixed_50pct,2023-03-17,100000.0,0.0,0.4160205423831939,-0.01132324708178123,0.0,100000.0,0.0
Fixed_50pct,2023-03-20,100000.0,0.0,0.4828085303306579,-0.011834680302233225,0.0,100000.0,0.0
Fixed_50pct,2023-03-21,100322.60391480161,0.5,0.8460187315940857,0.007952078296032061,0.00075,100322.60391480161,0.0
Fixed_50pct,2023-03-22,100247.3619618655,0.0,0.5559381246566772,-0.001964400916205755,0.00075,100322.60391480161,-0.0007500000000000284
Fixed_50pct,2023-03-23,100247.3619618655,0.0,0.583052933216095,-0.0013281175406681944,0.0,100322.60391480161,-0.0007500000000000284
Fixed_50pct,2023-03-24,100201.09009949073,0.5,0.7248117923736572,0.0005768462836484023,0.00075,100322.60391480161,-0.0012112306755323043
Fixed_50pct,2023-03-27,100125.9392819161,0.0,0.5973241925239563,-0.0020498178856247495,0.00075,100322.60391480161,-0.001960322252525737
Fixed_50pct,2023-03-28,100420.38439478027,0.5,0.7373450398445129,0.007381495144532568,0.00075,100420.38439478027,0.0
Fixed_50pct,2023-03-29,100345.06910648418,0.0,0.5428194999694824,0.021345057849717408,0.00075,100420.38439478027,-0.0007500000000000284
Fixed_50pct,2023-03-31,100345.06910648418,0.0,0.5741578936576843,-0.0018403264367164995,0.0,100420.38439478027,-0.0007500000000000284
Fixed_50pct,2023-04-03,100345.06910648418,0.0,0.5788522958755493,0.012437515258789,0.0,100420.38439478027,-0.0007500000000000284
Fixed_50pct,2023-04-05,100345.06910648418,0.0,0.5852863192558289,-0.005895455697384366,0.0,100420.38439478027,-0.0007500000000000284
Fixed_50pct,2023-04-06,100345.06910648418,0.0,0.5703712105751038,0.013257972434326915,0.0,100420.38439478027,-0.0007500000000000284
Fixed_50pct,2023-04-10,100345.06910648418,0.0,0.3481518030166626,-0.015198827909507107,0.0,100420.38439478027,-0.0007500000000000284
