Date,Close,High,Low,Open,Volume,Daily_Return,Daily_Return_Percent
2019-08-27,1847.768310546875,1879.4526812849017,1841.57190440822,1875.445591299533,3432106,-0.017484546896105457,-1.7484546896105457
2019-08-28,1850.0404052734373,1860.6981436054768,1830.8315454218769,1850.6600459138103,1294621,0.0012296426524869286,0.12296426524869286
2019-08-29,1845.24853515625,1857.4348014655864,1835.9539252592983,1835.9539252592983,1670652,-0.0025901434928277123,-0.25901434928277123
2019-08-30,1866.8536376953125,1872.1411578116893,1832.484151820974,1851.486467191525,2583625,0.011708505454650409,1.1708505454650409
2019-09-03,1860.24365234375,1897.0914897924447,1848.1398857682232,1875.4454199997087,2545060,-0.0035407089329845265,-0.35407089329845265
2019-09-04,1855.12158203125,1875.4458779549072,1844.8769363318536,1871.314939897738,2228092,-0.002753440553900921,-0.2753440553900921
2019-09-05,1830.2528076171875,1861.936970268568,1823.64330906701,1852.477165809804,2055943,-0.013405468760075867,-1.3405468760075867
2019-09-06,1815.5467529296875,1845.2894983701733,1811.4985154826488,1830.831219336604,1890550,-0.008034985454630106,-0.8034985454630106
2019-09-09,1803.4429931640625,1819.9667388404189,1800.9230816072422,1817.6120243991857,1703945,-0.006666729868615939,-0.6666729868615939
2019-09-11,1779.6077880859375,1813.4814739315843,1773.45273185273,1806.045786794735,2627440,-0.013216500420846211,-1.3216500420846211
2019-09-12,1762.75390625,1788.696115651432,1751.8069207846968,1780.4342398285614,2118859,-0.009470559720389127,-0.9470559720389127
2019-09-13,1769.652099609375,1782.8710982971168,1747.8408324569657,1763.9101373955696,2291174,0.00391330482089236,0.39133048208923604
2019-09-16,1776.303466796875,1795.636177334508,1756.8053573626696,1784.5239936624848,2597948,0.0037585733314295933,0.3758573331429593
2019-09-17,1753.706787109375,1781.7146639184557,1739.6204518327272,1780.392683258006,2796530,-0.012721181999519215,-1.2721181999519215
2019-09-18,1766.843505859375,1770.4786505625489,1745.8582201100949,1756.8052056461431,1454663,0.0074908296224667215,0.7490829622466721
2019-09-19,1736.60498046875,1764.57151133045,1727.5582666160408,1763.9105209111656,1652691,-0.01711443333285889,-1.7114433332858892
2019-09-20,1706.4490966796875,1759.2837520767066,1699.4678519702466,1739.0421563677758,6941979,-0.017364849305524066,-1.7364849305524066
2019-09-23,1665.428955078125,1734.1677210203522,1631.7204616556437,1734.1677210203522,6323401,-0.024038303680653073,-2.4038303680653073
2019-09-24,1689.3055419921875,1702.7724385920103,1663.115438566578,1664.7678135676376,4620978,0.014336598893191832,1.4336598893191832
2019-09-25,1725.450927734375,1728.3839331629003,1701.9872877179637,1706.076874752098,4002232,0.021396594543555247,2.1396594543555247
2019-09-26,1724.7489013671875,1740.7768562861295,1704.4246105924467,1733.2584702443908,4234281,-0.00040686544943313585,-0.040686544943313585
2019-09-27,1698.765380859375,1722.7661685476858,1694.8409901571774,1722.6009713856226,2046795,-0.015065103382420286,-1.5065103382420286
2019-09-30,1734.4158935546875,1738.2989354361855,1701.9466763301057,1703.4752042703683,2620039,0.020986130926024416,2.0986130926024416
2019-10-01,1701.90478515625,1731.647533144263,1685.1744894129924,1731.647533144263,3342877,-0.018744701613524706,-1.8744701613524706
2019-10-03,1702.1527099609375,1719.4199471468776,1690.503486976355,1710.2080376746223,2317618,0.00014567489723860128,0.014567489723860128
2019-10-04,1717.9324951171875,1725.037584262297,1697.773405708254,1702.4414845751176,2163251,0.009270487344588574,0.9270487344588574
2019-10-07,1691.7840576171875,1730.4496719118092,1686.2486418582014,1718.4699534860652,2177916,-0.0152208760089938,-1.52208760089938
2019-10-09,1668.9813232421875,1701.9462241623326,1665.1808809704762,1701.9462241623326,2066920,-0.013478513568165873,-1.3478513568165873
2019-10-10,1656.051513671875,1684.637682193233,1649.9790556454589,1675.508269868787,2881452,-0.007747126579700003,-0.7747126579700003
2019-10-11,1641.5107421875,1648.2441910080777,1590.4110614990225,1595.3681868855128,12593069,-0.008780385974911153,-0.8780385974911153
2019-10-14,1669.7247314453125,1679.4324333723202,1625.9367993490227,1648.2438590961892,3510704,0.01718781883828191,1.718781883828191
2019-10-15,1683.19189453125,1691.2058732278297,1671.1294759157397,1678.8130602828285,2261310,0.008065498960586392,0.8065498960586392
2019-10-16,1690.7100830078125,1698.641462662883,1665.593963389286,1683.7700879897643,3034082,0.004466625879669062,0.44666258796690617
2019-10-17,1715.6729736328125,1721.6285995852031,1688.9362822446485,1701.3542686774283,3818774,0.014764737535953198,1.4764737535953198
2019-10-18,1737.9747314453125,1743.507768848983,1710.6465424557955,1721.206089014165,3087901,0.012998839612934798,1.2998839612934798
2019-10-22,1732.9482421875,1783.7186251195176,1723.3602975471028,1757.1085674869034,5552505,-0.0028921532441570363,-0.28921532441570363
2019-10-23,1748.745361328125,1760.3608618275866,1733.8774381923618,1740.2131657375228,2348134,0.009115747808303931,0.9115747808303931
2019-10-24,1758.798095703125,1773.1590791934962,1741.3115276424903,1760.4876231725805,2798671,0.005748540981040939,0.5748540981040939
2019-10-25,1795.08056640625,1799.346664299883,1752.926940663942,1768.9351713821384,3954245,0.020629127807089365,2.0629127807089365
2019-10-27,1787.2667236328125,1798.5021233784298,1781.4379359313857,1798.5021233784298,224405,-0.004352920375646829,-0.43529203756468293
2019-10-29,1854.1297607421875,1859.9162685650256,1792.1662584679202,1792.1662584679202,5064173,0.03741077715220298,3.741077715220298
2019-10-30,1903.0830078125,1909.1652629773123,1838.923269537205,1879.598544302885,5195136,0.026402276748266562,2.640227674826656
2019-10-31,1917.3173828125,1930.2423055266825,1889.7359372132653,1900.717862641863,4879261,0.0074796395856435716,0.7479639585643572
2019-11-01,1859.24072265625,1921.8378080432744,1854.2566983098843,1912.5454054549327,4172620,-0.03029058239228899,-3.029058239228899
2019-11-04,1853.369140625,1883.1470588369152,1842.344933911088,1864.393347338912,2646411,-0.0031580536934784353,-0.31580536934784353
2019-11-05,1860.04296875,1867.772473831821,1832.292399702044,1855.9457824552285,2693475,0.0036009168269357517,0.36009168269357517
2019-11-06,1848.7647705078125,1867.6030362853048,1840.7395179056537,1858.4795499735835,2540719,-0.006063407368361418,-0.6063407368361418
2019-11-07,1846.1044921875,1862.28163505338,1837.5300166189115,1862.28163505338,1915598,-0.0014389490554721496,-0.14389490554721496
2019-11-08,1799.3040771484375,1849.694346512648,1794.2777752879178,1849.694346512648,2788759,-0.025350902528603614,-2.5350902528603614
2019-11-11,1774.80615234375,1806.9494505310624,1766.4007952596778,1803.5703959251127,2983768,-0.013615222193856247,-1.3615222193856247
2019-11-13,1840.4022216796875,1844.7949515338908,1789.2094605664608,1789.2094605664608,3823365,0.03695956837275638,3.695956837275638
2019-11-14,1855.77734375,1858.480546933667,1813.4545906165376,1847.920998371544,2995915,0.008354218381827483,0.8354218381827483
2019-11-15,1836.8958740234373,1868.1944016294976,1832.080763524293,1855.100567930535,2724180,-0.010174426253317992,-1.0174426253317992
2019-11-18,1818.4381103515625,1848.131466802956,1815.1856881695123,1840.232845070036,1611089,-0.01004834510921182,-1.004834510921182
2019-11-19,1781.4376220703125,1820.1699115846911,1778.227478959832,1818.776134062004,2975313,-0.020347400371023117,-2.0347400371023117
2019-11-20,1781.2264404296875,1803.5703977863564,1769.357469865819,1792.5461908748468,2894129,-0.00011854562742397157,-0.011854562742397157
2019-11-21,1789.2940673828125,1796.4745588003727,1780.2549308407392,1784.1409263396383,2052574,0.004529253984787429,0.4529253984787429
2019-11-22,1750.096923828125,1779.9171238190256,1740.6356115942583,1771.4694867814412,3742049,-0.021906484948011284,-2.1906484948011284
2019-11-25,1758.37548828125,1761.2898815439894,1733.6238727804964,1752.504422326229,2737010,0.004730346268489338,0.4730346268489338
2019-11-26,1728.935791015625,1772.229831120594,1719.1365519047874,1765.429647762969,6561580,-0.016742554398549547,-1.6742554398549547
2019-11-27,1735.39794921875,1750.0967537391389,1728.851031150906,1733.4549516407144,2907521,0.0037376507772617362,0.3737650777261736
2019-11-28,1754.869873046875,1769.2729284688687,1740.213141037318,1746.1687660934626,2924429,0.011220437270247352,1.1220437270247352
2019-11-29,1734.510986328125,1761.3322325552858,1728.2175383041506,1761.3322325552858,2064271,-0.011601365452472034,-1.1601365452472034
2019-12-02,1707.309814453125,1746.7179608080091,1703.043716276722,1740.2133211954597,3809860,-0.015682328961538317,-1.5682328961538317
2019-12-03,1732.6103515625,1741.9027522778524,1697.975039805278,1712.9273160717537,4664774,0.014818949024479888,1.4818949024479888
2019-12-04,1755.8414306640625,1758.7981037491356,1727.964227290517,1734.2999553299594,3334301,0.013408138235242673,1.3408138235242673
2019-12-05,1791.9971923828125,1796.6433925106776,1747.2669978545914,1759.6427029714537,3902721,0.02059170098582075,2.059170098582075
2019-12-06,1793.9400634765625,1797.6569408201588,1774.848323619903,1794.277886420121,1829461,0.0010841931572262986,0.10841931572262986
2019-12-09,1740.59375,1797.6153136920364,1734.7226820977244,1797.6153136920364,2244747,-0.029736954184065745,-2.9736954184065745
2019-12-10,1700.382568359375,1740.931328494229,1692.272857580631,1740.2131968631472,4520045,-0.023101991283505985,-2.3101991283505985
2019-12-11,1724.923095703125,1730.0761338762002,1695.2296297148753,1710.9844940385951,4943024,0.014432356459304296,1.4432356459304296
2019-12-12,1707.1829833984375,1760.1918024977156,1676.0111822179515,1732.6949090323626,7137306,-0.010284581584465435,-1.0284581584465435
2019-12-13,1749.716552734375,1754.91176621829,1695.4404931021802,1708.9567102868511,5711133,0.02491447592294249,2.491447592294249
2019-12-16,1796.60107421875,1804.4151379011405,1757.3618443267555,1770.6245922475607,5574177,0.026795495196696884,2.6795495196696884
2019-12-17,1828.870849609375,1832.2921833160703,1790.0540048163914,1796.3897315913432,6059673,0.01796156968494378,1.796156968494378
2019-12-18,1831.236083984375,1861.3940997991224,1818.7758223127016,1836.515855879152,8251081,0.0012932757802472938,0.12932757802472938
2019-12-19,1883.0206298828125,1889.314078410644,1831.0676605905007,1841.416016262547,6251505,0.028278465213379622,2.827846521337962
2019-12-20,1877.8251953125,1897.930613146204,1865.4494892805028,1875.3754630149288,5548338,-0.002759095937592493,-0.2759095937592493
2019-12-23,1885.2587890625,1893.9176155224563,1866.9274611223248,1866.9274611223248,2247329,0.003958618602283082,0.39586186022830816
2019-12-24,1871.658203125,1895.2693030898004,1867.8988403361284,1891.4255876906232,1805896,-0.0072141745294624915,-0.7214174529462491
2019-12-26,1860.1270751953125,1882.977970686272,1854.4249211791025,1872.3338673595715,1880367,-0.006160915444088366,-0.6160915444088366
2019-12-27,1857.212890625,1880.781714040961,1838.205708437571,1865.2381453263588,2720261,-0.0015666588638878487,-0.15666588638878487
2019-12-30,1844.2880859375,1879.5992501778328,1839.1351510637187,1864.393503434821,2288830,-0.0069592477807702835,-0.6959247780770283
2019-12-31,1826.1253662109373,1855.9455614506044,1822.535121041996,1849.187452897302,1909289,-0.00984809253231722,-0.9848092532317221
2020-01-01,1831.109619140625,1844.8791005065225,1819.6207519521904,1831.447442076299,1354908,0.0027294144322793645,0.27294144322793645
2020-01-02,1822.704345703125,1841.5426177806585,1815.5661335653608,1841.5426177806585,2380752,-0.00459026229213122,-0.459026229213122
2020-01-03,1859.0289306640625,1877.9094795882163,1828.0684272734595,1828.0684272734595,4655761,0.01992895065322564,1.992895065322564
2020-01-06,1858.8602294921875,1880.4017036924104,1848.2584038826744,1862.70394554869,3023209,-9.074693195587624e-05,-0.009074693195587624
2020-01-07,1863.4219970703125,1870.8557522661133,1844.79491716744,1858.9024290045927,2429317,0.002454067016846695,0.2454067016846695
2020-01-08,1905.15283203125,1909.1654585481097,1860.211456290635,1862.7034673002577,5197454,0.02239473132041314,2.239473132041314
2020-01-09,1870.602783203125,1902.3657780018257,1866.9279782156032,1899.6625751187048,3734173,-0.018135053654088296,-1.8135053654088296
2020-01-10,1869.9267578125,1887.2021344919167,1865.238277957992,1882.1335522148568,1915807,-0.00036139441077243095,-0.036139441077243095
2020-01-13,1850.327880859375,1874.4879940782985,1845.5548431691143,1873.5588779397413,2843893,-0.010481093375043438,-1.0481093375043438
2020-01-14,1864.3089599609373,1883.654172777295,1854.2563542498435,1854.2563542498435,2948452,0.007556000882972702,0.7556000882972702
2020-01-15,1881.20361328125,1884.667225865554,1853.5798901700723,1869.461484016348,2620681,0.009062153153341468,0.9062153153341468
2020-01-16,1891.2567138671875,1899.873260996988,1871.1512997369173,1881.2461831080443,3117214,0.005343972611450809,0.5343972611450809
2020-01-17,1874.6151123046875,1903.71717901775,1869.461971504496,1892.904162968233,3281059,-0.008799229338079528,-0.8799229338079528
2020-01-20,1833.4332275390625,1894.1293838742167,1821.4796958176069,1854.172014194848,5817599,-0.021968181359103167,-2.1968181359103167
2020-01-21,1834.0240478515625,1847.1178836003253,1823.042121094536,1833.0947253987536,1902980,0.0003222480664284433,0.03222480664284433
2020-01-22,1864.3089599609373,1866.9278099736464,1836.262845873815,1842.4296622409609,1773686,0.016512821707464376,1.6512821707464376
2020-01-23,1855.037841796875,1877.728960191243,1848.899397444993,1870.9978797955555,2069866,-0.004972951567135397,-0.49729515671353974
2020-01-24,1848.645263671875,1855.037753655786,1837.2998083684977,1855.037753655786,1319430,-0.0034460634607905716,-0.34460634607905716
2020-01-27,1836.6650390625,1857.1547033540303,1833.0666403458856,1853.9796456629,1549101,-0.006480542722176574,-0.6480542722176574
2020-01-28,1848.942138671875,1852.371242709425,1822.0599805022896,1840.686987737908,1743024,0.006684452171878741,0.6684452171878741
2020-01-29,1824.2608642578125,1851.6508990940788,1820.366044919788,1849.9999107673195,2306761,-0.013348862518646198,-1.3348862518646198
2020-01-30,1810.0791015625,1833.066433974516,1799.1991557486583,1828.8330241962835,2098567,-0.007773977380741703,-0.7773977380741703
2020-01-31,1760.2940673828125,1815.582437480852,1753.9863284914206,1811.3911966562785,3287223,-0.027504341736619087,-2.7504341736619087
2020-02-03,1780.14892578125,1858.212965750666,1772.2747417474332,1822.059685270512,4728073,0.011279284959448521,1.1279284959448521
2020-02-04,1784.5938720703125,1809.105273070461,1766.6866315922948,1802.5858634267324,3509339,0.0024969519261495154,0.24969519261495154
2020-02-05,1817.4456787109373,1826.0394201725248,1781.673356529371,1790.7328145328584,2439322,0.01840856183290218,1.8408561832902182
2020-02-06,1802.03564453125,1840.8558886361448,1791.1556985873144,1816.1328165775417,2640065,-0.008478951728899675,-0.8478951728899675
2020-02-07,1808.978271484375,1821.212783710414,1794.1189626603289,1811.052600816632,2083442,0.0038526579505762104,0.38526579505762104
2020-02-10,1830.4837646484373,1834.7595492870007,1794.1188209225454,1812.661070555055,2383032,0.011888198715850562,1.1888198715850562
2020-02-11,1823.2449951171875,1841.3641145292136,1818.334404725857,1831.3732252640093,1335820,-0.003954566367126433,-0.3954566367126433
2020-02-12,1837.93505859375,1850.0002777967725,1820.3664060700507,1821.297839008113,1620407,0.00805709793028564,0.8057097930285639
2020-02-13,1855.8843994140625,1860.1601844662648,1838.146454472581,1839.7974428802167,1645948,0.00976603647467611,0.976603647467611
2020-02-14,1849.322509765625,1872.860307229109,1838.1463503591297,1852.539942232048,1500115,-0.0035357211098434593,-0.35357211098434593
2020-02-17,1865.4525146484373,1877.0943946331945,1854.4032708482737,1860.118375568064,1774724,0.008722115692441523,0.8722115692441523
2020-02-18,1876.035400390625,1880.48048031934,1850.8889895643536,1862.6577851680308,2486223,0.005673093074782587,0.5673093074782587
2020-02-19,1859.609619140625,1888.1003784910376,1854.656448020008,1876.035163067945,1760463,-0.00875558171587798,-0.875558171587798
2020-02-20,1826.12353515625,1874.8922878199871,1821.424409341684,1866.510219822774,2317278,-0.018007050318361917,-1.8007050318361917
2020-02-24,1791.0289306640625,1844.8777842220093,1783.7050070141838,1825.446472803773,3092877,-0.01921808892802246,-1.9218088928022459
2020-02-25,1825.5732421875,1842.9302225273927,1787.3456340251305,1791.1557028802288,2674567,0.01928741123719835,1.9287411237198349
2020-02-26,1798.0135498046875,1832.1346609134027,1788.9962646258791,1823.752593792832,2686842,-0.015096459427609177,-1.5096459427609177
2020-02-27,1782.688720703125,1794.9232326807137,1766.347718872245,1794.9232326807137,2349001,-0.00852320000771245,-0.852320000771245
2020-02-28,1693.49072265625,1752.2080882726752,1684.8968812092892,1750.9380654978945,4298076,-0.050035655137647184,-5.003565513764718
2020-03-02,1694.464599609375,1739.042320849433,1681.2562787259355,1722.9977395064852,2667076,0.0005750707341327654,0.057507073413276544
2020-03-03,1724.0135498046875,1744.1646192721464,1703.5238902793974,1710.2973451115222,2757585,0.01743851727685808,1.7438517276858079
2020-03-04,1763.8074951171875,1773.3326654249663,1714.530655400164,1740.7777913593766,3237002,0.023082153453497067,2.3082153453497067
2020-03-05,1799.2415771484375,1818.4612166906688,1764.5276160801952,1765.9245586589109,3937056,0.020089540456848853,2.0089540456848853
2020-03-06,1791.9600830078125,1798.0561520844574,1753.9865192180112,1776.3388414022,2595027,-0.004046979701394671,-0.40469797013946707
2020-03-09,1669.953125,1761.013706796278,1638.329574808366,1756.865047921116,4940975,-0.06808575657724658,-6.808575657724658
2020-03-11,1654.162353515625,1682.6109474688976,1625.6292153997167,1636.6360798789856,6796449,-0.009455817201081573,-0.9455817201081573
2020-03-12,1498.5001220703125,1615.8079549068543,1488.7632790375558,1612.082533423374,8728786,-0.09410335757822097,-9.410335757822097
2020-03-13,1529.3616943359375,1540.961196063312,1275.1454310842842,1429.1145277232897,8029720,0.02059497480920247,2.059497480920247
2020-03-16,1436.311279296875,1559.799820917011,1418.911923898886,1485.9268208491542,7844271,-0.06084264787308269,-6.084264787308269
2020-03-17,1403.7987060546875,1465.606489855648,1374.2918600754497,1464.7598078857718,5713248,-0.022636160914995762,-2.263616091499576
2020-03-18,1400.7506103515625,1450.831867349641,1378.18651617059,1419.7163063179903,7258778,-0.002171319641468772,-0.2171319641468772
2020-03-19,1395.591064453125,1437.4668784384946,1319.1740832641362,1330.218686442073,5135111,-0.003683415063544082,-0.3683415063544082
2020-03-20,1532.9879150390625,1594.0106768146877,1387.616570988495,1390.175175606175,8547498,0.09845065226164773,9.845065226164774
2020-03-23,1424.033935546875,1492.5192909408574,1379.7274759540412,1381.646429328108,7003490,-0.07107295395046298,-7.1072953950462985
2020-03-24,1452.5623779296875,1509.5765916570176,1392.6057066848948,1409.8337053945918,6350865,0.02003354110508382,2.003354110508382
2020-03-25,1492.775390625,1543.691585245777,1432.818708957407,1449.8760745402328,2765520,0.02768418988837329,2.768418988837329
2020-03-26,1527.44384765625,1562.496804475078,1469.107761856149,1562.1129514230572,4556067,0.02322416168499064,2.322416168499064
2020-03-27,1556.05810546875,1577.806245610955,1492.8605896422032,1552.2201983848315,4331250,0.01873342699727165,1.8733426997271652
2020-03-30,1516.826171875,1624.714004735381,1504.0758332718217,1506.1653188255552,8513547,-0.025212383429558227,-2.5212383429558227
2020-03-31,1557.42236328125,1582.070271349587,1518.105166038957,1567.0598141253336,3927593,0.026763904894960833,2.6763904894960833
2020-04-01,1457.338134765625,1564.799498324056,1451.5812760035662,1557.2516376579952,4941878,-0.06426274007313137,-6.426274007313138
2020-04-03,1410.814208984375,1483.9903252891293,1407.2322050155535,1483.9903252891293,5735369,-0.03192390610757756,-3.192390610757756
2020-04-07,1514.011474609375,1523.094541087107,1454.14017305764,1458.4045137410935,5427577,0.07314731094131122,7.314731094131122
2020-04-08,1454.5234375,1540.27934171858,1450.728217200058,1501.0474205009418,6285615,-0.03929166859499744,-3.929166859499744
2020-04-09,1506.293212890625,1517.0820165904263,1476.4854064262772,1492.9031195012265,5307397,0.035592259331073794,3.5592259331073794
2020-04-13,1500.407958984375,1524.075044879965,1489.107458511706,1501.9004779147276,2990438,-0.003907110419063775,-0.3907110419063775
2020-04-15,1479.85400390625,1545.3968921123296,1473.58544461949,1522.369454978205,4761399,-0.013698910989540458,-1.3698910989540458
2020-04-16,1463.564453125,1505.2270420759608,1428.5968584332818,1458.3618740414963,6245533,-0.01100753908037666,-1.100753908037666
2020-04-17,1540.4501953125,1579.4689077146468,1495.0776577259724,1535.1624551664293,9895823,0.052533212338775837,5.253321233877584
2020-04-20,1551.068603515625,1560.7486357074638,1537.2947627665046,1560.7486357074638,3244282,0.006893055183112118,0.6893055183112118
2020-04-21,1481.986083984375,1530.5568743820374,1473.4999850160173,1505.3120026942368,5122541,-0.04453866152320329,-4.453866152320329
2020-04-22,1509.1502685546875,1526.63406652325,1466.2083758294884,1481.986437410874,3829836,0.01832958140691887,1.8329581406918871
2020-04-23,1601.8995361328125,1620.449417624035,1501.7727986639625,1518.1052438793593,5934366,0.06145794061114329,6.145794061114329
2020-04-24,1550.9835205078125,1579.4692353525088,1541.8151872765093,1569.874468017424,2987102,-0.03178477456078033,-3.1784774560780327
2020-04-27,1566.37744140625,1599.1275953816398,1556.4841928381295,1562.7101712534295,3374741,0.009925263998548095,0.9925263998548095
2020-04-28,1585.5242919921875,1593.1574189239216,1562.9658709981445,1590.5988149320738,2678505,0.012223650622003257,1.2223650622003257
2020-04-29,1625.2684326171875,1631.1532444770737,1577.8489778293676,1598.27513116481,4241510,0.025066875875526362,2.506687587552636
2020-04-30,1718.06005859375,1733.0279350110477,1656.4403399399368,1688.6787949418672,5915544,0.05709310789180777,5.709310789180777
2020-05-04,1646.4193115234375,1676.738816507597,1632.0911887821817,1676.738816507597,3729348,-0.04169862788670564,-4.169862788670564
2020-05-05,1648.380615234375,1686.120023965003,1643.476624269378,1667.4421940763468,2905528,0.0011912540731331411,0.11912540731331411
2020-05-06,1623.5196533203125,1666.248323228811,1614.9909725357868,1654.3935402262186,3517431,-0.01508205185398137,-1.508205185398137
2020-05-07,1613.327880859375,1649.830571233355,1606.2490343422685,1628.9779888834803,3166754,-0.006277578740789491,-0.6277578740789491
2020-05-08,1614.8206787109375,1654.1378821039598,1608.7226502287158,1653.7967140002902,2686530,0.000925291051665944,0.0925291051665944
2020-05-11,1650.5555419921875,1664.286696468931,1628.1250711335667,1628.1250711335667,2449841,0.022129307453367497,2.2129307453367497
2020-05-12,1662.6661376953125,1668.6362135936797,1629.191069265181,1648.9349839510398,3256595,0.007337284565721358,0.7337284565721358
2020-05-13,1662.79443359375,1700.6191157730443,1642.3255976967826,1700.6191157730443,2656665,7.716275416269625e-05,0.0077162754162696245
2020-05-14,1622.4537353515625,1640.1507498024264,1612.8589684806122,1628.9781976457857,2263146,-0.02426078499372908,-2.426078499372908
2020-05-15,1614.394287109375,1635.2895586630975,1590.7697747643338,1634.0955223237638,3173682,-0.004967444104309826,-0.4967444104309826
2020-05-18,1659.340087890625,1665.6086473518733,1596.6542850584003,1626.4194013748595,3727694,0.027840658964252807,2.7840658964252807
2020-05-19,1661.941650390625,1677.1226419910054,1623.008195965995,1623.008195965995,3198693,0.0015678295962264777,0.15678295962264777
2020-05-20,1666.1630859375,1674.0948008476576,1647.485253875746,1663.0927816241688,2778505,0.002540062429919221,0.2540062429919221
2020-05-21,1698.23095703125,1704.0305018848192,1655.54497013815,1659.6813596936229,3400908,0.0192465379676241,1.92465379676241
2020-05-22,1723.092529296875,1733.0284662763954,1672.6880312424116,1686.2059736047224,3663418,0.014639688531580264,1.4639688531580264
2020-05-26,1657.122802734375,1726.2051223542846,1641.7711761521728,1718.5293090631835,4575317,-0.03828565526276151,-3.828565526276151
2020-05-27,1710.2564697265625,1714.2649082162516,1655.6302254103475,1670.76863442569,3482160,0.03206380776639661,3.2063807766396613
2020-05-28,1709.40380859375,1717.6765886528392,1681.259157439061,1695.9284491242158,3475681,-0.0004985574666171999,-0.04985574666171999
2020-05-29,1682.154296875,1707.9962407301268,1673.6683013241882,1690.3844944738016,7237735,-0.015940944779552657,-1.5940944779552657
2020-06-01,1744.3287353515625,1756.908541657117,1689.6172179532232,1697.2077659697393,3747773,0.036961198263480544,3.6961198263480544
2020-06-02,1745.9490966796875,1774.8186634393649,1739.8937534889687,1757.0789638427254,2443886,0.000928931167208269,0.0928931167208269
2020-06-03,1750.22607421875,1765.2806576112569,1727.8579907327626,1755.1017757530449,3699799,0.0024496576373251866,0.24496576373251866
2020-06-04,1789.0599365234375,1796.287814773662,1750.7390880419011,1750.7390880419011,4048593,0.0221879121084525,2.21879121084525
2020-06-05,1752.022216796875,1794.5771321078207,1745.2220258653117,1789.1028144749243,3573289,-0.020702335886261802,-2.0702335886261802
2020-06-08,1772.1236572265625,1792.01113159872,1763.8693696758032,1777.6835962983484,2957841,0.011473279412197002,1.1473279412197002
2020-06-09,1772.38037109375,1792.4388794215986,1762.286901134979,1764.724804188766,2909439,0.00014486227647858563,0.014486227647858563
2020-06-10,1803.7723388671875,1823.659811008817,1773.620364975039,1776.6569885092654,5168397,0.017711755493018178,1.7711755493018178
2020-06-11,1768.6160888671875,1800.564429619036,1763.612270264472,1796.2875544892995,2269513,-0.019490403108232024,-1.9490403108232024
2020-06-12,1744.5374755859375,1752.834572095224,1720.1592858069723,1720.330319056604,2842642,-0.013614381002647447,-1.3614381002647447
2020-06-15,1736.325927734375,1761.2173221373507,1711.5627560630369,1744.1953368488598,2399022,-0.004707005705798628,-0.4707005705798628
2020-06-16,1749.9266357421875,1774.0053642245175,1737.2670409448092,1766.3497979079425,2146528,0.007833038596364972,0.7833038596364972
2020-06-17,1751.636962890625,1761.0888983860686,1733.4602441808431,1750.0972461276745,2703527,0.0009773707728679693,0.09773707728679693
2020-06-18,1743.3399658203125,1761.388359499441,1732.305606176288,1749.2420748778984,1944389,-0.004736710429209312,-0.4736710429209312
2020-06-19,1748.9000244140625,1787.7340774093918,1738.1223183233894,1746.6760698899416,5681758,0.0031893140195027314,0.31893140195027314
2020-06-22,1734.657958984375,1755.4436164800434,1727.1307204644606,1753.5190224310336,3196138,-0.008143441723868161,-0.8143441723868161
2020-06-23,1740.945068359375,1748.3867903287544,1719.3040354994112,1733.8454129140828,4205944,0.0036244086867021075,0.36244086867021075
2020-06-24,1746.846923828125,1765.7079858625095,1737.7799689815522,1739.8328900299598,2560937,0.003390029689053664,0.3390029689053664
2020-06-25,1724.52197265625,1762.0729659695623,1718.6626732399725,1740.6885853145918,3043931,-0.012780141675465817,-1.2780141675465817
2020-06-26,1812.4119873046875,1823.6600886527071,1727.8152471989367,1732.1349341096304,6300722,0.05096485637295878,5.096485637295878
2020-06-29,1797.6988525390625,1819.8960016857504,1788.8458462565998,1803.130567525189,3076341,-0.008117985793895333,-0.8117985793895333
2020-06-30,1781.0194091796875,1806.466821665913,1774.946370490481,1796.287940204158,3071725,-0.009278218838387198,-0.9278218838387198
2020-07-01,1789.4876708984375,1808.2203036382573,1778.7526707201755,1778.923703988262,2503466,0.004754727362937805,0.4754727362937805
2020-07-02,1845.1724853515625,1851.88726404492,1794.5771270051923,1797.998627723982,3758699,0.031117741328258397,3.1117741328258397
2020-07-03,1881.5257568359373,1886.1020971576845,1847.824061399042,1850.732253208873,4185208,0.019701828296799118,1.9701828296799118
2020-07-06,1935.884765625,1941.6157366765628,1886.101979629705,1886.101979629705,5190366,0.028890919293326878,2.8890919293326878
2020-07-07,1941.6160888671875,1969.6724372790973,1909.325674968736,1945.978585933223,5630055,0.002960570455409872,0.2960570455409872
2020-07-08,1897.9915771484373,1945.4648914788727,1888.32600634119,1941.701324866476,2793358,-0.022468144948367463,-2.2468144948367463
2020-07-09,1885.546630859375,1919.889865708541,1874.170097574213,1906.6315485249893,3443998,-0.006556902801307274,-0.6556902801307274
2020-07-10,1900.9427490234373,1924.4655619471416,1861.2960335265864,1886.3157527272533,9610320,0.008165334079828668,0.8165334079828668
2020-07-13,1898.932861328125,1920.274429872632,1890.379109700521,1898.932861328125,2963503,-0.0010573110086270487,-0.10573110086270487
2020-07-14,1857.8321533203125,1915.1851031557253,1851.8873373524543,1890.379221962552,2976738,-0.02164410803816752,-2.164410803816752
