Date,Equity,Position,Probability,Running_Max,Drawdown,Model,Threshold
2025-09-19,91494.43397690346,1,0.6319025957600352,120407.71581371798,-0.24012814827868734,Logistic,0.6
2025-09-22,91357.1923259381,0,0.5854379796368934,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-23,91357.1923259381,0,0.5095688416704226,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-24,91357.1923259381,0,0.4736805816286104,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-25,91357.1923259381,0,0.4781550585457466,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-26,91357.1923259381,0,0.5509998548325579,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-29,91357.1923259381,0,0.524560851997642,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-09-30,91357.1923259381,0,0.4807223265602793,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-01,91357.1923259381,0,0.50918553617847,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-03,91357.1923259381,0,0.4856292596342362,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-06,91357.1923259381,0,0.4971215114011572,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-07,91357.1923259381,0,0.4632412096801263,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-08,91357.1923259381,0,0.4723042029126494,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-09,91357.1923259381,0,0.5204177612670959,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-10,91357.1923259381,0,0.5377263298052745,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-13,91357.1923259381,0,0.5515121513216295,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-14,91357.1923259381,0,0.5636259459299212,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-15,91357.1923259381,0,0.5851554470532062,120407.71581371798,-0.24126795605626938,Logistic,0.6
2025-10-16,90958.7581641587,1,0.6046768747632256,120407.71581371798,-0.2445769978322616,Logistic,0.6
2025-10-17,92586.20204443872,1,0.6302236300399028,120407.71581371798,-0.23106088826003268,Logistic,0.6
2025-10-20,92325.19689382777,1,0.6790780095373878,120407.71581371798,-0.23322856621029586,Logistic,0.6
2025-10-21,94367.17836625458,1,0.6871458349070719,120407.71581371798,-0.21626967401117847,Logistic,0.6
2025-10-23,94060.11348318288,1,0.6957462302734114,120407.71581371798,-0.21881988336442915,Logistic,0.6
2025-10-24,94726.4427801082,1,0.6353308655985526,120407.71581371798,-0.2132859415200693,Logistic,0.6
2025-10-27,93897.36759581462,1,0.6161522509018862,120407.71581371798,-0.22017150677384623,Logistic,0.6
2025-10-28,93888.16164668347,1,0.6010017624935691,120407.71581371798,-0.2202479632456673,Logistic,0.6
2025-10-29,93747.32940421345,0,0.5949389146903588,120407.71581371798,-0.22141759130079874,Logistic,0.6
2025-10-30,93747.32940421345,0,0.585857403064957,120407.71581371798,-0.22141759130079874,Logistic,0.6
2025-10-31,93747.32940421345,0,0.5900911377733364,120407.71581371798,-0.22141759130079874,Logistic,0.6
2025-11-03,93747.32940421345,0,0.5879545554910706,120407.71581371798,-0.22141759130079874,Logistic,0.6
2025-11-04,94255.68345286317,1,0.6029343678485731,120407.71581371798,-0.2171956521566646,Logistic,0.6
2025-11-06,93657.76595133367,1,0.6100195534235475,120407.71581371798,-0.22216142613127043,Logistic,0.6
2025-11-07,94703.34392628344,1,0.6041345726089118,120407.71581371798,-0.21347778017150998,Logistic,0.6
2025-11-10,95385.79055959769,1,0.6173269421974971,120407.71581371798,-0.20780998198513745,Logistic,0.6
2025-11-11,98040.44093602145,1,0.6188938988144929,120407.71581371798,-0.18576280370853315,Logistic,0.6
2025-11-12,97223.3820424789,1,0.6211102371662487,120407.71581371798,-0.19254857227843614,Logistic,0.6
2025-11-13,97077.54696941518,0,0.5986761238114235,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-14,97077.54696941518,0,0.597147659728086,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-17,97077.54696941518,0,0.5916063775521279,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-18,97077.54696941518,0,0.586341181630579,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-19,97077.54696941518,0,0.5908733284622961,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-20,97077.54696941518,0,0.5888831643111802,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-21,97077.54696941518,0,0.5985102410777318,120407.71581371798,-0.1937597494200185,Logistic,0.6
2025-11-24,96252.02931618204,1,0.6104412802429854,120407.71581371798,-0.20061576896705724,Logistic,0.6
2025-11-25,96107.65127220778,0,0.5914900898583851,120407.71581371798,-0.2018148453136066,Logistic,0.6
2025-11-26,96107.65127220778,0,0.5996271693549665,120407.71581371798,-0.2018148453136066,Logistic,0.6
2025-11-27,96107.65127220778,0,0.5926791241769174,120407.71581371798,-0.2018148453136066,Logistic,0.6
2025-11-28,96107.65127220778,0,0.5909661305859414,120407.71581371798,-0.2018148453136066,Logistic,0.6
2025-12-01,96107.65127220778,0,0.5975424800018204,120407.71581371798,-0.2018148453136066,Logistic,0.6
2025-12-02,97321.26436251342,1,0.6059767761512433,120407.71581371798,-0.19173564829451184,Logistic,0.6
2025-12-03,97175.28246596966,0,0.5950318220589402,120407.71581371798,-0.19294804482206995,Logistic,0.6
2025-12-04,97175.28246596966,0,0.5643696595298301,120407.71581371798,-0.19294804482206995,Logistic,0.6
2025-12-05,97175.28246596966,0,0.5290801083507479,120407.71581371798,-0.19294804482206995,Logistic,0.6
2025-12-08,97175.28246596966,0,0.505698999148267,120407.71581371798,-0.19294804482206995,Logistic,0.6
2025-12-09,96451.00214781702,1,0.6104784416750086,120407.71581371798,-0.1989632765973589,Logistic,0.6
2025-12-10,96532.65679483338,1,0.6482131618220207,120407.71581371798,-0.19828512531390885,Logistic,0.6
2025-12-11,97397.6097995696,1,0.7239960598443882,120407.71581371798,-0.19110159061357135,Logistic,0.6
2025-12-12,97690.9655080972,1,0.7277361924099149,120407.71581371798,-0.1886652375398078,Logistic,0.6
2025-12-15,96931.87041766367,1,0.724981615777627,120407.71581371798,-0.19496961002377655,Logistic,0.6
2025-12-16,97315.95515255324,1,0.7369682580870663,120407.71581371798,-0.1917797418970214,Logistic,0.6
2025-12-17,99221.26470615451,1,0.8155311232723829,120407.71581371798,-0.17595592578419883,Logistic,0.6
2025-12-18,99257.5548399899,1,0.7975422452412512,120407.71581371798,-0.17565453202724457,Logistic,0.6
2025-12-19,100554.97696354717,1,0.7802779825375236,120407.71581371798,-0.1648792912979501,Logistic,0.6
2025-12-22,100104.3590860349,1,0.7704013510389207,120407.71581371798,-0.16862172486599003,Logistic,0.6
2025-12-23,100376.5461651208,1,0.7919789933002944,120407.71581371798,-0.16636117970701536,Logistic,0.6
2025-12-24,99197.06882241525,1,0.7830405117552971,120407.71581371798,-0.17615687539590552,Logistic,0.6
2025-12-26,98335.14307197659,1,0.7256833790449027,120407.71581371798,-0.18331526839932522,Logistic,0.6
2025-12-29,98193.0024073856,1,0.7372380522423599,120407.71581371798,-0.1844957630514361,Logistic,0.6
2025-12-30,96965.13329720152,1,0.7462697963778278,120407.71581371798,-0.19469335796373988,Logistic,0.6
2025-12-31,97606.28360678333,1,0.7740570230281512,120407.71581371798,-0.18936853052017533,Logistic,0.6
2026-01-01,98310.94718823733,1,0.7080559233750537,120407.71581371798,-0.1835162180110319,Logistic,0.6
2026-01-02,97264.54351432424,1,0.6506998787115829,120407.71581371798,-0.1922067214961407,Logistic,0.6
2026-01-05,98465.1894864715,1,0.6328138776207639,120407.71581371798,-0.18223521789246155,Logistic,0.6
2026-01-06,99668.8627129163,1,0.6368885549084885,120407.71581371798,-0.1722385725918646,Logistic,0.6
2026-01-07,96895.57290028124,1,0.6169585459314634,120407.71581371798,-0.1952710651019427,Logistic,0.6
2026-01-08,97013.52506468006,1,0.615511930273838,120407.71581371798,-0.19429145874032627,Logistic,0.6
2026-01-09,97975.2542208263,1,0.6141631518703227,120407.71581371798,-0.18630418691437345,Logistic,0.6
2026-01-12,98834.15271696742,1,0.7297075848524359,120407.71581371798,-0.17917093560787156,Logistic,0.6
2026-01-13,96550.80555352464,1,0.7699733614323889,120407.71581371798,-0.19813439777482544,Logistic,0.6
2026-01-14,96550.80555352464,1,0.7576468898328214,120407.71581371798,-0.19813439777482544,Logistic,0.6
2026-01-15,95676.78555298987,1,0.7389157055528338,120407.71581371798,-0.2053932349234926,Logistic,0.6
2026-01-19,93822.88763761763,1,0.7381105659653804,120407.71581371798,-0.22079007143719565,Logistic,0.6
2026-01-20,94436.82219270967,1,0.6977550010394502,120407.71581371798,-0.21569127398104382,Logistic,0.6
2026-01-21,95277.57193015955,1,0.6453723451778782,120407.71581371798,-0.20870875021362512,Logistic,0.6
2026-01-22,95643.51528990496,1,0.6368164526028531,120407.71581371798,-0.20566954830474127,Logistic,0.6
2026-01-23,95507.421750362,1,0.6642632275999405,120407.71581371798,-0.20679982088422855,Logistic,0.6
2026-01-27,95364.16061773646,0,0.5906417579169829,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-01-28,95364.16061773646,0,0.5922185850751998,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-01-29,95364.16061773646,0,0.5154686814675721,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-01-30,95364.16061773646,0,0.4865728426356692,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-02-02,95364.16061773646,0,0.5492631419767323,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-02-03,95364.16061773646,0,0.5901692570496476,120407.71581371798,-0.2079896211529022,Logistic,0.6
2026-02-04,94979.44957403536,1,0.6478407822497719,120407.71581371798,-0.21118469084674385,Logistic,0.6
2026-02-05,93395.13894110623,1,0.6702102285651828,120407.71581371798,-0.22434257381314948,Logistic,0.6
2026-02-06,93604.68280010116,1,0.7543143462201113,120407.71581371798,-0.22260228783912506,Logistic,0.6
2026-02-09,94760.37923249301,1,0.7677427171916249,120407.71581371798,-0.2130040953596678,Logistic,0.6
2026-02-10,92385.49457068245,1,0.7266384295455456,120407.71581371798,-0.23272778703308794,Logistic,0.6
2026-02-11,87315.05717830236,1,0.788487933736581,120407.71581371798,-0.2748383557629568,Logistic,0.6
2026-02-12,85476.74060021713,1,0.931207955845022,120407.71581371798,-0.2901057874691547,Logistic,0.6
2026-02-13,85933.94199980644,1,0.9642916934970402,120407.71581371798,-0.2863086769891532,Logistic,0.6
2026-02-16,86276.83336023628,1,0.9563421235068936,120407.71581371798,-0.2834609245995944,Logistic,0.6
2026-02-17,85562.4634403246,1,0.9502996119223504,120407.71581371798,-0.28939384937176493,Logistic,0.6
2026-02-18,85022.71727861356,1,0.9540387502126496,120407.71581371798,-0.2938765036440715,Logistic,0.6
2026-02-19,85286.24195490738,1,0.9554852367363968,120407.71581371798,-0.29168790074173323,Logistic,0.6
2026-02-20,84971.92229071014,1,0.9503979985034932,120407.71581371798,-0.2942983618909467,Logistic,0.6
2026-02-23,81714.39235534899,1,0.9497332233294664,120407.71581371798,-0.321352524602586,Logistic,0.6
2026-02-24,83479.6829024502,1,0.9714055594561593,120407.71581371798,-0.30669158252614737,Logistic,0.6
2026-02-25,84063.87564750297,1,0.9497522171841596,120407.71581371798,-0.30183979424078056,Logistic,0.6
2026-02-26,83736.85142277255,1,0.9362580765880562,120407.71581371798,-0.30455576823397834,Logistic,0.6
2026-02-27,82978.03491951914,1,0.9393595292624471,120407.71581371798,-0.31085782701920917,Logistic,0.6
2026-03-02,82162.06727239085,1,0.945899477491389,120407.71581371798,-0.31763453266148434,Logistic,0.6
2026-03-04,81876.31930442617,1,0.9711429269087692,120407.71581371798,-0.3200077025703526,Logistic,0.6
2026-03-05,81203.22564128022,1,0.9775553822272944,120407.71581371798,-0.32559782325819364,Logistic,0.6
2026-03-06,80244.37625875988,1,0.9820243039627364,120407.71581371798,-0.33356117823125686,Logistic,0.6
2026-03-09,79790.360688566,1,0.9868357623031488,120407.71581371798,-0.33733183002982003,Logistic,0.6
2026-03-10,78260.0153701163,1,0.9863821158133874,120407.71581371798,-0.35004152482061957,Logistic,0.6
2026-03-11,77545.64545020463,1,0.9914796031465388,120407.71581371798,-0.3559744495927901,Logistic,0.6
2026-03-12,76532.83075320483,1,0.9948776748300788,120407.71581371798,-0.36438599274145944,Logistic,0.6
2026-03-13,76491.5544964391,1,0.9968995156547747,120407.71581371798,-0.36472879682578896,Logistic,0.6
2026-03-16,75935.9334476189,1,0.9968160814869158,120407.71581371798,-0.36934329387081055,Logistic,0.6
2026-03-17,77494.85046230117,1,0.99697360773075,120407.71581371798,-0.3563963078396657,Logistic,0.6
2026-03-18,74802.46805830764,1,0.995442034631763,120407.71581371798,-0.37875685496738376,Logistic,0.6
2026-03-19,75901.0133468246,1,0.997606466181752,120407.71581371798,-0.36963330934497096,Logistic,0.6
2026-03-20,75685.11333185824,1,0.9968868083596504,120407.71581371798,-0.3714263839291644,Logistic,0.6
2026-03-23,76161.35994513269,1,0.996510612195696,120407.71581371798,-0.3674711007477175,Logistic,0.6
2026-03-24,75481.9101260153,1,0.9965937894461055,120407.71581371798,-0.37311401004572764,Logistic,0.6
2026-03-25,75875.61197716801,1,0.99655023729715,120407.71581371798,-0.36984427065658576,Logistic,0.6
2026-03-27,74894.5393029768,1,0.9954011629282684,120407.71581371798,-0.377992192636179,Logistic,0.6
2026-03-30,76459.8047222208,1,0.996180186570552,120407.71581371798,-0.36499248237121884,Logistic,0.6
2026-04-01,77809.17012649841,1,0.995215118912316,120407.71581371798,-0.3537858466904522,Logistic,0.6
2026-04-02,78545.76333808096,1,0.9930371341733836,120407.71581371798,-0.3476683549117515,Logistic,0.6
2026-04-06,80638.07810991256,1,0.9909531788947556,120407.71581371798,-0.3302914388421152,Logistic,0.6
2026-04-07,81254.02062918364,1,0.9847634430725288,120407.71581371798,-0.3251759650113185,Logistic,0.6
2026-04-08,82200.16545117083,1,0.9802569852365192,120407.71581371798,-0.3173181228822396,Logistic,0.6
2026-04-09,80145.95660952896,1,0.9873029546499908,120407.71581371798,-0.33437856479627714,Logistic,0.6
2026-04-10,78504.49483272496,1,0.9910521033975862,120407.71581371798,-0.3480110946197271,Logistic,0.6
2026-04-13,81117.49504976302,1,0.9952758381588678,120407.71581371798,-0.32630982573193745,Logistic,0.6
2026-04-15,81815.99008256555,1,0.9905186238364072,120407.71581371798,-0.3205087437324817,Logistic,0.6
2026-04-16,81962.04214453361,1,0.9890659284084498,120407.71581371798,-0.31929576447296304,Logistic,0.6
2026-04-17,81901.72067408274,1,0.9882050531302148,120407.71581371798,-0.31979674125873814,Logistic,0.6
2026-04-20,82882.78559686423,1,0.9886539305828048,120407.71581371798,-0.3116488836554988,Logistic,0.6
2026-04-21,80596.80185314686,1,0.9644120207168656,120407.71581371798,-0.3306342429264445,Logistic,0.6
2026-04-22,80066.58217398325,1,0.9686714860350684,120407.71581371798,-0.3350377786598514,Logistic,0.6
2026-04-23,76101.03072327212,1,0.9732926894810554,120407.71581371798,-0.3679721419098462,Logistic,0.6
2026-04-24,77710.75047726756,1,0.976951844666598,120407.71581371798,-0.35460323325547194,Logistic,0.6
2026-04-27,77618.67148118866,1,0.9652067141586496,120407.71581371798,-0.3553679599630307,Logistic,0.6
2026-04-28,78571.16470773757,1,0.9493680976901988,120407.71581371798,-0.3474573936001367,Logistic,0.6
2026-04-29,78545.76333808099,1,0.8960267955023447,120407.71581371798,-0.3476683549117513,Logistic,0.6
2026-04-30,78545.76333808099,1,0.8250966951827279,120407.71581371798,-0.3476683549117513,Logistic,0.6
2026-05-01,77066.22851035418,1,0.7969157116369027,120407.71581371798,-0.35995606270296787,Logistic,0.6
2026-05-05,77323.39703067656,1,0.7898523803881073,120407.71581371798,-0.35782024841079874,Logistic,0.6
2026-05-06,76243.90470725446,1,0.7629281677410377,120407.71581371798,-0.36678555695541193,Logistic,0.6
2026-05-07,76021.65628772638,1,0.6999828944700286,120407.71581371798,-0.36863135577342065,Logistic,0.6
2023-02-03,100000.0,0,0.3323726681137554,100000.0,0.0,Logistic,0.65
2023-02-06,100000.0,0,0.3353508505963547,100000.0,0.0,Logistic,0.65
2023-02-07,100000.0,0,0.3358274230951104,100000.0,0.0,Logistic,0.65
2023-02-08,100000.0,0,0.3169456029434881,100000.0,0.0,Logistic,0.65
2023-02-09,100000.0,0,0.3070415629318276,100000.0,0.0,Logistic,0.65
2023-02-10,100000.0,0,0.3099843075539588,100000.0,0.0,Logistic,0.65
2023-02-13,100000.0,0,0.3420182103530366,100000.0,0.0,Logistic,0.65
2023-02-14,100000.0,0,0.3326904427868208,100000.0,0.0,Logistic,0.65
2023-02-15,100000.0,0,0.3144898198035353,100000.0,0.0,Logistic,0.65
2023-02-16,100000.0,0,0.3049661111055787,100000.0,0.0,Logistic,0.65
2023-02-17,100000.0,0,0.3344106410548013,100000.0,0.0,Logistic,0.65
2023-02-20,100000.0,0,0.3349551747827852,100000.0,0.0,Logistic,0.65
2023-02-21,100000.0,0,0.3479790425064203,100000.0,0.0,Logistic,0.65
2023-02-22,100000.0,0,0.3570200386662572,100000.0,0.0,Logistic,0.65
2023-02-23,100000.0,0,0.3418176444328685,100000.0,0.0,Logistic,0.65
2023-02-24,100000.0,0,0.3458673867292738,100000.0,0.0,Logistic,0.65
2023-02-27,100000.0,0,0.3721890380624775,100000.0,0.0,Logistic,0.65
2023-02-28,100000.0,0,0.3805370634316021,100000.0,0.0,Logistic,0.65
2023-03-01,100000.0,0,0.3343009537332462,100000.0,0.0,Logistic,0.65
2023-03-02,100000.0,0,0.3645400958460652,100000.0,0.0,Logistic,0.65
2023-03-03,100000.0,0,0.3436383922798365,100000.0,0.0,Logistic,0.65
2023-03-06,100000.0,0,0.3401355267378778,100000.0,0.0,Logistic,0.65
2023-03-08,100000.0,0,0.3202169699840195,100000.0,0.0,Logistic,0.65
2023-03-09,100000.0,0,0.3529078975660265,100000.0,0.0,Logistic,0.65
2023-03-10,100000.0,0,0.3450272708599116,100000.0,0.0,Logistic,0.65
2023-03-13,100000.0,0,0.3897992886313854,100000.0,0.0,Logistic,0.65
2023-03-14,100000.0,0,0.4162263126907759,100000.0,0.0,Logistic,0.65
2023-03-15,100000.0,0,0.4112244854994134,100000.0,0.0,Logistic,0.65
2023-03-16,100000.0,0,0.4048547452691695,100000.0,0.0,Logistic,0.65
2023-03-17,100000.0,0,0.4372573926157425,100000.0,0.0,Logistic,0.65
2023-03-20,100000.0,0,0.4354233149902384,100000.0,0.0,Logistic,0.65
2023-03-21,100000.0,0,0.4791788951609003,100000.0,0.0,Logistic,0.65
2023-03-22,100000.0,0,0.5121557216061321,100000.0,0.0,Logistic,0.65
2023-03-23,100000.0,0,0.5201322151407698,100000.0,0.0,Logistic,0.65
2023-03-24,100000.0,0,0.5515486398183622,100000.0,0.0,Logistic,0.65
2023-03-27,100000.0,0,0.5799026590523706,100000.0,0.0,Logistic,0.65
2023-03-28,100000.0,0,0.5905988184469028,100000.0,0.0,Logistic,0.65
2023-03-29,100000.0,0,0.5688626437700478,100000.0,0.0,Logistic,0.65
2023-03-31,100000.0,0,0.5296024882839706,100000.0,0.0,Logistic,0.65
2023-04-03,100000.0,0,0.5482843160650549,100000.0,0.0,Logistic,0.65
2023-04-05,100000.0,0,0.5277116173030929,100000.0,0.0,Logistic,0.65
2023-04-06,100000.0,0,0.5582866725195778,100000.0,0.0,Logistic,0.65
2023-04-10,100000.0,0,0.500053264233094,100000.0,0.0,Logistic,0.65
2023-04-11,100000.0,0,0.5656286140971557,100000.0,0.0,Logistic,0.65
2023-04-12,100000.0,0,0.5454916579866225,100000.0,0.0,Logistic,0.65
2023-04-13,98302.41713643042,1,0.652088692943985,100000.0,-0.0169758286356958,Logistic,0.65
2023-04-17,98028.44161486847,1,0.6886865870075687,100000.0,-0.019715583851315333,Logistic,0.65
2023-04-18,96739.97693408532,1,0.6991273118846277,100000.0,-0.032600230659146745,Logistic,0.65
2023-04-19,97215.9100255174,1,0.7272288352866185,100000.0,-0.027840899744826064,Logistic,0.65
2023-04-20,98970.9204668041,1,0.7106106077683921,100000.0,-0.01029079533195898,Logistic,0.65
2023-04-21,99407.71419801305,1,0.6777061755692583,100000.0,-0.00592285801986947,Logistic,0.65
2023-04-24,99445.286454946,1,0.6751552670289627,100000.0,-0.005547135450539975,Logistic,0.65
2023-04-25,100138.83286033748,1,0.6873362849792559,100138.83286033748,0.0,Logistic,0.65
2023-04-26,99819.45720979794,1,0.6834148841030884,100138.83286033748,-0.003189328669178426,Logistic,0.65
2023-04-27,100799.50831866654,1,0.6957492929363305,100799.50831866654,0.0,Logistic,0.65
2023-04-28,100804.2019841308,1,0.6827797590835339,100804.2019841308,0.0,Logistic,0.65
2023-05-02,99567.39820107968,1,0.6921255137425805,100804.2019841308,-0.0122693673349632,Logistic,0.65
2023-05-03,100844.9084476441,1,0.7221159788105878,100844.9084476441,0.0,Logistic,0.65
2023-05-04,101158.0233294292,1,0.6992637396352576,101158.0233294292,0.0,Logistic,0.65
2023-05-05,101781.1265308253,1,0.6598240093308867,101781.1265308253,0.0,Logistic,0.65
2023-05-08,101628.45484102907,0,0.6288153997943908,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-09,101628.45484102907,0,0.5722697155273809,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-10,101628.45484102907,0,0.4846867622559752,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-11,101628.45484102907,0,0.4967032375440446,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-12,101628.45484102907,0,0.4769341823863268,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-15,101628.45484102907,0,0.4509664882776348,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-16,101628.45484102907,0,0.4534718587149866,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-17,101628.45484102907,0,0.4848890366780764,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-18,101628.45484102907,0,0.4792616090054567,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-19,101628.45484102907,0,0.4636430264075106,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-22,101628.45484102907,0,0.4312310664571129,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-23,101628.45484102907,0,0.4141514653252325,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-24,101628.45484102907,0,0.397850250926623,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-25,101628.45484102907,0,0.3881263196746937,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-26,101628.45484102907,0,0.3606010692212741,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-29,101628.45484102907,0,0.3460377279295219,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-30,101628.45484102907,0,0.3419956064517519,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-05-31,101628.45484102907,0,0.3557816642425896,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-01,101628.45484102907,0,0.3326739122220276,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-02,101628.45484102907,0,0.3465770612230717,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-05,101628.45484102907,0,0.3535723866770141,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-06,101628.45484102907,0,0.3742815199148769,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-07,101628.45484102907,0,0.3328525469902916,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-08,101628.45484102907,0,0.3550249529351457,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-09,101628.45484102907,0,0.3601743772122691,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-12,101628.45484102907,0,0.3298713204719302,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-13,101628.45484102907,0,0.3345075288708638,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-14,101628.45484102907,0,0.3239415397167889,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-15,101628.45484102907,0,0.3406407916441807,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-16,101628.45484102907,0,0.3481559605542032,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-19,101628.45484102907,0,0.3252000780037041,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-20,101628.45484102907,0,0.3217576278049339,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-21,101628.45484102907,0,0.3082716047025234,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-22,101628.45484102907,0,0.3240006300269898,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-23,101628.45484102907,0,0.3339869273550625,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-26,101628.45484102907,0,0.3702361331379303,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-27,101628.45484102907,0,0.362222071796525,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-28,101628.45484102907,0,0.3540619239992809,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-06-30,101628.45484102907,0,0.3387357560398997,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-03,101628.45484102907,0,0.3869251803624732,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-04,101628.45484102907,0,0.3730576367666633,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-05,101628.45484102907,0,0.3751860838629324,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-06,101628.45484102907,0,0.3900859718100798,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-07,101628.45484102907,0,0.3676299969598828,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-10,101628.45484102907,0,0.4078245205241117,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-11,101628.45484102907,0,0.4078694598569233,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-12,101628.45484102907,0,0.4234439785448297,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-13,101628.45484102907,0,0.3476472901347043,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-14,101628.45484102907,0,0.550095192867972,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-17,101628.45484102907,0,0.6064739418432354,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-18,101628.45484102907,0,0.6376838509460722,101781.1265308253,-0.0014999999999999458,Logistic,0.65
2023-07-19,101278.3227708555,1,0.6591742663996183,101781.1265308253,-0.004940049074987574,Logistic,0.65
2023-07-20,98500.2092584306,1,0.6616873691031081,101781.1265308253,-0.032235026121478993,Logistic,0.65
2023-07-21,99273.69311899443,1,0.6962967486416798,101781.1265308253,-0.02463554390971967,Logistic,0.65
2023-07-24,99402.36078377887,1,0.658329181181915,101781.1265308253,-0.02337138355730428,Logistic,0.65
2023-07-25,99085.07526104637,1,0.6568936622949845,101781.1265308253,-0.02648871516432283,Logistic,0.65
2023-07-26,99336.56335848461,1,0.6650464308235412,101781.1265308253,-0.024017843539984263,Logistic,0.65
2023-07-27,98122.96640305688,1,0.6583513931819489,101781.1265308253,-0.035941438776083134,Logistic,0.65
2023-07-28,100054.48780459099,1,0.6858494874653563,101781.1265308253,-0.016964232810995572,Logistic,0.65
2023-07-31,99904.4060728841,0,0.5943357483937364,101781.1265308253,-0.0184387864617791,Logistic,0.65
2023-08-01,99904.4060728841,0,0.5675545348806837,101781.1265308253,-0.0184387864617791,Logistic,0.65
