Model,Fold,Date,Actual,Probability,Prediction,Close,Return_1D,Trend_Return_20D,Trend_Return_60D,Volatility_20D,Volatility_Median,Forward_Return_10D,Signal,Regime
XGBoost,2,2023-11-21,1,0.4598599970340729,0,3510.199951171875,-0.002670799586190098,0.004478374075368663,0.03294341239516663,0.18755142521441434,0.16195205646533772,0.026750654603885593,0,Weak_Uptrend
XGBoost,2,2023-11-22,1,0.4584375321865082,0,3530.14990234375,0.0056834230099098715,0.03518906893727025,0.042033769417386235,0.16446233741493305,0.16196458195924332,0.024007479099890983,0,Weak_Uptrend
XGBoost,2,2023-11-23,1,0.4655188024044037,0,3508.25,-0.006203674900380318,0.03485144949714991,0.037544716333551165,0.16466654665056565,0.16198870103974394,0.03376325836866667,0,Weak_Uptrend
XGBoost,2,2023-11-24,1,0.3427473902702331,0,3457.10009765625,-0.014579890926744055,0.03606805953585068,0.024159040052283087,0.16307888130271367,0.1620128201202446,0.05374440989240181,0,Weak_Uptrend
XGBoost,2,2023-11-28,1,0.4109815955162048,0,3470.14990234375,0.0037747835812873554,0.03557198791649796,0.027842365629187293,0.1629926582721334,0.16245485165521123,0.05819638949202233,0,Weak_Uptrend
XGBoost,3,2023-11-29,1,0.7758294939994812,1,3513.75,0.012564326868646836,0.04001715209717549,0.036214055234193854,0.16595675879874816,0.16289688319017787,0.022710792978477334,1,Weak_Uptrend
XGBoost,3,2023-11-30,1,0.6690741181373596,1,3487.60009765625,-0.0074421635983635825,0.035280177411873836,0.03896569558076246,0.16850445024632388,0.16294477073115565,0.051511038339653314,0,Weak_Uptrend
XGBoost,3,2023-12-01,1,0.6609100699424744,1,3511.64990234375,0.006895803421860691,0.05434374830949107,0.03919565373038747,0.1620015649120857,0.16289688319017787,0.09948317952284658,0,Strong_Uptrend_LowVol
XGBoost,3,2023-12-04,1,0.720117449760437,1,3512.449951171875,0.00022782704722112967,0.04534086755983635,0.02748279981625723,0.16054797492681705,0.16245485165521123,0.09872026785301591,1,Weak_Uptrend
XGBoost,3,2023-12-05,1,0.6749309301376343,1,3531.60009765625,0.005452076684533402,0.05392587083431266,0.029816145067802058,0.15979139015358457,0.1620128201202446,0.08058665920427965,0,Strong_Uptrend_LowVol
XGBoost,3,2023-12-06,1,0.1137611120939254,0,3604.10009765625,0.02052893815698864,0.06622294139671614,0.05078871112053851,0.17081446011342583,0.16245485165521123,0.04881938525688989,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-07,1,0.1169709861278534,0,3614.89990234375,0.0029965329471628444,0.07252739388308727,0.04620502202264665,0.1692672072728684,0.16289688319017787,0.04774685394313227,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-08,1,0.1403062790632248,0,3626.699951171875,0.003264280933608754,0.07249631050964522,0.053691290877542874,0.16926784766409006,0.16294477073115565,0.05440208770631072,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-11,1,0.4163255393505096,0,3642.89990234375,0.004466857305534866,0.08826120046050101,0.04661485772836449,0.1614103759133741,0.16289688319017787,0.04190346992135674,0,Strong_Uptrend_LowVol
XGBoost,3,2023-12-12,1,0.3552113175392151,0,3672.10009765625,0.008015645802870841,0.10159148973132859,0.025497108909503075,0.15870656322576726,0.16245485165521123,0.037880191121262285,0,Strong_Uptrend_LowVol
XGBoost,3,2023-12-13,1,0.1479827016592025,0,3593.550048828125,-0.021391042384236836,0.07864207235672738,0.007203203741311226,0.18349201822795635,0.16289688319017787,0.057422284568686255,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-14,1,0.2794911861419678,0,3667.25,0.020508953589197576,0.07724053326685798,0.0301119225015285,0.18181925708699506,0.16294477073115565,0.03439904624548373,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-15,0,0.7482826113700867,1,3861.0,0.052832503919830964,0.10382088774675635,0.07300668304674307,0.23893343673678077,0.1629926582721334,-0.012924087631118852,1,Strong_Uptrend_HighVol
XGBoost,3,2023-12-18,0,0.5569281578063965,1,3859.199951171875,-0.0004662131126974556,0.1018572727586402,0.0701718052995135,0.23938664325773878,0.16303576978742354,-0.01969320091251614,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-19,0,0.4205552041530609,0,3816.199951171875,-0.01114220577944991,0.08427089592170844,0.05827703428909525,0.24612496082369628,0.16307888130271367,-0.03261096188989232,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-20,0,0.3764108419418335,0,3780.050048828125,-0.009472748494912864,0.07687599037375659,0.05431902416749046,0.24978788219305884,0.16311632794661274,-0.029959920778061977,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-21,0,0.3764108419418335,0,3787.5,0.0019708604583648093,0.07290061464114861,0.051017746628682525,0.24976930113932247,0.16315377459051184,-0.013095735354785476,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-22,0,0.440430611371994,0,3824.0,0.009636963696369572,0.09000213781800048,0.06900747924891659,0.24781058852620716,0.16322538942946022,-0.03810145166628531,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-26,0,0.3623464107513428,0,3795.550048828125,-0.0074398407876241635,0.09789995707712595,0.05852416557823448,0.24176762101534088,0.1632970042684086,-0.027835266331686093,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-27,0,0.3616976737976074,0,3811.199951171875,0.004123223812733556,0.09828107096980987,0.06182261146325674,0.2417513952807244,0.16334673428397756,-0.02575301836723909,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-28,0,0.2222419083118438,0,3799.89990234375,-0.0029649582737453217,0.08143718316435433,0.07440443976638167,0.2414262421673295,0.16339646429954652,-0.016934618060842732,0,Strong_Uptrend_HighVol
XGBoost,3,2023-12-29,1,0.2222419083118438,0,3793.39990234375,-0.0017105713747856965,0.08768201517513563,0.0750438693416644,0.23865527428323619,0.16354476366862358,0.023567287601061748,0,Strong_Uptrend_HighVol
XGBoost,3,2024-01-01,1,0.2194124460220337,0,3811.10009765625,0.004666050447664105,0.08527336256175211,0.0845938192406861,0.2384668420199038,0.16369306303770068,0.024323672639530836,0,Strong_Uptrend_HighVol
XGBoost,3,2024-01-02,1,0.2222419083118438,0,3783.199951171875,-0.007320759300321944,0.077082948871533,0.06938024201028203,0.24162119656518888,0.1637947646195747,0.020643925424046916,0,Strong_Uptrend_HighVol
XGBoost,3,2024-01-03,1,0.2260116785764694,0,3691.75,-0.02417264547266329,0.04534768884224283,0.028528814286077786,0.26107929255684137,0.16389646620144876,0.05223812491535185,0,Weak_Uptrend
XGBoost,3,2024-01-04,1,0.2298665940761566,0,3666.800048828125,-0.006758299227161868,0.017396839564097766,0.012536628847587883,0.25373859508713265,0.16392466839737935,0.06430676494167842,0,Weak_Uptrend
XGBoost,3,2024-01-05,1,0.2483001500368118,0,3737.89990234375,0.01939016378554581,0.034025838425084,0.027361249471739457,0.2620029154550726,0.16395287059330993,0.05488379888282746,0,Weak_Uptrend
XGBoost,3,2024-01-08,1,0.25412318110466,0,3678.300048828125,-0.01594474305699156,0.01422783752473844,0.013612981292889792,0.26935026485686464,0.16396122830120297,0.048922042460675774,0,Weak_Uptrend
XGBoost,3,2024-01-09,1,0.2573987543582916,0,3689.89990234375,0.003153590887540636,0.012901809344187942,0.022161279305295878,0.2691560843413474,0.163969586009096,0.04116646806269486,0,Weak_Uptrend
XGBoost,3,2024-01-10,1,0.2590965628623962,0,3713.050048828125,0.0062739226258334835,0.011151643496322805,0.0481291718253638,0.2686051462289709,0.16421596171201452,0.02619140564256406,0,Weak_Uptrend
XGBoost,3,2024-01-11,1,0.2498334795236587,0,3735.550048828125,0.006059708246351603,0.03951524205049184,0.04612345706698151,0.25605799088216863,0.16446233741493305,0.01752083369687618,0,Weak_Uptrend
XGBoost,3,2024-01-12,0,0.4356746077537536,0,3882.800048828125,0.03941855900075386,0.058777026062615034,0.10180048382664064,0.2816461894359406,0.1644780718127747,-0.021183166520466035,0,Strong_Uptrend_HighVol
XGBoost,3,2024-01-15,0,0.4284645020961761,0,3903.800048828125,0.005408468047778614,0.01108522373170806,0.11312926661328193,0.21209023478762798,0.16449380621061638,-0.022503739063844064,0,Weak_Uptrend
XGBoost,3,2024-01-16,0,0.3039643764495849,0,3861.300048828125,-0.010886828082487976,0.000544179540532097,0.10726218333303472,0.21599770268016033,0.16458017643059103,-0.0018517458871255554,0,Weak_Uptrend
XGBoost,3,2024-01-17,1,0.3212807774543762,0,3884.60009765625,0.0060342497432170905,0.01792362752464549,0.12413010792024104,0.2127053589764727,0.16466654665056565,0.021031753364051164,0,Weak_Uptrend
XGBoost,3,2024-01-18,1,0.3212807774543762,0,3902.60009765625,0.004633681601063699,0.032420218580470284,0.11676755036459174,0.20938497500098277,0.16482956446348124,0.01811611474471464,0,Weak_Uptrend
XGBoost,3,2024-01-19,1,0.4407603442668915,0,3943.050048828125,0.010364872177440754,0.04106931982260731,0.15626883326100116,0.2116481640897574,0.16499258227639685,0.04893418769290525,0,Weak_Uptrend
XGBoost,3,2024-01-23,1,0.2206538915634155,0,3858.25,-0.021506206560408136,0.008956589958158956,0.1380932388006495,0.22536150215050507,0.16500183381792222,0.058355446729410954,0,Weak_Uptrend
XGBoost,3,2024-01-24,1,0.2051985710859298,0,3841.800048828125,-0.004263578350774289,0.012185322128548837,0.1513598707808872,0.22414837625983736,0.16501108535944758,0.07608413897472,0,Weak_Uptrend
XGBoost,3,2024-01-25,1,0.2035199105739593,0,3810.300048828125,-0.008199281482545784,-0.00023612047525167768,0.13708056054242435,0.2259131358341772,0.16532140989981753,0.08487524403329827,0,Weak_Downtrend
XGBoost,3,2024-01-29,1,0.2092953324317932,0,3801.0,-0.0024407654801320566,0.0002895070092692187,0.12503883176701946,0.22582695781688722,0.16563173444018747,0.08410949626742958,0,Weak_Uptrend
XGBoost,3,2024-01-30,1,0.1914024800062179,0,3800.550048828125,-0.00011837705126938047,0.0018848913029068104,0.12817812210111312,0.22572741496622317,0.16573654329193238,0.0918156442327267,0,Weak_Uptrend
XGBoost,3,2024-01-31,1,0.1914024800062179,0,3815.949951171875,0.004052019351382663,0.001272559993532374,0.14570731330441644,0.2255763816830596,0.16584135214367726,0.07446380327842417,0,Weak_Uptrend
XGBoost,3,2024-02-01,1,0.2071347534656524,0,3854.14990234375,0.01001060067890669,0.0187539522329232,0.1470342520546073,0.22634215403128258,0.1658990554712127,0.0646187354615606,0,Weak_Uptrend
XGBoost,3,2024-02-02,1,0.4180828034877777,0,3966.300048828125,0.0290985429539663,0.074368537638823,0.1836522022200484,0.22667190640514837,0.16595675879874816,0.04084404958400434,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-05,1,0.3742114305496216,0,3973.300048828125,0.0017648689997793454,0.08358786841893773,0.1754456175809851,0.22345795475248653,0.1660704153517833,0.032844173421502365,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-06,0,0.4546887874603271,0,4136.0,0.04094831731116333,0.1065036806915649,0.227135860172601,0.2540167103065793,0.16618407190481846,-0.0254714936306214,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-07,0,0.3383278548717499,0,4083.39990234375,-0.012717625158667811,0.11013235683279454,0.20755270316311036,0.2506915164408094,0.16621236713321916,-0.022505731630889758,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-08,0,0.4314286112785339,0,4134.10009765625,0.01241617194617639,0.12038272231459524,0.23499982313670875,0.25176676893329775,0.16624066236161986,-0.011368858733402654,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-09,0,0.3872627913951874,0,4133.7001953125,-9.673262240961211e-05,0.11328965162134996,0.24006667442518426,0.252627710989664,0.16626128545101967,-0.01974020703020074,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-12,0,0.3427011668682098,0,4120.7001953125,-0.0031448821602354515,0.10310399846073537,0.23687176687078715,0.25446294875793024,0.1662819085404195,-0.029036362951248673,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-13,0,0.4546887874603271,0,4149.5,0.00698905606388478,0.06868753163129493,0.21889960945962983,0.22006315217468297,0.1663612211915343,-0.010868802905470543,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-14,1,0.3212807774543762,0,4100.10009765625,-0.011905025266598424,0.05028435021590094,0.1721771897553701,0.2264735585583935,0.1664405338426491,0.004597472551225001,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-15,0,0.3212807774543762,0,4103.2001953125,0.0007561029200291447,0.06264733209681284,0.17152286328591848,0.22101562418524187,0.16657983103264568,-0.0019740927253570906,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-16,0,0.3624115288257599,0,4128.2998046875,0.006117081346329156,0.06273482492529525,0.17294570125639885,0.22103023662095683,0.16671912822264223,-0.008223653474173975,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-19,0,0.3212807774543762,0,4103.7998046875,-0.005934646503187868,0.05155529698061634,0.16910713400171185,0.2232539811567282,0.16714328843055704,-0.005628893858135919,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-20,0,0.2139943093061447,0,4030.64990234375,-0.01782491978780143,0.022216267212144425,0.14177868188195242,0.2324992160052291,0.16756744863847187,-0.0046021870261452325,0,Weak_Uptrend
XGBoost,3,2024-02-21,1,0.2166910022497177,0,3991.5,-0.00971304958066066,0.03453638307522833,0.13774673982754937,0.22069232854794316,0.16757583325638914,0.018238769592415105,0,Weak_Uptrend
XGBoost,3,2024-02-22,1,0.2659252882003784,0,4087.10009765625,0.023950920119315988,0.06385029041346124,0.18223365890594545,0.23281967950394464,0.16758421787430638,0.005260453496680695,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-23,1,0.2139943093061447,0,4052.10009765625,-0.008563528948084875,0.06345958211414127,0.16770174536824745,0.23305969283125227,0.16793275559595738,0.017336689199912048,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-26,1,0.2252772599458694,0,4001.050048828125,-0.012598417511367144,0.05263089945491317,0.13868375633671293,0.23902289440753005,0.16828129331760835,0.04778744300583693,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-27,1,0.2479310482740402,0,4104.39990234375,0.025830682509431657,0.07994891518645186,0.1768550829844293,0.25237648963906223,0.16828384898109178,0.01086641134329569,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-28,1,0.3037738800048828,0,4118.9501953125,0.003545047586723138,0.07940362112128163,0.17293873531169068,0.25238076763164974,0.16828640464457517,0.021522450658577164,0,Strong_Uptrend_HighVol
XGBoost,3,2024-02-29,1,0.2111648470163345,0,4095.10009765625,-0.00579033407186913,0.06251707936060691,0.16588140886960767,0.25357473707046524,0.16839542744544952,0.030316695412355044,0,Strong_Uptrend_HighVol
XGBoost,3,2024-03-01,1,0.2136535197496414,0,4094.35009765625,-0.00018314570635991068,0.03228450879956957,0.15934703376338377,0.23442144113776792,0.16850445024632388,0.01420247437487987,0,Weak_Uptrend
XGBoost,3,2024-03-04,0,0.2299204766750335,0,4080.699951171875,-0.0033338982155406427,0.02703040319731853,0.13223823994942818,0.23509820115074015,0.1686249222340802,-0.02533876628543985,0,Weak_Uptrend
XGBoost,3,2024-03-05,0,0.2008787244558334,0,4012.10009765625,-0.01681080558150938,-0.029956456079243243,0.10987861518792585,0.19175515177564312,0.16874539422183657,-0.010268984898100575,0,Weak_Downtrend
XGBoost,3,2024-03-06,0,0.2037343084812164,0,4064.300048828125,0.013010630318612604,-0.004677438892199182,0.12066068424404697,0.1934452056136468,0.16881445962296307,-0.022476218920546853,0,Weak_Downtrend
XGBoost,3,2024-03-07,0,0.2551262378692627,0,4108.60009765625,0.010899797823956892,-0.0061682105893993144,0.12783776875474406,0.19220819418072652,0.16888352502408957,-0.04811862693214608,0,Weak_Downtrend
XGBoost,3,2024-03-11,0,0.3069292902946472,0,4122.35009765625,0.003346638678182412,-0.002745747664313125,0.12261375998093738,0.1926304026048049,0.16907536614847898,-0.059395755298769726,0,Weak_Downtrend
XGBoost,3,2024-03-12,0,0.4226202666759491,0,4192.25,0.01695632362314181,0.01736350651495866,0.16660403863503004,0.20138742137148036,0.1692672072728684,-0.08380943351571357,0,Weak_Uptrend
XGBoost,3,2024-03-13,0,0.2479310482740402,0,4149.0,-0.010316655733794478,-0.00012049644535483406,0.13136546458517961,0.20384382301318324,0.16926752746847923,-0.06572666935933358,0,Weak_Downtrend
XGBoost,3,2024-03-14,0,0.4301608502864837,0,4207.60009765625,0.01412390881085801,0.026218872085940204,0.08976951506248376,0.20449781435613698,0.16926784766409006,-0.06912493842232337,0,Weak_Uptrend
XGBoost,3,2024-03-15,0,0.4183034896850586,0,4219.25,0.0027687760417725027,0.028282754719127556,0.09329655197544073,0.20454202694925508,0.16949927443126828,-0.07950463972788413,0,Weak_Uptrend
XGBoost,3,2024-03-18,0,0.2263822257518768,0,4152.5,-0.015820347218107433,0.0058620246729710335,0.08812432606547627,0.2126013036647176,0.1697307011984465,-0.049416002690397365,0,Weak_Uptrend
XGBoost,3,2024-03-19,1,0.3924726247787475,0,3977.300048828125,-0.042191439174443124,-0.03082503091765898,0.052181848772386186,0.260447949328707,0.16974990490450048,0.0065370979510737115,0,Weak_Downtrend
XGBoost,3,2024-03-20,1,0.3924726247787475,0,3970.89990234375,-0.0016091686334454014,-0.014823912135176087,0.048422416460396134,0.25317302570859257,0.1697691086105545,0.00210282249908178,0,Weak_Downtrend
XGBoost,3,2024-03-21,0,0.4181064367294311,0,3972.949951171875,0.0005162680698436173,-0.004647387906332234,0.03895134706377479,0.2508963898240621,0.16994012934619201,-0.00010065627522748422,0,Weak_Downtrend
XGBoost,3,2024-03-22,1,0.4326481819152832,0,3910.89990234375,-0.015618130001819552,-0.043111299234765976,0.030390813460947408,0.23962154153356247,0.17011115008182953,0.009115586533680053,0,Weak_Downtrend
XGBoost,3,2024-03-26,1,0.6045350432395935,1,3877.5,-0.00854020894877261,-0.04308879184826642,0.017396108752504302,0.23961320227428717,0.17033117682311336,0.027633759469696928,0,Weak_Downtrend
XGBoost,3,2024-03-27,1,0.711513876914978,1,3840.89990234375,-0.009439096752095422,-0.04002702903736022,0.010789757902494035,0.23803288101060632,0.17055120356439718,0.04178708221530614,1,Weak_Downtrend
XGBoost,3,2024-03-28,1,0.64478600025177,1,3876.300048828125,0.009216628234121282,-0.055574471041521134,0.02185378515804648,0.21886519603228696,0.1706557388233232,0.016742744763365458,0,Strong_Downtrend_HighVol
XGBoost,3,2024-04-01,0,0.4683361053466797,0,3916.75,0.010435196105137434,-0.04909022584021783,0.02772162883066831,0.22282988112837712,0.17076027408224917,-0.011221025383768457,0,Weak_Downtrend
XGBoost,3,2024-04-02,0,0.6368498802185059,1,3883.800048828125,-0.00841257449974464,-0.05159826226202835,0.026591271662786076,0.22354933043667102,0.17078736709783748,-0.005613071876525377,0,Strong_Downtrend_HighVol
XGBoost,3,2024-04-03,0,0.4386820495128631,0,3947.300048828125,0.01634996632207164,-0.03591535782743682,0.06922192695283402,0.23335911629492312,0.17081446011342583,-0.030679222799949613,0,Weak_Downtrend
XGBoost,3,2024-04-04,0,0.4909493625164032,0,4003.300048828125,0.014186912397659013,-0.018967310331533316,0.09176938898196596,0.23994981821543546,0.17083024814705905,-0.034646404086667526,0,Weak_Downtrend
XGBoost,3,2024-04-05,0,0.4595701694488525,0,3979.25,-0.006007555900079287,-0.008187756251505252,0.06456836832492963,0.23339197762983357,0.17084603618069227,-0.026273807583872544,0,Weak_Downtrend
XGBoost,3,2024-04-08,0,0.423918068408966,0,3972.550048828125,-0.001683722101369578,-0.022574612823296536,0.07999619283199744,0.2280380175133484,0.17103544405101936,-0.035619437958180455,0,Weak_Downtrend
XGBoost,3,2024-04-09,0,0.4303626120090484,0,3946.550048828125,-0.006544914395142709,-0.03944166990614795,0.06955477202006377,0.22429842732347424,0.17122485192134645,-0.023906981157952423,0,Weak_Downtrend
XGBoost,3,2024-04-10,0,0.4211709201335907,0,3984.64990234375,0.009653964359818135,-0.03340332384451994,0.07314737209140088,0.22735704735141962,0.17135714374472005,-0.04098222144722119,0,Weak_Downtrend
XGBoost,3,2024-04-12,0,0.4717677533626556,0,4001.39990234375,0.004203631538657326,-0.045524502989146676,0.07116752554259698,0.21786123698257823,0.17148943556809368,-0.03278851261405458,0,Weak_Downtrend
XGBoost,3,2024-04-15,0,0.4466467201709747,0,3941.199951171875,-0.01504472250739397,-0.050084369445197674,0.015040666943788583,0.2208134830130836,0.17184070733369455,-0.030587143591200072,0,Strong_Downtrend_HighVol
XGBoost,3,2024-04-16,0,0.6795939207077026,1,3872.800048828125,-0.017355095704650103,-0.07957031111740342,-0.007940980483697069,0.21768242961518355,0.17219197909929546,-0.002453005546432685,0,Strong_Downtrend_HighVol
XGBoost,3,2024-04-18,0,0.7219113707542419,1,3862.0,-0.0027886925975930676,-0.08467144634709955,0.00018127344754970132,0.21626385062334322,0.17224097559396678,-0.004816182717827577,1,Strong_Downtrend_HighVol
XGBoost,3,2024-04-19,1,0.7219113707542419,1,3826.199951171875,-0.009269821032657943,-0.07857918093392535,-0.015033760236892957,0.21286898489239361,0.17228997208863814,0.024789634328232113,1,Strong_Downtrend_HighVol
XGBoost,3,2024-04-22,1,0.711513876914978,1,3864.60009765625,0.010036105528832495,-0.028335793072760795,-0.009737098101038177,0.1636088877224201,0.17224097559396678,0.02958905206905471,1,Weak_Downtrend
XGBoost,3,2024-04-23,1,0.6721768379211426,1,3874.699951171875,0.0026134278477480954,-0.024226234238514777,-0.01733432160633208,0.16421785911662257,0.17219197909929546,0.026389140136922062,0,Weak_Downtrend
XGBoost,3,2024-04-24,1,0.7219113707542419,1,3831.050048828125,-0.01126536322652505,-0.035716508913457345,-0.007049815634516898,0.16789290926649136,0.17184070733369455,0.0337113586869624,1,Weak_Downtrend
XGBoost,3,2024-04-25,1,0.7219113707542419,1,3852.199951171875,0.005520654148128301,-0.015009320779776791,0.0027070389430918773,0.16139909305468317,0.17148943556809368,0.01082497058834897,1,Weak_Downtrend
XGBoost,3,2024-04-26,1,0.7219113707542419,1,3821.35009765625,-0.00800837285360545,-0.014480954827530645,0.002900046895656816,0.16106743813738778,0.17135714374472005,0.03309038636617734,1,Weak_Downtrend
XGBoost,4,2024-04-29,1,0.7436636090278625,1,3870.199951171875,0.012783401747352707,0.007628433328930484,0.018205722486681175,0.16432247832360325,0.17122485192134645,0.0080099220689136,1,Weak_Uptrend
XGBoost,4,2024-04-30,1,0.7923908233642578,1,3820.64990234375,-0.012802968697553041,-0.014356511566022578,0.005288669602396823,0.16727057083225122,0.17103544405101936,0.015638700620893564,1,Weak_Downtrend
XGBoost,4,2024-05-02,1,0.7316038608551025,1,3863.300048828125,0.011163060624374888,-0.013646505692697986,0.012408469257231491,0.16793014616181753,0.17084603618069227,0.009745528917737278,1,Weak_Downtrend
XGBoost,4,2024-05-03,0,0.7769486904144287,1,3843.39990234375,-0.005151074530286959,-0.01040222101458732,-0.002789201321272694,0.16631766431988024,0.17083024814705905,-0.002419681772336202,1,Weak_Downtrend
XGBoost,4,2024-05-06,0,0.3915858268737793,0,3921.050048828125,0.020203504308001552,-0.006650115186402683,-0.01140861746285926,0.17195368346030965,0.17084603618069227,-0.02572017607538335,0,Weak_Downtrend
XGBoost,4,2024-05-07,0,0.3697722554206848,0,3978.949951171875,0.014766427773869939,-0.006082506272138688,0.0014219671996371641,0.17261129608275394,0.17103544405101936,-0.036931842062651654,0,Weak_Downtrend
XGBoost,4,2024-05-08,0,0.301511138677597,0,3976.949951171875,-0.0005026451763764372,-0.0005780106372117455,-0.038455040819179165,0.1712763371100223,0.17122485192134645,-0.020995989646637403,0,Weak_Downtrend
XGBoost,4,2024-05-09,0,0.3406410813331604,0,3960.199951171875,-0.0042117703782177385,-0.003108858920454205,-0.030170924748556205,0.17184524140048102,0.17125059451568436,-0.027953121695059258,0,Weak_Downtrend
XGBoost,4,2024-05-10,0,0.3453083634376526,0,3893.89990234375,-0.016741591244276988,-0.0133408029374944,-0.05810217209028801,0.18051050399071059,0.1712763371100223,-0.01203160191339947,0,Weak_Downtrend
XGBoost,4,2024-05-13,0,0.339055985212326,0,3947.800048828125,0.013842201349842709,-0.009247952622876587,-0.04497185032798956,0.18424267249561269,0.171382886339058,-0.02733171517042876,0,Weak_Downtrend
XGBoost,4,2024-05-14,0,0.2392671853303909,0,3901.199951171875,-0.011804067348872627,-0.025041223975935223,-0.05326770542305348,0.18766737326010033,0.17148943556809368,-0.02500513945685412,0,Weak_Downtrend
XGBoost,4,2024-05-15,0,0.4329863488674164,0,3880.39990234375,-0.005331705395381414,-0.015426786151777616,-0.06485121042444875,0.18122054163320447,0.17166733848428734,-0.03718683855247584,0,Weak_Downtrend
XGBoost,4,2024-05-16,0,0.3674110770225525,0,3900.949951171875,0.005295858505643514,0.007268617534816446,-0.04857202061925647,0.1711943445057557,0.17148943556809368,-0.05895999766182758,0,Weak_Uptrend
XGBoost,4,2024-05-17,0,0.5577951073646545,1,3834.10009765625,-0.017136813943368523,-0.007224210860629188,-0.06558298031952481,0.18199359429255493,0.17166733848428734,-0.0342322831060754,0,Weak_Downtrend
XGBoost,4,2024-05-21,0,0.65833580493927,1,3820.199951171875,-0.0036253999974784623,-0.0015681355069178116,-0.07463117217547799,0.17938811793079334,0.17184524140048102,-0.02753781281516543,0,Weak_Downtrend
XGBoost,4,2024-05-22,0,0.6579462289810181,1,3832.0,0.0030888563370892186,-0.008435568191394682,-0.06623125338059643,0.17588471513164297,0.17189946243039533,-0.022325169318404225,0,Weak_Downtrend
XGBoost,4,2024-05-23,0,0.3188414573669433,0,3893.449951171875,0.01603599978389214,0.004839084377186165,-0.034039163533428174,0.18511096363234714,0.17195368346030965,-0.01619387679791484,0,Weak_Uptrend
XGBoost,4,2024-05-24,1,0.6009922027587891,1,3849.5,-0.011288176738639355,0.004815899280020686,-0.03557559814606037,0.1851298945818775,0.17207283127980255,0.011546941465612415,0,Weak_Uptrend
XGBoost,4,2024-05-27,1,0.6740281581878662,1,3847.050048828125,-0.0006364336074490273,-0.001336873061893673,-0.05873358691796704,0.1841164217718487,0.17219197909929546,0.003028268984256899,0,Weak_Downtrend
XGBoost,4,2024-05-28,1,0.7135289907455444,1,3839.89990234375,-0.0018586050073752247,0.004854254180708839,-0.05236795493656177,0.18185014787552203,0.17224097559396678,0.0031772170167907454,1,Weak_Uptrend
XGBoost,4,2024-05-29,1,0.7335686087608337,1,3803.64990234375,-0.009440350249201646,-0.017195506606312194,-0.04933708503401302,0.17870648394470046,0.17228997208863814,0.007361350470963979,1,Weak_Downtrend
XGBoost,4,2024-05-30,1,0.7196359634399414,1,3736.10009765625,-0.01775920666249453,-0.022129691766741955,-0.08973292404504452,0.183909392441844,0.17245063408569605,0.03802087764634887,1,Weak_Downtrend
XGBoost,4,2024-05-31,1,0.8457560539245605,1,3670.949951171875,-0.017438008827773466,-0.04978906510629344,-0.10876563757689128,0.18670947225689277,0.17261129608275394,0.04388512504912301,1,Weak_Downtrend
XGBoost,4,2024-06-03,1,0.8628421425819397,1,3702.85009765625,0.008689888696028492,-0.036569133646954355,-0.0957852044262597,0.19051315029125168,0.17296810736076434,0.030314486689874354,1,Weak_Downtrend
XGBoost,4,2024-06-04,1,0.2884446680545807,0,3715.0,0.003281229869780633,-0.05254971149621179,-0.09265209095660953,0.17329080671094782,0.17329080671094782,0.023337806506561254,0,Strong_Downtrend_LowVol
XGBoost,4,2024-06-05,1,0.2209851294755935,0,3746.449951171875,0.008465666533479244,-0.058432501753766575,-0.08190996740743262,0.16619534534390315,0.17295105139685088,0.010890322668093644,0,Strong_Downtrend_LowVol
XGBoost,4,2024-06-06,0,0.3052290380001068,0,3830.39990234375,0.02240786671809558,-0.03684985997496437,-0.045288051367074256,0.18900831248845773,0.17329080671094782,-0.00512998716706492,0,Weak_Downtrend
