Date,Strategy,Equity,Daily_Return,Position,Probability,Regime
2025-04-07,Baseline_XGB_0.70,90269.94917995158,-0.0068438785402286095,1.0,0.8669483661651611,Strong_Downtrend_HighVol
2025-04-08,Baseline_XGB_0.70,90733.72924128255,0.005137701588891153,1.0,0.7657562494277954,Strong_Downtrend_HighVol
2025-04-09,Baseline_XGB_0.70,89596.36157053018,-0.012535224555003555,1.0,0.8892604112625122,Strong_Downtrend_HighVol
2025-04-11,Baseline_XGB_0.70,89225.82398309998,-0.004135632082989282,1.0,0.921689748764038,Strong_Downtrend_HighVol
2025-04-15,Baseline_XGB_0.70,89635.6199829866,0.004592795914826642,1.0,0.9234642386436462,Strong_Downtrend_HighVol
2025-04-16,Baseline_XGB_0.70,90263.81449135774,0.007008313307705016,1.0,0.8622910380363464,Strong_Downtrend_HighVol
2025-04-17,Baseline_XGB_0.70,90879.73363163439,0.006823544337754672,1.0,0.7736369371414185,Strong_Downtrend_HighVol
2025-04-21,Baseline_XGB_0.70,91436.7681486798,0.0061293590417337285,1.0,0.5356848835945129,Strong_Downtrend_HighVol
2025-04-22,Baseline_XGB_0.70,91260.08432445198,-0.001932306093108238,1.0,0.7257519960403442,Strong_Downtrend_HighVol
2025-04-23,Baseline_XGB_0.70,91901.35459156777,0.007026842807156708,0.0,0.3339495956897735,Strong_Downtrend_HighVol
2025-04-24,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3408219814300537,Strong_Downtrend_HighVol
2025-04-25,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3011215627193451,Strong_Downtrend_HighVol
2025-04-28,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3011215627193451,Strong_Downtrend_HighVol
2025-04-29,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3088956773281097,Strong_Downtrend_HighVol
2025-04-30,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3119304180145263,Strong_Downtrend_HighVol
2025-05-02,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3195918798446655,Strong_Downtrend_HighVol
2025-05-05,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0899633169174194,Strong_Downtrend_HighVol
2025-05-06,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0826934874057769,Strong_Downtrend_HighVol
2025-05-07,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0829680934548378,Strong_Downtrend_LowVol
2025-05-08,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.081339031457901,Strong_Downtrend_LowVol
2025-05-09,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0826145634055137,Strong_Downtrend_LowVol
2025-05-12,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.2193900197744369,Strong_Uptrend_HighVol
2025-05-13,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1284363120794296,Weak_Uptrend
2025-05-14,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1629817634820938,Strong_Uptrend_HighVol
2025-05-15,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.2577900290489197,Strong_Uptrend_HighVol
2025-05-16,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.2359750717878341,Strong_Uptrend_HighVol
2025-05-19,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1506282389163971,Weak_Uptrend
2025-05-20,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1483691036701202,Weak_Uptrend
2025-05-21,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1527998149394989,Weak_Uptrend
2025-05-22,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1515970677137375,Weak_Uptrend
2025-05-23,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1452295333147049,Weak_Uptrend
2025-05-26,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1492395401000976,Strong_Uptrend_HighVol
2025-05-27,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1209469586610794,Weak_Uptrend
2025-05-28,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1188810318708419,Weak_Uptrend
2025-05-29,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1247487217187881,Weak_Uptrend
2025-05-30,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1277496218681335,Weak_Downtrend
2025-06-02,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1162265315651893,Weak_Downtrend
2025-06-03,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0950516462326049,Strong_Downtrend_HighVol
2025-06-04,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0978474020957946,Strong_Downtrend_HighVol
2025-06-05,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1197066605091095,Strong_Downtrend_HighVol
2025-06-06,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1163363680243492,Strong_Downtrend_HighVol
2025-06-09,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1302157342433929,Weak_Downtrend
2025-06-10,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1550361812114715,Weak_Uptrend
2025-06-11,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1032899543642997,Strong_Uptrend_LowVol
2025-06-12,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1089804843068122,Weak_Downtrend
2025-06-13,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0992893651127815,Weak_Uptrend
2025-06-16,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0993753224611282,Strong_Uptrend_LowVol
2025-06-17,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1051598191261291,Strong_Uptrend_LowVol
2025-06-18,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.0958040654659271,Weak_Uptrend
2025-06-19,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.1013682037591934,Weak_Downtrend
2025-06-20,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3934091031551361,Weak_Downtrend
2025-06-23,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3587758839130401,Strong_Downtrend_LowVol
2025-06-24,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.3609920144081116,Strong_Downtrend_LowVol
2025-06-25,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4100512862205505,Weak_Downtrend
2025-06-26,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4143960773944855,Weak_Downtrend
2025-06-27,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4194229245185852,Weak_Downtrend
2025-06-30,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.428266316652298,Weak_Uptrend
2025-07-01,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4627661406993866,Weak_Downtrend
2025-07-02,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4256802499294281,Strong_Downtrend_LowVol
2025-07-03,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4410309493541717,Strong_Downtrend_LowVol
2025-07-04,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4267217218875885,Strong_Downtrend_LowVol
2025-07-07,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4858576357364654,Strong_Downtrend_LowVol
2025-07-08,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.4988323450088501,Strong_Downtrend_LowVol
2025-07-09,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.5903850197792053,Strong_Downtrend_LowVol
2025-07-10,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.5856637954711914,Strong_Downtrend_LowVol
2025-07-11,Baseline_XGB_0.70,91901.35459156777,0.0,0.0,0.6179961562156677,Strong_Downtrend_LowVol
2025-07-14,Baseline_XGB_0.70,91851.37957907403,-0.0005437897266676872,1.0,0.7899230122566223,Strong_Downtrend_LowVol
2025-07-15,Baseline_XGB_0.70,92769.408109561,0.009994716842512519,1.0,0.6237364411354065,Strong_Downtrend_LowVol
2025-07-16,Baseline_XGB_0.70,92173.93362280654,-0.006418866939963741,1.0,0.6595312356948853,Strong_Downtrend_LowVol
2025-07-17,Baseline_XGB_0.70,91432.6855157807,-0.0080418408750913,1.0,0.8487604260444641,Strong_Downtrend_LowVol
2025-07-18,Baseline_XGB_0.70,90834.10656277277,-0.006546662712915929,1.0,0.855604350566864,Strong_Downtrend_LowVol
2025-07-21,Baseline_XGB_0.70,89850.95238778372,-0.010823623550583528,1.0,0.9633575081825256,Strong_Downtrend_LowVol
2025-07-22,Baseline_XGB_0.70,89894.37705598734,0.00048329669357549676,1.0,0.9082272052764891,Strong_Downtrend_LowVol
2025-07-23,Baseline_XGB_0.70,90499.15736963325,0.00672767678527042,1.0,0.9015192985534668,Strong_Downtrend_LowVol
2025-07-24,Baseline_XGB_0.70,89534.6072765581,-0.010658111314070573,1.0,0.8990585207939148,Strong_Downtrend_LowVol
2025-07-25,Baseline_XGB_0.70,89156.23341521496,-0.004226006824092243,1.0,0.8785457611083984,Strong_Downtrend_LowVol
